title,original_title,date,duration,categories,countries,star_rating,notes,reviews,directors,actors,composers,summary,url_thumbnail,url_reviews,url_similar_movies
Chute libre,Falling Down,26 mai 1993,1h 55min,Drame,"U.S.A.,France","3,8",9551,320,Joel Schumacher,"Michael Douglas,Robert Duvall,Barbara Hershey,Tuesday Weld,Frederic Forrest,Lois Smith,Vondie Curtis-Hall,Rachel Ticotin,Michael Paul Chan,Karina Arroyave,Raymond J. Barry,Steve Park,Kimberly Scott,James Keane,Macon McCalman,Richard Montoya,Bruce Beatty,Agustin Rodriguez,Eddie Frias,Julian Scott Urena",James Newton Howard,"Un Américain, que rien ne distingue d'un autre, patiente interminablement dans l'habitacle de sa voiture individuelle, immatriculée «D-Fens», coincée dans un énorme embouteillage à",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/35/53/08/18403154.jpg,https://www.allocine.fr/film/fichefilm-28231/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-28231/similaire/
Proposition indécente,Indecent Proposal,12 mai 1993,1h 57min,"Drame,Romance",U.S.A.,"2,7",1383,94,Adrian Lyne,"Robert Redford,Demi Moore,Woody Harrelson,Oliver Platt,Billy Bob Thornton,Seymour Cassel,Rip Taylor,Billy Connolly,Sheena Easton,Herbie Hancock",John Barry,"Camarades de collège, Diana et David Murphy se sont mariés très jeunes et éprouvent l'un pour l'autre un amour grandissant. Mais leurs professions sont frappées par la récession. P",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/71/80/95/19145829.jpg,https://www.allocine.fr/film/fichefilm-33369/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-33369/similaire/
Germinal,Germinal,29 septembre 1993,2h 40min,"Drame,Historique","France,Italie,Belgique","3,3",5004,183,Claude Berri,"Renaud,Judith Henry,Miou-Miou,Gérard Depardieu,Jean Carmet,Jean-Roger Milo,Laurent Terzieff,Bernard Fresson,Jean-Pierre Bisson,Jacques Dacqmine,Anny Duperey,Gérard Croce,Frederic Van Den Driessche,Annick Alane,Cécile Bois,Fred Personne,Yolande Moreau,Anne-Marie Pisani,Corinne Masiero,Delphine Quentin",Jean-Louis Roques,"A la fin du XIXe siècle, Etienne Lantier arrive à Montsou, un village minier. Avec l'aide de Maheu, un ouvrier haveur, il parvient à se faire embaucher. Quand l'un des sept enfants",https://fr.web.img3.acsta.net/c_310_420/pictures/17/10/12/16/23/4875124.jpg,https://www.allocine.fr/film/fichefilm-30245/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-30245/similaire/
Le Fugitif,The Fugitive,1 septembre 1993,2h 09min,"Action,Aventure,Drame",U.S.A.,"4,0",20492,374,Andrew Davis,"Harrison Ford,Tommy Lee Jones,Sela Ward,Julianne Moore,Joe Pantoliano,Jeroen Krabbé,Daniel Roebuck,Tom Wood (II),Andreas Katsulas,Gene Barge,David Darlow,Andy Romano,Richard Riehle,Nick Searcy,L. Scott Caldwell,Ron Dean,Jane Lynch,Kirsten Nelson,Cheryl Lynn Bruce,Michael James,Allen Hamilton,Mike Bacarella,Kevin Crowley,Neil Flynn,Danny Goldring,Pancho Demmings,David Pasquesi",James Newton Howard,"Le chirurgien Richard Kimble mène une vie paisible jusqu'au jour où il retrouve son épouse avec le crâne fracassé et est accusé du meurtre. Pour rétablir la vérité, il doit d'abord",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/62/56/11/20279724.jpg,https://www.allocine.fr/film/fichefilm-8257/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-8257/similaire/
Last Action Hero,Last Action Hero,11 août 1993,2h 10min,"Action,Aventure,Comédie,Fantastique",U.S.A.,"3,6",16439,461,John McTiernan,"Arnold Schwarzenegger,F. Murray Abraham,Austin O'Brien,Art Carney,Charles Dance,Frank McRae,Tom Noonan,Robert Prosky,Anthony Quinn,Mercedes Ruehl,Ian McKellen,Joan Plowright,Noah Emmerich,Tina Turner,Angie Everhart,Bridgette Wilson,James Belushi,Chevy Chase,Karen Duffy,M.C. Hammer,Little Richard,Robert Patrick,Maria Shriver,Sharon Stone,Jean-Claude Van Damme,Damon Wayans,Leeza Gibbons,Rick Ducommun",Michael Kamen,"Grâce a un billet magique, Danny Madigan, un enfant de onze ans, peut vivre les aventures de son policier préferé, Slater, croisé des temps modernes. Ensemble ils affrontent force ",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/23/16/19106157.jpg,https://www.allocine.fr/film/fichefilm-8204/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-8204/similaire/
La Firme,The Firm,15 septembre 1993,2h 34min,Thriller,U.S.A.,"3,4",5126,173,Sydney Pollack,"Tom Cruise,Jeanne Tripplehorn,Gene Hackman,Hal Holbrook,Ed Harris,Holly Hunter,Gary Busey,Terry Kinney,Wilford Brimley,David Strathairn,Steven Hill,Tobin Bell,Barbara Garrick,Jerry Hardin,Paul Calderon,Jerry Weintraub,Lou Walker,John Beal,Paul Sorvino,Joe Viterelli,Karina Lombard,Jonathan Kaplan,Tommy Cresswell,Afemo Omilami,Margo Martindale,David Dwyer,Greg Goossen,Dean Norris",Dave Grusin,"A la fin de ses études de droit, Mitch McDeere, brillant élément, est sollicité par plusieurs grands cabinets d'avocats. Il fixe son choix sur Bendini, Lambert & Locke, qui lui off",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/65/43/74/19158152.jpg,https://www.allocine.fr/film/fichefilm-8305/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-8305/similaire/
Les Vestiges du jour,The Remains of the Day,23 février 1994,2h 14min,"Drame,Romance","U.S.A.,Grande-Bretagne","4,0",1947,135,James Ivory,"Anthony Hopkins,Emma Thompson,James Fox,Christopher Reeve,Hugh Grant,Peter Vaughan,Ben Chaplin,Patrick Godfrey,Michael Lonsdale,Tim Pigott-Smith,Lena Headey,Paul Copley,Peter Cellier,Peter Halliday",Richard Robbins,"Les doutes et les tourments du majordome d'une grande famille anglaise qui, en 1956, après trente années de parfait service, se demande s'il n'a pas gaspillé sa vie.",https://fr.web.img4.acsta.net/c_310_420/pictures/20/03/20/14/52/2757688.jpg,https://www.allocine.fr/film/fichefilm-9311/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-9311/similaire/
"Un, deux, trois, soleil","Un, deux, trois, soleil",18 août 1993,1h 44min,Drame,France,"3,0",269,33,Bertrand Blier,"Anouk Grinberg,Marcello Mastroianni,Myriam Boyer,Olivier Martinez,Jean-Michel Noirey,Denise Chalem,Irène Tassembedo,Claude Brasseur,Patrick Bouchitey,Eva Darlan,Jean-Pierre Marielle,Charles Schneider,Stéphane Slima",Khaled,"Victorine grandit dans une cité marseillaise avec une mère oppressante et un père alcoolique. Devenue adulte rencontrera son premier amour, Petit Paul, mais celui-ci sera tué par l",https://fr.web.img6.acsta.net/c_310_420/pictures/23/01/18/18/17/0922229.jpg,https://www.allocine.fr/film/fichefilm-8215/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-8215/similaire/
Demolition Man,Demolition Man,2 février 1994,1h 55min,"Action,Science Fiction",U.S.A.,"3,3",8507,413,Marco Brambilla,"Sylvester Stallone,Wesley Snipes,Sandra Bullock,Nigel Hawthorne,Denis Leary,Rob Schneider,Jack Black,Benjamin Bratt,Steve Kahan,Pat Skipper,Andre Gregory,Bill Cobbs,Lara Harris,Grand L. Bush,Troy Evans,Paul Perri,Dan Cortese,Mark Colson,Kristopher Logan,Paul Bollen",Elliot Goldenthal,"En 2032, à San Angeles, une mégalopole californienne où toute violence a été éradiquée, Simon Phoenix, un tueur psychopathe condamné à une longue peine d'hibernation et de rééducat",https://fr.web.img4.acsta.net/c_310_420/pictures/15/09/07/11/19/019741.jpg,https://www.allocine.fr/film/fichefilm-32599/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-32599/similaire/
Il était une fois le Bronx,A Bronx Tale,20 avril 1994,2h 01min,"Policier,Drame",U.S.A.,"4,1",8719,281,Robert De Niro,"Robert De Niro,Chazz Palminteri,Kathrine Narducci,Francis Capra,Lillo Brancato,Taral Hicks,Joe Pesci,Louis Vanaria,Domenick Lombardozzi,Joseph D'Onofrio,Patrick Borriello,Rocco Parente,Richard DeDomenico,Nicky Blair,Clem Caserta",Butch Barbella,"L'histoire de la communauté italienne des années 60 dans le Bronx à travers les yeux de Calogero, neuf ans, qui hésite entre la vie de son père, honnête travailleur, et celle des a",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/36/23/70/18464442.jpg,https://www.allocine.fr/film/fichefilm-27952/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-27952/similaire/
L'Etrange Noël de M. Jack,The Nightmare Before Christmas,7 décembre 1994,1h 15min,"Animation,Fantastique,Comédie musicale",U.S.A.,"4,2",47052,765,Henry Selick,Trickfilm,,"Jack Skellington, roi des citrouilles et guide de Halloween-ville, s'ennuie : depuis des siècles, il en a assez de préparer la même fête de Halloween qui revient chaque année, et i",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/62/89/46/18923316.jpg,https://www.allocine.fr/film/fichefilm-27633/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-27633/similaire/
Géronimo,Geronimo: An American Legend,30 mars 1994,1h 55min,"Historique,Western",U.S.A.,"3,4",320,35,Walter Hill,"Wes Studi,Matt Damon,Gene Hackman,Robert Duvall,Jason Patric,Steve Reevis,Scott Wilson,Kevin Tighe,Stephen McHattie,Rodney A. Grant,Lee De Broux,Carlos Palomino,Hoke Howell",Ry Cooder,"L'histoire de Geronimo, rebelle apache qui fut arrêté le 5 septembre 1886 avec une trentaine de ses compagnons au Canyon of the Skeletons en Arizona. Pour arriver à ce resultat, l'",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/36/11/72/19161558.jpg,https://www.allocine.fr/film/fichefilm-9676/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-9676/similaire/
Arizona Dream,Arizona Dream,6 janvier 1993,2h 22min,"Comédie dramatique,Fantastique","U.S.A.,France","3,7",7968,345,Emir Kusturica,"Johnny Depp,Jerry Lewis,Faye Dunaway,Lili Taylor,Vincent Gallo,Paulina Porizkova,Candice Mason,Alexia Rane,Michael J. Pollard",Goran Bregović,"Axel vit davantage dans un monde rempli de rêves et de poissons volants qu'à New York, où il habite. Sur le point de se remarier, son oncle Leo, vendeur de voitures en Arizona​, ​l",https://fr.web.img3.acsta.net/c_310_420/img/3d/ad/3dad11958a3bef304fc7af23aecbba35.jpg,https://www.allocine.fr/film/fichefilm-5733/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-5733/similaire/
La Reine Margot,La Reine Margot,13 mai 1994,2h 39min,"Drame,Historique","France,Allemagne,Italie","3,7",7909,177,Patrice Chéreau,"Isabelle Adjani,Daniel Auteuil,Jean-Hugues Anglade,Vincent Perez,Dominique Blanc,Virna Lisi,Pascal Greggory,Miguel Bosé,Asia Argento,Julien Rassam,Jean-Claude Brialy,Jean-Philippe Écoffey,Thomas Kretschmann,Emmanuel Salinger,Barbet Schroeder,Bruno Todeschini,Bernard Verley,Marc Citti,Grégoire Colin,Marina Golovine,Valeria Bruni Tedeschi,Hélène de Fougerolles,Johan Leysen,Laure Marsac,Jean Douchet,Philippe Duclos,Julie-Anne Roth,Nicolas Vaude,Claudio Amendola,Michelle Marquais",Goran Bregović,"Août 1572 : Marguerite de Valois, sœur du Roi Charles IX est belle, jeune et catholique. Pour renforcer la France, Catherine de Médicis, sa mère, la marie de force au protestant He",https://fr.web.img6.acsta.net/c_310_420/pictures/210/034/21003409_20130506103228559.jpg,https://www.allocine.fr/film/fichefilm-10054/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-10054/similaire/
Sliver,Sliver,25 août 1993,1h 48min,"Policier,Erotique,Thriller",U.S.A.,"1,8",934,68,Phillip Noyce,"Sharon Stone,Tom Berenger,William Baldwin,Colleen Camp,Polly Walker,Jim Beaver,Amanda Foreman,Martin Landau,Nina Foch,Keene Curtis,Nicholas Pryor,Anne Betancourt,Tony Peck,Philip Hoffman,Gilbert Rosales,Robert Miano,Craig Hosking,Allison Mackie,Mik Scriba,Steve Eastin,Victor Brandt,Mark Bramhall,Marnette Patterson,James Noah,Ryan Cutrona,Matthew Faison,Jose Rey",Howard Shore,"Dirigeante d'une maison d'édition, Carly Norris s'installe dans un building ultra moderne de New York : le «Sliver». Son emménagement se déroule sans encombre si ce n'est le désagr",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/33/70/18916203.jpg,https://www.allocine.fr/film/fichefilm-8230/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-8230/similaire/
La Cité des enfants perdus,La Cité des enfants perdus,17 mai 1995,1h 52min,"Aventure,Fantastique,Science Fiction","Espagne,Allemagne,France","3,8",12067,221,"Jean-Pierre Jeunet,Marc Caro","Ron Perlman,Daniel Emilfork,Dominique Pinon,Jean-Claude Dreyfus,Geneviève Brunet,Odile Mallet,Rufus,Ticky Holgado,Serge Merlin,François Hadji-Lazaro,Mathieu Kassovitz,Nane Germon,Marie Piemontese,Lorella Cravotta,Cyril Aubin,Marc Amyot,Philippe Beautier,Christophe Salengro,Arthur Mazet,Ham-Chau Luong,Cris Huerta,Dominique Chevalier,Pierre-Quentin Faesch,Rachel Boulenger",Angelo Badalamenti,"Krank, un étrange personnage vit entouré de clones et d'autres personnages encore plus étranges sur une plate-forme en mer perdue dans le brouillard. Krank, doit, pour ne pas vieil",https://fr.web.img6.acsta.net/c_310_420/commons/v9/common/empty/empty_portrait.png,https://www.allocine.fr/film/fichefilm-9683/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-9683/similaire/
Les Survivants,Alive,21 avril 1993,2h 07min,"Aventure,Drame",U.S.A.,"3,6",1646,126,Frank Marshall,"Ethan Hawke,Vincent Spano,Josh Hamilton,Bruce Ramsay,John Newton,David Kriegel,Kevin Breznahan,Sam Behrens,Illeana Douglas,Jack Noseworthy,Christian J. Meoli,Jake Carpenter,Michael DeLorenzo,José Zuniga,Danny Nucci,Josh Lucas",James Newton Howard,L'avion de l'équipe nationale uruguayenne de rugby s'écrase sur la Cordillère des Andes. Seule une vingtaine passagers en réchappe. Pour survivre dans ces conditions climatiques ex,https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/62/94/64/18661136.jpg,https://www.allocine.fr/film/fichefilm-38491/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-38491/similaire/
La Classe américaine,La Classe américaine,31 décembre 1993,1h 10min,Comédie,France,"4,1",3921,275,"Michel Hazanavicius,Dominique Mezerette","James Stewart,Lana Turner,Antonio Fargas,Elvis Presley,Yvonne De Carlo,James Franciscus,Randolph Scott,Spencer Tracy,Paul Newman,Donald Sutherland,Dustin Hoffman,Ned Beatty,Lauren Bacall,Robert Mitchum,Charles Bronson,Henry Fonda,Robert Redford,Burt Lancaster,Clark Gable,Ernest Borgnine,Orson Welles,John Wayne,Frank Sinatra,Slim Pickens,Dean Martin,Angie Dickinson,Martin Balsam,Jan-Michael Vincent,Pamela Tiffin",Laurent Petitgirard,"Des extraits des films Warner Bros sont montés et doublés à ""leur manière"" par des acteurs français : George Abitbol, ""l'homme le plus classe du monde"" meurt en prononçant les myst",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/71/06/64/19254649.jpg,https://www.allocine.fr/film/fichefilm-111200/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-111200/similaire/
Au nom du père,In the name of the father,9 mars 1994,2h 13min,Drame,"Irlande,Grande-Bretagne","4,2",5014,249,Jim Sheridan,"Daniel Day-Lewis,Pete Postlethwaite,Emma Thompson,Beatie Edney,John Lynch,Corin Redgrave,Mark Sheppard,Marie Jones,Jonathan Ryan,Saffron Burrows,Daniel Massey,Tom Wilkinson,Anthony Brophy,Bosco Hogan,Jamie Harris,Jer O'Leary,Malcolm Tierney,Tina Kellegher,Frankie McCafferty,Richard Graham,Gerard McSorley,Peter Howitt,Terry O'Neill,John Higgins,Denys Hawthorne,Alistair Findlay","Bono,Gavin Friday,Trevor Jones","En 1975, Gerry Conlon, jeune délinquant originaire de Belfast, est arrêté par la police londonienne qui l'accuse d'être l'instigateur des attentats terroristes à Guildford pour le ",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/65/90/63/19253635.jpg,https://www.allocine.fr/film/fichefilm-9430/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-9430/similaire/
Les Princes de la ville,Bound by Honor,25 août 1993,3h 00min,"Drame,Judiciaire,Thriller",U.S.A.,"4,1",703,93,Taylor Hackford,"Damian Chapa,Jesse Borrego,Benjamin Bratt,Enrique Castillo,Victor Rivers,Delroy Lindo,Tom Towles,Carlos Carrasco,Teddy Wilson,Raymond Cruz,Valente Rodriguez,Lanny Flaherty,Billy Bob Thornton,Geoffrey Rivas,Karmin Murcelo,Jenny Gago,Lupe Ontiveros,Gary Carlos Cervantes,Victor Mohica,Thomas F. Wilson,Ray Oriel,Mike Genovese,Steven Anthony Jones,Harold Surratt,Natalija Nogulich,Ving Rhames,Danny Trejo,Peter Mark Vasquez",Bill Conti,"Le parcours, sur plusieurs années, de Paco, Cruz et Miklo, trois amis issus du quartier chicanos de Los Angeles que sépareront les guerres de clans...",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/70/94/12/19117499.jpg,https://www.allocine.fr/film/fichefilm-32617/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-32617/similaire/
Sauvez Willy,Free Willy,9 février 1994,1h 52min,"Aventure,Famille","France,U.S.A.","2,9",11784,101,Simon Wincer,"Jason James Richter,Lori Petty,Jayne Atkinson,Michael Madsen,August Schellenberg,Michael Ironside,Richard Riehle,Mykelti Williamson,Danielle Harris",Basil Poledouris,"Comment Jesse, petit garcon instable et Willy, un orque en captivité dans le bassin vétuste d'un parc d'attraction décrépit, vont se lier d'amitié et se sauver mutuellement d'un mo",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/35/18/25/18369782.jpg,https://www.allocine.fr/film/fichefilm-9188/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-9188/similaire/
Trois couleurs - Bleu,Trois couleurs - Bleu,8 septembre 1993,1h 40min,Drame,"Suisse,Pologne,France","3,6",1345,85,Krzysztof Kieslowski,"Juliette Binoche,Hélène Vincent,Philippe Volter,Emmanuelle Riva,Claude Duneton,Florence Vignon,Isabelle Sadoyan,Zbigniew Zamachowski,Pierre Forget,Charlotte Véry,Benoit Régent,Florence Pernel,Yann Tregouët,Philippe Manesse,Stanislas Nordey,Philippe Morier-Genoud,Julie Delpy,Julie Gayet,Jacques Disses",Zbigniew Preisner,"Après la mort de son mari Patrice, un grand compositeur, et de leur fille Anna dans un accident de voiture, Julie commence une nouvelle vie, anonyme et indépendante. Olivier, l'ass",https://fr.web.img6.acsta.net/c_310_420/pictures/21/09/27/13/05/3468389.jpg,https://www.allocine.fr/film/fichefilm-8291/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-8291/similaire/
Tombstone,Tombstone,16 février 1994,2h 10min,"Action,Historique,Western",U.S.A.,"3,3",1221,99,George Pan Cosmatos,"Kurt Russell,Val Kilmer,Michael Biehn,Joanna Pacula,Billy Zane,Sam Elliott,Bill Paxton,Charlton Heston,Powers Boothe,Jason Priestley,Stephen Lang,Thomas Haden Church,Dana Delany,Michael Rooker,Billy Bob Thornton,Paula Malcomson,John Corbett,Terry O'Quinn,Robert Mitchum,Harry Carey Jr.,Frank Stallone,John Philbin,Tomas Arana,Charles Schneider,Jon Tenney,Paul Ben-Victor,Robert John Burke,Lisa Collins,Buck Taylor",Bruce Broughton,"Dans la ville de Tombstone en Arizona, une véritable terreur règne sous l'égide d'une brochette de malfrats, d'assassins et de psychopathes. Quand l'ancien marshal de Dodge City, W",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/71/03/50/19120981.jpg,https://www.allocine.fr/film/fichefilm-9352/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-9352/similaire/
Beaucoup de bruit pour rien,Much Ado about Nothing,26 mai 1993,1h 50min,"Comédie,Drame,Romance","Grande-Bretagne,U.S.A.","3,5",1381,60,Kenneth Branagh,"Emma Thompson,Kenneth Branagh,Keanu Reeves,Denzel Washington,Robert Sean Leonard,Kate Beckinsale,Michael Keaton,Imelda Staunton,Brian Blessed,Richard Briers,Phyllida Law,Alex Lowe,Jimmy Yuill,Chris Barnes,Richard Clifford,Gerard Horan,Patrick Doyle,Ben Elton,Edward Jewesbury",Patrick Doyle,"Après les jeux de la guerre, les fidèles compagnons de Don Pedro, Claudio et Benedict, vont se livrer à ceux de l'amour, aussi cruels et exaltants avec leurs lots de trahisons, leu",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/36/14/15/18455665.jpg,https://www.allocine.fr/film/fichefilm-7834/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-7834/similaire/
Dans la ligne de mire,In the Line of Fire,8 septembre 1993,2h 10min,"Action,Policier,Drame",U.S.A.,"3,6",3244,161,Wolfgang Petersen,"John Malkovich,Clint Eastwood,Fred Dalton Thompson,Rene Russo,Dylan McDermott,Gary Cole,John Mahoney,Gregory Alan Williams,Sally Hughes,Clyde Kusatsu,Steve Hytner,Tobin Bell,Bob Schott,Juan A. Riojas,Elsa Raven,Patrika Darbo,Ryan Cutrona",Ennio Morricone,"Frank Horrigan, agent des services secrets américains, est hanté par le souvenir d'un échec douloureux. Il faisait partie de la brigade chargée de la protection de John Fitzgerald ",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/15/81/20296266.jpg,https://www.allocine.fr/film/fichefilm-8293/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-8293/similaire/
Blessures secrètes,This Boy's Life,22 juin 1994,1h 55min,Drame,U.S.A.,"3,6",1447,83,Michael Caton-Jones,"Robert De Niro,Ellen Barkin,Leonardo DiCaprio,Jonah Blechman,Eliza Dushku,Chris Cooper,Carla Gugino,Tobey Maguire,Kathy Kinney,Gerrit Graham,Zachary Ansley,Tracey Ellis,Tristan Tait,Travis MacDonald,Michael Bacall,Lee Wilkof",Carter Burwell,"En 1957, Tobias, un enfant turbulent, et sa mère Carolin débarquent à Seattle après avoir fui le petit ami de cette dernière. Elle y fait la connaissance de Dwight, un mécanicien a",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/94/44/93/20505556.jpg,https://www.allocine.fr/film/fichefilm-8438/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-8438/similaire/
Chasse à l'homme,Hard Target,17 novembre 1993,1h 36min,"Action,Thriller",U.S.A.,"2,5",1426,165,John Woo,"Jean-Claude Van Damme,Arnold Vosloo,Lance Henriksen,Yancy Butler,Wilford Brimley,Chuck Pfarrer",Graeme Revell,"Chance, un sans abri de la Nouvelle Orléans, accepte d'aider Natasha Binder à retrouver son père. Il ne tarde pas à découvrir le corps de ce dernier, un ancien officier des Forces ",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/08/66/19621144.jpg,https://www.allocine.fr/film/fichefilm-33250/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-33250/similaire/
Bad Boy Bubby,Bad Boy Bubby,1 novembre 1995,1h 48min,"Comédie dramatique,Expérimental","Australie,Italie","4,0",393,42,Rolf De Heer,"Nicholas Hope,Claire Benito,Ralph Cotterill,Carmel Johnson,Syd Brisbane,Natalie Carr,Bridget Walters,Graham Duckett,Grant Piro",Graham Tardif,"Séquestré depuis sa naissance par sa mère, Bubby ignore tout du monde extérieur qu’il croit empoisonné. L’arrivée de son père, dont il était tenu éloigné, va bouleverser sa vie. Le",https://fr.web.img5.acsta.net/c_310_420/pictures/15/08/06/16/28/263180.jpg,https://www.allocine.fr/film/fichefilm-13343/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-13343/similaire/
Nuits blanches à Seattle,Sleepless in Seattle,17 novembre 1993,1h 40min,"Comédie dramatique,Romance",U.S.A.,"3,1",2375,99,Nora Ephron,"Meg Ryan,Tom Hanks,Bill Pullman,Ross Malinger,Rosie O'Donnell,Gaby Hoffmann,Barbara Garrick,Rob Reiner,Victor Garber,Carey Lowell,Rita Wilson,David Hyde Pierce,Frances Conroy,Tom McGowan,Dana Ivey,Michael Badalucco,Caroline Aaron,Tom Riis Farrell,LaTanya Richardson,Linda Wallem,John Boylan,Philip Levy,Sidney Armus,Tom Tammi,Mary A. Kelly",Marc Shaiman,"Une journaliste fleur bleue entend la voix d'un homme solitaire dans une émission de radio, et c'est le début d'une grande histoire d'amour compliquée à souhait.",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/64/69/72/18798059.jpg,https://www.allocine.fr/film/fichefilm-8649/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-8649/similaire/
Menace to Society,Menace II Society,5 janvier 1994,1h 36min,Drame,U.S.A.,"3,7",3884,107,"Allen Hughes,Albert Hughes","Tyrin Turner,Larenz Tate,Jada Pinkett Smith,Samuel L. Jackson,Arnold Johnson,Bill Duke,Glenn Plummer,Clifton Powell,Vonte Sweet,Khandi Alexander,Marilyn Coleman,Charles S. Dutton,Clifton Collins Jr.",Quincy Jones,"La vie d'une bande dans le Watts, quartier noir-américain de Los Angeles, un an après les émeutes. Aux Etats-Unis, les adolescents representent 42 % des délinquants juvéniles en ét",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/90/84/53/20116261.jpg,https://www.allocine.fr/film/fichefilm-7846/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-7846/similaire/
"Cliffhanger, traque au sommet",Cliffhanger,6 octobre 1993,1h 52min,"Action,Aventure,Thriller","France,Italie,U.S.A.","3,0",5440,288,Renny Harlin,"Sylvester Stallone,Michael Rooker,John Lithgow,Janine Turner,Caroline Goodall,Rex Linn,Craig Fairbrass,Gregory Scott Cummins,Scott Hoxby,Denis Forest,Michelle Joyner,Bruce McGill,Kim Robillard,Paul Winfield,Ralph Waite,Zach Grenier,Don S. Davis,John Finn,Leon Robinson,Leon,Max Perlich",Trevor Jones,"Gabe Walker, alpiniste chevronné, est traumatisé par la mort d'une amie qu'il n'a pas réussi à sauver. Il décide d'abandonner son métier de secouriste en haute montage mais reprend",https://fr.web.img6.acsta.net/c_310_420/pictures/191/583/19158332_20130702161235829.jpg,https://www.allocine.fr/film/fichefilm-8385/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-8385/similaire/
Regarde les hommes tomber,Regarde les hommes tomber,31 août 1994,1h 50min,"Policier,Drame",France,"3,3",674,59,Jacques Audiard,"Jean-Louis Trintignant,Mathieu Kassovitz,Jean Yanne,Bulle Ogier,Christine Pascal,Yvon Back,Yves Verhoeven,Marc Citti,Roger Mollien,Philippe Du Janerand,François Toumarkine,Pascal Guegan,Gilles Fisseau,Lionel Robert,Lionel Vitrant",Alexandre Desplat,"Simon, un représentant d'une cinquantaine d'années, mène une vie ennuyeuse dont les seuls moments de joie sont ses retrouvailles avec son meilleur ami, Mickey. Deux ans plus tôt, M",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/images/affiches/027918.jpg,https://www.allocine.fr/film/fichefilm-10090/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-10090/similaire/
Smoking/No Smoking,Smoking/No Smoking,15 décembre 1993,4h 58min,Comédie dramatique,"France,Italie,Suisse","3,3",686,35,Alain Resnais,"Sabine Azéma,Pierre Arditi,Peter Hudson",John Pattison,Adaptation de huit pièces d'Alan Ayckbourn (jamais représentées au théâtre) réunies en deux films de 2h20 chacun. L'histoire présente une série de personnages dans un petit village,https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/00/02/56/89/aff.jpg,https://www.allocine.fr/film/fichefilm-8962/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-8962/similaire/
