title,original_title,date,duration,categories,countries,star_rating,notes,reviews,directors,actors,composers,summary,url_thumbnail,url_reviews,url_similar_movies
Et la tendresse?... Bordel!,Et la tendresse?... Bordel!,28 février 1979,1h 35min,Comédie,France,"2,7",216,31,Patrick Schulmann,"Jean-Luc Bideau,Marie-Catherine Conti,Bernard Giraudeau,Evelyne Dress,Anne-Marie Philipe,Régis Porte,Roland Giraud,Virginie Vignon,Léo Campion,Etienne Draber,Katia Tchenko,Erik Colin,Alain Duclos",Patrick Schulmann,"François, séducteur très misogyne, dirige un Eros Club, ce dont souffre silencieusement sa femme Carole. Julie, vendeuse dans une horlogerie, est quant à elle prise d'un accès de f",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/63/06/55/18670819.jpg,https://www.allocine.fr/film/fichefilm-11304/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-11304/similaire/
Sonate d'automne,Herbstsonat,29 avril 2014,1h 34min,"Drame,Musical","France,Allemagne de l'Ouest,Suède","4,2",635,63,Ingmar Bergman,"Ingrid Bergman,Liv Ullmann,Lena Nyman,Halvar Bjork,Marianne Aminoff,Arne Bang-Hansen,Gunnar Björnstrand,Erland Josephson","Jean-Sébastien Bach,Georg Friedrich Händel,Frédéric Chopin","Charlotte, ancienne pianiste de renommée internationale, est invitée à passer quelques jours chez sa fille Eva, qu’elle n’a pas vue depuis sept ans. Cette dernière est mariée à un ",https://fr.web.img4.acsta.net/c_310_420/pictures/14/02/10/10/13/072958.jpg,https://www.allocine.fr/film/fichefilm-27604/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-27604/similaire/
"Halloween, La Nuit des masques",Halloween,14 mars 1979,1h 31min,Epouvante-horreur,U.S.A.,"3,7",11257,669,John Carpenter,"Jamie Lee Curtis,Donald Pleasence,Nancy Kyes,P.J. Soles,Brian Andrews,Kyle Richards,Charles Cyphers,Tony Moran,Nick Castle,Arthur Malet,Robert Phalen,Sandy Johnson,Nancy Stephens,Nancy Kyes",John Carpenter,"La nuit d'Halloween 1963. Le jeune Michael Myers se précipite dans la chambre de sa soeur aînée et la poignarde sauvagement. Après son geste, Michael se mure dans le silence et est",https://fr.web.img2.acsta.net/c_310_420/pictures/18/09/24/16/19/3060808.jpg,https://www.allocine.fr/film/fichefilm-9434/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-9434/similaire/
Driver,The Driver,23 août 1978,1h 31min,"Action,Policier,Thriller",U.S.A.,"3,7",378,43,Walter Hill,"Ryan O'Neal,Isabelle Adjani,Bruce Dern,Ronee Blakley,Matt Clark (I),Felice Orlandi,Joseph Walsh,Rudy Ramos,Peter Jason,Allan Graf,Bob Minor,Nick Dimitri",Michael Small,"À Los Angeles, un homme mystérieux et solitaire surnommé « le chauffeur » est maître dans l’art de semer la police lors de braquages à hauts risques. Un brillant détective le traqu",https://fr.web.img3.acsta.net/c_310_420/pictures/22/11/09/17/40/0523486.jpg,https://www.allocine.fr/film/fichefilm-1844/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-1844/similaire/
Les Dents de la mer 2,Jaws 2,6 décembre 1978,1h 56min,"Action,Thriller",U.S.A.,"2,5",9602,241,Jeannot Szwarc,"Mark Gruner,Roy Scheider,Lorraine Gary,Murray Hamilton,Ann Dusenberry,Collin Wilcox Paxton,Jeffrey Kramer,Barry Coe,Joseph Mascolo,Keith Gordon,Jim Wilson,Gary Dubin,Susan French,Ben Marley,Gigi Vorgan,Donna Wilkes,John Dukakis",John Williams,"Plusieurs disparitions ont lieu aux alentours de la station balnéaire Amity. A la découverte d'un orque échoué et déchiqueté, Martin Brody, le chef de la police, est convaincu qu'i",https://fr.web.img4.acsta.net/c_310_420/pictures/14/02/18/17/26/031602.jpg,https://www.allocine.fr/film/fichefilm-49954/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-49954/similaire/
Mort sur le Nil,Death on the Nile,25 octobre 1978,2h 20min,"Policier,Thriller",Grande-Bretagne,"3,7",5722,108,John Guillermin,"Peter Ustinov,Jane Birkin,Lois Chiles,Bette Davis,Mia Farrow,Jon Finch,Olivia Hussey,I.S. Johar,George Kennedy,Angela Lansbury,Simon MacCorkindale,David Niven,Maggie Smith,Jack Warden,Harry Andrews,Sam Wanamaker",Nino Rota,"La belle et riche héritière Linnet Ridgeway vient d’épouser le fiancé de sa meilleure amie Jacqueline de Bellefort. Pour leur voyage de noces, les jeunes mariés décident de faire u",https://fr.web.img6.acsta.net/c_310_420/pictures/18/04/10/15/34/3815170.jpg,https://www.allocine.fr/film/fichefilm-45072/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-45072/similaire/
Violette Nozière,Violette Nozière,24 mai 1978,2h 10min,"Drame,Thriller","Canada,France","3,7",430,44,Claude Chabrol,"Isabelle Huppert,Stéphane Audran,Jean Carmet,Lisa Langlois,Jean-Francois Garreaud,Mario David,Bernadette Lafont,Dora Doll,Fabrice Luchini,François Maistre,Dominique Zardi,Guy Hoffmann,Bernard Alane,Henri-Jacques Huet,Greg Germain,Henri Attal,Serge Bento,Zoé Chauveau,Maurice Vaudaux,Jean-Pierre Coffe,Jean Parédès,François-Eric Gendron",Pierre Jansen,Evocation du célèbre parricide des années trente qui fascina les surréalistes. L'histoire d'une jeune fille qui tue père et mère pour échapper à une atmosphère familiale étouffante,https://fr.web.img6.acsta.net/c_310_420/pictures/210/553/21055338_20131106143456693.jpg,https://www.allocine.fr/film/fichefilm-13980/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-13980/similaire/
L'Arbre aux sabots,L'Albero degli zoccoli,27 septembre 1978,3h 05min,"Drame,Historique",Italie,"3,9",142,21,Ermanno Olmi,"Luigi Ornaghi,Francesca Moriggi,Omar Brignoli,Antonio Ferrari,Teresa Brescianini,Giuseppe Brignoli,Carlo Rota",,Chronique détaillée et minutieuse de l'histoire de cinq familles de métayers vivant dans une ferme lombarde a la fin du siècle dernier.,https://fr.web.img4.acsta.net/c_310_420/img/f9/94/f994320a61ef387688604e6cdc21b630.jpg,https://www.allocine.fr/film/fichefilm-2086/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-2086/similaire/
La Zizanie,La Zizanie,22 mars 1978,1h 36min,Comédie,France,"3,1",2451,138,Claude Zidi,"Louis de Funès,Annie Girardot,Julien Guiomar,Genevieve Fontanel,Maurice Risch,Jean-Jacques Moreau,Daniel Boulanger,Pierre-Olivier Scotto,Hubert Deschamps,Martin Provost,Jacques François,Nicole Chollet,Tanya Lopert,Mario David,André Badin,Erick Desmarestz,Henri Attal,Philippe Brigaud,Hubert Watrinet,Georges Staquet,Jean Cherlian,Patrice Melennec,Jacqueline Jefford,Robert Destain,Ham-Chau Luong",Vladimir Cosma,"Industriel ambitieux, Guillaume Daubray-Lacaze agrandit son usine de matériel de dépollution, détruisant du même coup le jardin de sa femme Bernadette, férue d'horticulture. Décidé",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/36/37/57/18478152.jpg,https://www.allocine.fr/film/fichefilm-32989/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-32989/similaire/
La Petite,Pretty Baby,24 mai 1978,1h 49min,Drame,U.S.A.,"3,6",230,38,Louis Malle,"Brooke Shields,Keith Carradine,Susan Sarandon,Frances Faye,Antonio Fargas,Matthew Anton,Barbara Steele,Diana Scarwid",Gerald Wexler,"Au début du 20e siècle, à la Nouvelle-Orléans, un photographe et une adolescente qui vit dans une maison close vivent une histoire d'amour passionnée.",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/76/36/87/19284630.jpg,https://www.allocine.fr/film/fichefilm-3169/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-3169/similaire/
Flic ou voyou,Flic ou voyou,28 mars 1979,1h 45min,"Action,Policier",France,"3,4",1529,121,Georges Lautner,"Jean-Paul Belmondo,Michel Galabru,Marie Laforêt,Jean-François Balmer,Claude Brosset,Georges Géret,Michel Beaune,Philippe Castelli,Valérie Kirkorian,Julie Jezequel,Tony Kendall,Charles Gérard,Catherine Lachens",Philippe Sarde,"A Nice, suite à l'assassinat de son confrère, le commissaire Grimaud décide de faire appel à un inspecteur de la ""police des polices"", Stanislas Borowitz qui découvre au travers de",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/66/19/94/19136137.jpg,https://www.allocine.fr/film/fichefilm-43544/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-43544/similaire/
"Doux, Dur et Dingue",Every which way but loose,3 avril 2010,1h 50min,Comédie,U.S.A.,"3,2",538,57,James Fargo,"Clint Eastwood,Sondra Locke,Geoffrey Lewis,Ruth Gordon,John Quade,Bill McKinney,Dan Vadis,Chuck Hicks,Joyce Jameson,Richard Jamison",,"Pour arrondir ses fins de mois, Philo Beddoe, un camionneur, participe à des combats de boxe à mains nues où il demeure invaincu. Un jour, il tombe amoureux d'une chanteuse, Lynn, ",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/70/99/07/19119247.jpg,https://www.allocine.fr/film/fichefilm-557/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-557/similaire/
Zombie,Dawn of the Dead,11 mai 1983,1h 59min,"Action,Epouvante-horreur","Italie,U.S.A.","3,8",3789,378,George A. Romero,"David Emge,Ken Foree,Scott H. Reiniger,Gaylen Ross,David Crawford,David Early,Richard France,Howard Smith,James A. Baffico,John Rice,Randy Kovitz,Joseph Pilato,Tom Savini","Agostino Marangolo,Dario Argento,Goblin,Fabio Pignatelli,Claudio Simonetti",Des morts-vivants assoiffés de sang ont envahi la Terre et se nourrissent de ses habitants. Un groupe de survivants se réfugie dans un centre-commercial abandonné. Alors que la vie,https://fr.web.img6.acsta.net/c_310_420/pictures/23/09/19/15/22/4845556.jpg,https://www.allocine.fr/film/fichefilm-2062/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-2062/similaire/
Le Jeu de la mort,Game of Death,23 août 1978,1h 36min,Arts Martiaux,"U.S.A.,Hong-Kong","3,0",1296,117,"Robert Clouse,Bruce Lee,Sammo Kam-Bo Hung","Bruce Lee,Colleen Camp,Robert Wall,Hugh O'Brian,Gig Young,Dean Jagger (I),Kareem Abdul-Jabbar,Chuck Norris,James Tien,Roy Chiao,Mel Novak,Dan Inosanto,Biao Yuen",John Barry,"Un champion de kung-fu particulièrement intègre est assassiné par un syndicat du crime pour avoir refusé de les rejoindre. Laissé pour mort, il survit et prépare sa vengeance où il",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/35/55/86/18917916.jpg,https://www.allocine.fr/film/fichefilm-39493/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-39493/similaire/
Fedora,Fedora,21 août 2013,1h 56min,"Drame,Romance","France,Allemagne","3,9",427,66,Billy Wilder,"Marthe Keller,William Holden,Hildegard Knef,José Ferrer,Frances Sternhagen,Mario Adorf,Stephen Collins,Henry Fonda,Michael York,Gottfried John,Arlene Francis,Ferdy Mayne,Ellen Schwiers",Miklós Rózsa,"Un producteur américain tente de convaincre une star légendaire à la retraite, Fedora, d'effectuer un comeback retentissant.",https://fr.web.img3.acsta.net/c_310_420/pictures/210/067/21006715_20130517114022778.jpg,https://www.allocine.fr/film/fichefilm-4909/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-4909/similaire/
L'Invasion des profanateurs,Invasion of the Body Snatchers,25 avril 2017,1h 55min,"Epouvante-horreur,Science Fiction",U.S.A.,"3,7",915,103,Philip Kaufman,"Donald Sutherland,Brooke Adams,Jeff Goldblum,Veronica Cartwright,Leonard Nimoy,Art Hindle,Lelia Goldoni,Don Siegel,Robert Duvall,Kevin McCarthy,Tom Luddy,David Fisher,Joe Bellan,Garry Goodrow,Tom Dahlgren,Sam Hiona",Denny Zeitlin,"Elizabeth s’aperçoit un jour du comportement étrange de son ami. Puis, peu à peu, d'autres personnes se transforment ainsi bizarrement. Pendant leur sommeil, une plante fabrique le",https://fr.web.img3.acsta.net/c_310_420/pictures/14/11/05/11/22/214255.jpg,https://www.allocine.fr/film/fichefilm-1139/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-1139/similaire/
Une Histoire Simple,Une Histoire Simple,22 novembre 1978,1h 47min,Drame,"France,Allemagne","3,6",368,43,Claude Sautet,"Romy Schneider,Claude Brasseur,Bruno Cremer,Roger Pigaut,Arlette Bonnard,Francine Bergé,Sophie Daumier,Eva Darlan,Xavier Gélin,Blanche Ravalec,Peter Semler,Nadine Alari,Jean-Francois Garreaud,Pierre Forget,Jacques Sereys,Madeleine Robinson,Jean Deschamps",Philippe Sarde,"Marie élève seule son fils adolescent. Sa relation avec Serge s'étiole, et elle décide de le quitter et de ne pas garder l'enfant qu'elle attend de lui. Elle finit par se rapproche",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/62/93/77/18660220.jpg,https://www.allocine.fr/film/fichefilm-5701/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-5701/similaire/
Dossier 51,Dossier 51,30 août 1978,1h 48min,Policier,"France,Allemagne de l'Ouest","3,4",156,34,Michel Deville,"François Marthouret,Didier Sauvegrain,Francoise Lugagne,Anna Prucnal,Roger Planchon,Patrick Chesnais,Daniel Mesguich,Claire Nadeau,Christophe Malavoy,Stephan Meldegg,Laszlo Szabo (I)",Jean Schwarz,"Dominique Auphal, diplomate, est mis sous surveillance par les services secrets, qui désirent trouver une faille dans sa vie apparemment irréprochable, afin de le faire chanter. Sa",https://fr.web.img3.acsta.net/c_310_420/pictures/22/04/21/12/18/0218333.jpg,https://www.allocine.fr/film/fichefilm-2705/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-2705/similaire/
Les Oies sauvages,The Wild Geese,28 février 2019,2h 14min,"Aventure,Guerre","Grande-Bretagne,Suisse","3,5",201,30,Andrew V. McLaglen,"Richard Burton,Roger Moore,Richard Harris,Hardy Krüger,Stewart Granger,Winston Ntshona,John Kani,Jack Watson,Frank Finlay,Barry Foster,Ronald Fraser,Patrick Allen,David Ladd,Paul Spurrier,Jeff Corey,Brook Williams,Percy Herbert,Ken Gampu,Jane Hylton,Martin Grace,Terence Longdon,Anna Bergman,John Alderson,Thomas Baptiste",Roy Budd,"Limbani, Président d'un Etat africain est capturé par Ndofa. Des mercenaires sont engagés pour le libérer mais ils sont traqués par les homme de Ndofa, le rival de Limbani...",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/36/04/25/19160890.jpg,https://www.allocine.fr/film/fichefilm-41692/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-41692/similaire/
L'Hôtel de la plage,L'Hôtel de la plage,11 janvier 1978,1h 30min,Comédie,France,"3,2",290,36,Michel Lang,"Guy Marchand,Daniel Ceccaldi,Francis Lemaire,Michel Robin,Myriam Boyer,Martine Sarcey,Anne Parillaud,Marilyne Canto,Sophie Barjac,Jean-Paul Muel,Robert Lombard,Rosine Cadoret,Marie Bunel,Roger Trapp,Jacques Bouanich",Mort Shuman,"Les amours, les rivalités, les désirs, d'un groupe de personnes qui se retrouvent chaque année pour les grandes vacances en Bretagne, à l'hôtel de la plage.",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/66/25/94/18922724.jpg,https://www.allocine.fr/film/fichefilm-42405/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-42405/similaire/
En route vers le sud,Goin' South,11 mai 2020,1h 45min,"Comédie,Western",U.S.A.,"2,8",158,25,Jack Nicholson,"Christopher Lloyd,Jack Nicholson,Mary Steenburgen,Veronica Cartwright,John Belushi,Richard Bradford,Jeff Morris,Danny DeVito,Tracey Walter,Lucy Lee Flippin,Lin Shaye",Van Dyke Parks,"Julia Tate, une propriétaire terrienne, sauve Henry Moon, un voleur de chevaux, de la pendaison en l'épousant. En contrepartie, celui-ci doit l'aider à exploiter une mine d'or.",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/36/24/98/18465324.jpg,https://www.allocine.fr/film/fichefilm-1188/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-1188/similaire/
Mélodie pour un tueur,Fingers,23 août 1978,1h 31min,"Policier,Drame,Musical",U.S.A.,"3,6",207,34,James Toback,"Harvey Keitel,Tisa Farrow,Jim Brown,Michael V. Gazzo,Carole Francis,Georgette Muir,Marian Seldes,Danny Aiello,Tanya Roberts,Lenny Montana,Tony Sirico,Dominic Chianese,Ed Marinaro",,"Jimmy Fingers vit entre deux mondes. Dans l’un, c’est un pianiste amateur aux grandes ambitions. Dans l’autre, c’est un brutal recouvreur de dettes qui officie pour le compte de so",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/35/62/60/20106670.jpg,https://www.allocine.fr/film/fichefilm-4555/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-4555/similaire/
Le Convoi,Convoy,1 janvier 2001,1h 45min,"Action,Comédie,Drame","Grande-Bretagne,U.S.A.","2,8",363,68,Sam Peckinpah,"Kris Kristofferson,Sam Peckinpah,Spec O'Donnell,Don Levy,Tommy Bush,Jorge Russek,Donnie Fritts,John Bryson,Daniel D. Halleck,Jim Burk",Chip Davis,Rubber Duck est rejoint par ses anciens collègues camionneurs dans un mouvement contestataire contre le shérif Wallace qui agit comme un véritable tyran. Leur convoi parcourt les r,https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/63/24/61/18682453.jpg,https://www.allocine.fr/film/fichefilm-10220/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-10220/similaire/
Tendre poulet,Tendre poulet,18 janvier 1978,1h 45min,"Action,Comédie,Policier",France,"3,4",476,56,Philippe de Broca,"Annie Girardot,Philippe Noiret,Catherine Alric,Hubert Deschamps,Paulette Dubost,Roger Dumas (II),Raymond Gérome,Guy Marchand,Georges Wilson,Anna Gaylor,Maurice Illouz,Jacques Boudet,Simone Renant,Monique Tarbès,Jacques Frantz",Georges Delerue,"Lise Tanquerelle, commissaire à la ville, rencontre par hasard Antoine Lemercier, une vieille connaissance d'école, le jour où elle le renverse avec sa voiture. Il s'impose dans sa",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/24/72/18465112.jpg,https://www.allocine.fr/film/fichefilm-43187/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-43187/similaire/
La Grande menace,The Medusa touch,27 juillet 2021,1h 45min,"Drame,Thriller","France,Grande-Bretagne","3,9",306,49,Jack Gold,"Richard Burton,Lino Ventura,Lee Remick,Harry Andrews,Alan Badel,Marie-Christine Barrault,Jeremy Brett,Michael Hordern,Gordon Jackson,Michael P. Byrne,Derek Jacobi",Michael J. Lewis,"Morlar est un être étrange, apparemment immortel. Tous ceux qui lui causent du tort meurent mystérieusement. Il prétend également détenir des pouvoirs paranormaux et devant l'incré",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/65/40/28/18867112.jpg,https://www.allocine.fr/film/fichefilm-43618/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-43618/similaire/
Le Maître Chinois,Jui Kuen,15 avril 2017,1h 35min,"Action,Comédie,Arts Martiaux","Hong-Kong,Chine","3,5",545,35,Woo-Ping Yuen,"Jackie Chan,Siu Tien Yuen,Hwang Jang Lee,Dean Shek,Ging Man Fung,Linda Lin,Siu Hung Cham,Tien Lung Chen,Kien Shih,Casanova Wong,Pan Pan Yeung,Shun-Yee Yuen,Hsia Hsu,Kau Lam",Fu Liang Chou,"Fei-Hung est le fils d'un grand maître chinois spécialisé dans les arts martiaux. Après une bagarre, son père l'envoie pour le punir chez son oncle, lui aussi expert dans les techn",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/60/13/33/19206644.jpg,https://www.allocine.fr/film/fichefilm-3726/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-3726/similaire/
La 36ème chambre de Shaolin,Shao Lin San shih liu fang,25 janvier 2022,1h 51min,"Action,Drame,Historique,Arts Martiaux",Hong-Kong,"4,1",394,41,Chia-Liang Liu,"Gordon Liu,Lung Chan,Norman Chui Siu Keung,Hoi San Lee,Chia Yung Liu,Lieh Lo,Siu Tien Yuen",,"Décidé à combattre les Mandchous et de venger sa famille assassinée, Liu intègre le temple de Shaolin afin d'y être formé aux arts martiaux. Mais les moines Shaolin ne lui font pas",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/63/06/66/18670831.jpg,https://www.allocine.fr/film/fichefilm-49820/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-49820/similaire/
L'Argent des autres,L'Argent des autres,27 septembre 1978,1h 45min,Comédie dramatique,France,"3,5",184,20,Christian de Chalonge,"Michel Serrault,Claude Brasseur,Jean-Louis Trintignant,Catherine Deneuve,François Perrot,Juliet Berto,Françoise Giret,Umberto Orsini,Gérard Séty,Jean Leuvrais,Raymond Bussières,Jean-Pierre Sentier,Francis Lemaire,Michel Berto,Michel Delahaye",Patrice Mestral,"Henri Rainier, fonde de pouvoir dans une importante banque parisienne, est implique malgre lui dans un scandale financier.",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/62/90/49/18658355.jpg,https://www.allocine.fr/film/fichefilm-43270/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-43270/similaire/
Le Récidiviste,Straight Time,1 janvier 2013,1h 54min,"Policier,Drame","Grande-Bretagne,U.S.A.","3,8",174,28,"Ulu Grosbard,Dustin Hoffman","Dustin Hoffman,Theresa Russell,Gary Busey,Harry Dean Stanton,M. Emmet Walsh,Rita Taggart,Kathy Bates,Sandy Baron,Jake Busey,Edward Bunker,David Kelly",David Shire,Max Dembo est un ancien braqueur qui obtient une libération conditionnelle après 6 ans en prison. Bien qu'il soit déterminé à tourner la page sur son passé et gagner honnêtement sa,https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/73/86/54/19219278.jpg,https://www.allocine.fr/film/fichefilm-7210/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-7210/similaire/
Robert et Robert,Robert et Robert,juin 1978,1h 45min,Comédie,France,"2,8",132,22,Claude Lelouch,"Charles Denner,Jacques Villeret,Jean-Claude Brialy,Francis Perrin,Germaine Montero,Régine,Macha Méril,Nella Brielsky,Arlette Emmery,Mohamed Zinet,Michèle Morgan","Francis Lai,Jean-Claude Nachon","L'amitié de deux célibataires, Robert et Robert, qui se rencontrent dans une agence matrimoniale.",https://fr.web.img6.acsta.net/c_310_420/pictures/23/01/10/16/38/2485696.jpg,https://www.allocine.fr/film/fichefilm-4689/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-4689/similaire/
Molière,Molière,août 1978,4h 10min,"Biopic,Historique","France,Italie","4,0",371,31,Ariane Mnouchkine,"Philippe Caubère,Joséphine Derenne,Brigitte Catillon,Claude Merlin,Roger Planchon,Jean-Claude Penchenat,Armand Delcampe,Jean-Claude Bourbault,Daniel Mesguich,Mario Gonzales,Lucia Bensasson,Maurice Chevit,Roland Amstutz,Jean Dasté,Louba Guertchikoff,Serge Coursan,Marilu Marini,Julien Maurel,Yves Gourvil,Rémy Carpentier,Jean Carmet,Jacques Villeret",René Clemencic,"Fresque cinématographique retraçant la jeunesse de Molière avec l'Illustre Théâtre, et ses amours avec Madeleine et Armande Béjart.",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/60/07/10/18607176.jpg,https://www.allocine.fr/film/fichefilm-3307/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-3307/similaire/
"Je suis timide, mais je me soigne","Je suis timide, mais je me soigne",23 août 1978,1h 30min,Comédie,France,"3,0",584,64,Pierre Richard,"Pierre Richard,Aldo Maccione,Mimi Coutelier,Robert Castel,Jean-Claude Massoulier,Jacques François,Robert Dalban,Francis Lax,Catherine Lachens",Vladimir Cosma,"Pierre est si timide qu'il s'adresse à un Institut Spécialisé pour avoir des conseils. Il rencontre Aldo, le vendeur, et quelques temps après Agnès, dont les charmes l'impressionne",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/63/06/61/18670825.jpg,https://www.allocine.fr/film/fichefilm-31698/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-31698/similaire/
Furie,The Fury,13 juillet 2004,1h 57min,"Drame,Epouvante-horreur,Science Fiction",U.S.A.,"3,0",632,91,Brian De Palma,"Kirk Douglas,John Cassavetes,Carrie Snodgress,Charles Durning,Amy Irving,Fiona Lewis,Andrew Steven,Daryl Hannah,William Finley,Carol Eve Rossen,Rutanya Alda,Sam Laws,J. Patrick McNamara,Melody Thomas Scott,Hilary Thompson,J.P. Bumstead,Barry Cullison,Dennis Franz,John Roche,Gordon Jump,Laura Innes,Jordan Williams,James Belushi",John Williams,Le père d'un enfant doué de pouvoirs de voyance se met à la recherche de son fils. Celui-ci a été enlevé par une agence de contre-espionnage qui veut utiliser ses aptitudes paranor,https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/64/88/54/18811146.jpg,https://www.allocine.fr/film/fichefilm-36160/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-36160/similaire/
La Chambre verte,La Chambre verte,5 avril 1978,1h 35min,Drame,France,"3,1",286,29,François Truffaut,"François Truffaut,Nathalie Baye,Jean Dasté,Antoine Vitez,Jean-Pierre Ducos,Nathan Miller,Marcel Berbert,Martine Barraqué,Marie-Jaoul de Poncheville,Jean-Pierre Moulin,Serge Rousseau,Laurence Ragon,Jean-Pierre Kohut-Svelko",Maurice Jaubert,"Julien Davenne vit dans le souvenir de sa femme morte et a aménagé, dans sa maison, une chambre vouée au culte de son épouse...",https://fr.web.img6.acsta.net/c_310_420/pictures/22/08/01/14/28/4786188.jpg,https://www.allocine.fr/film/fichefilm-1281/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-1281/similaire/
Le Sucre,Le Sucre,15 novembre 1978,1h 40min,Comédie dramatique,France,"3,5",391,49,Jacques Rouffio,"Jean Carmet,Gérard Depardieu,Michel Piccoli,Nelly Borgeaud,Roger Hanin,Marthe Villalonga,Claude Piéplu,Pierre Vernier,Jean-Claude Dreyfus,Maurice Chevit,Laurent Spielvogel",Philippe Sarde,"Adrien Courtois, fonctionnaire des finances, place sur les conseils de Raoul, qui n'est en fait qu'un arnaqueur, toute la fortune de sa femme sur les actions du sucre en bourse. Ru",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/72/01/12/19150950.jpg,https://www.allocine.fr/film/fichefilm-30418/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-30418/similaire/
Le Ciel peut attendre,Heaven can wait,1 décembre 2021,1h 41min,"Comédie,Fantastique,Romance",U.S.A.,"3,2",202,29,"Warren Beatty,Buck Henry","Warren Beatty,Julie Christie,James Mason,Jack Warden,Charles Grodin,Dyan Cannon,Buck Henry,Vincent Gardenia,Joseph Maher,Hamilton Camp",Dave Grusin,"Joe Pendleton est un joueur de football américain, très doué dans sa discipline, au sommet de sa gloire. Hélàs, il décède dans un accident de la route. Au moment d'entrer au Paradi",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/71/68/60/19142007.jpg,https://www.allocine.fr/film/fichefilm-36570/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-36570/similaire/
