title,original_title,date,duration,categories,countries,star_rating,notes,reviews,directors,actors,composers,summary,url_thumbnail,url_reviews,url_similar_movies
Le Bal des vampires,The Fearless Vampire Killers,13 février 1968,1h 48min,"Comédie,Epouvante-horreur","U.S.A.,Grande-Bretagne","3,8",4950,283,Roman Polanski,"Roman Polanski,Jack MacGowran,Sharon Tate,Ferdy Mayne,Ronald Lacey,Otto Diamant,Andreas Malandrinos,Alfie Bass,Fiona Lewis,Sydney Bromley",Krzysztof Komeda,"Persuadé que les vampires existent, le professeur Abronsius consacre tout son temps à la traque de cette espèce effrayante. Accompagné par son fidèle assistant, le jeune Alfred, ce",https://fr.web.img2.acsta.net/c_310_420/pictures/17/08/17/10/49/578893.jpg,https://www.allocine.fr/film/fichefilm-127/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-127/similaire/
Playtime,Playtime,16 décembre 1967,2h 04min,Comédie,"France,Italie","3,8",3705,114,Jacques Tati,"Jacques Tati,Barbara Dennek,Jacqueline Lecome,John Abbey,Valérie Camille,Billy Kearns,Rita Maiden,Georges Montant,Yves Barsacq,France Rumilly,Reinhard Kolldehoff,Michel Francini,Alice Field,Laure Paillette",Francis Lemarque,"Des touristes américaines ont opté pour une formule de voyage grâce à laquelle elles visitent une capitale par jour. Mais arrivées à Orly, elles se rendent compte que l'aéroport es",https://fr.web.img4.acsta.net/c_310_420/pictures/14/06/20/12/01/312588.jpg,https://www.allocine.fr/film/fichefilm-1363/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-1363/similaire/
Oscar,Oscar,11 octobre 1967,1h 24min,Comédie,France,"3,8",9896,236,Edouard Molinaro,"Louis de Funès,Claude Rich,Mario David,Claude Gensac,Agathe Natanson,Sylvia Saurel,Paul Préboist,Germaine Delbat,Dominique Page,Roger van Hool","Georges Delerue,Jean Marion","Bertrand, un riche promoteur, mène une vie paisible. Jusqu'au jour où son homme de confiance, Christian, le fait chanter pour doubler son salaire et obtenir la main de sa fille, do",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/10/30/19079670.jpg,https://www.allocine.fr/film/fichefilm-11708/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-11708/similaire/
Si j'étais un espion,Si j'étais un espion,septembre 1967,1h 34min,"Drame,Thriller",France,"2,7",81,21,Bertrand Blier,"Bernard Blier,Bruno Cremer,Suzanne Flon,Patricia Scott,Claude Piéplu,Pierre Le Rumeur,Francis Lax","Serge Gainsbourg,Michel Colombier",Le film fait partie de la sélection Cannes Classics 2022.,https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/62/93/11/18659744.jpg,https://www.allocine.fr/film/fichefilm-4661/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-4661/similaire/
Les Risques du Métier,Les Risques du Métier,21 décembre 1967,1h 45min,Drame,France,"4,1",294,33,André Cayatte,"Jacques Brel,Emmanuelle Riva,Christine Fabrega,René Dary,Delphine Desyeux,Nadine Alari,Jacques Arden,Nathalie Nell","Jacques Brel,François Rauber","Jean Doucet, l'instituteur d'un petit village, est accusé du viol de Catherine, l'une de ses élèves. Alors qu'il clame son innocence, d'autres accusations l'accablent.",https://fr.web.img4.acsta.net/c_310_420/pictures/14/08/11/10/09/099793.jpg,https://www.allocine.fr/film/fichefilm-37067/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-37067/similaire/
Les grandes vacances,Les grandes vacances,1 décembre 1967,1h 40min,Comédie,France,"3,4",1795,118,Jean Girault,"Louis de Funès,Ferdy Mayne,Martine Kelly,François Leccia,Olivier De Funès,Claude Gensac,Maurice Risch,Jacques Dynam,Dominique Davray,Mario David,Christiane Muller,Denise Provence,Silvia Dionisio",Raymond Lefevre,"Son fils Philippe ayant échoué au bac, M. Bosquier décide de l'envoyer étudier en Angleterre. En contrepartie, il accueille Shirley, la fille de Mac Farrel, un distillateur de whis",https://fr.web.img6.acsta.net/c_310_420/pictures/21/07/01/05/46/4802409.jpg,https://www.allocine.fr/film/fichefilm-37093/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-37093/similaire/
Casino Royale,Casino Royale,22 décembre 1967,2h 10min,"Action,Aventure,Comédie,Espionnage","U.S.A.,Grande-Bretagne","2,5",1190,88,"John Huston,Ken Hughes,Val Guest,Robert Parrish,Joseph McGrath","Peter Sellers,David Niven,Orson Welles,Ursula Andress,Dahlia Lavi,Deborah Kerr,William Holden,Charles Boyer,Woody Allen,George Raft,Jean-Paul Belmondo,Barbara Bouchet,Jacqueline Bisset,Burt Kwouk,Peter O'Toole,Anjelica Huston,John Wells (IV),Kurt Kasznar,Richard Wattis,David Lodge,Ronnie Corbett,Tracy Reed,Graham Stark,Caroline Munro,Bernard Cribbins,Gabriella Licudi,Geoffrey Bayldon",Burt Bacharach,Sir James Bond se repose dans son château d'Ecosse. C'est alors que les quatre chefs secrets des grandes puissances le supplient d'accomplir une dernière mission. Pour le convaincr,https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/00/02/41/40/69220374_casinoroyale.jpg,https://www.allocine.fr/film/fichefilm-4311/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-4311/similaire/
De sang-froid,In Cold Blood,20 mars 1968,2h 14min,Drame,U.S.A.,"4,1",292,30,Richard Brooks,"Jeff Corey,Paul Stewart,Robert Blake,Scott Wilson,John Forsythe,Gerald S. O'Loughlin,John Callaudet,James Flavin,Will Geer,Charles McGraw,John McLiam,Ruth Storey",Quincy Jones,"Le 14 novembre 1959. Une journée ordinaire pour les Clutter. Herb, un agriculteur qui a prospéré à force de travail et de volonté, sa femme Bonnie, à la santé fragile, et leurs enf",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/65/19/19/18835619.jpg,https://www.allocine.fr/film/fichefilm-3070/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-3070/similaire/
Luke la main froide,Cool Hand Luke,1 décembre 1967,2h 06min,Drame,U.S.A.,"3,9",1160,105,Stuart Rosenberg,"Paul Newman,George Kennedy,J.D. Cannon,Chuck Hicks,James Gammon,Rance Howard,James Jeter,Donn Pearce,John Pearce,Lou Antonio,Robert Drivas,Harry Dean Stanton,Strother Martin,Jo Van Fleet,Dennis Hopper,Anthony Zerbe,Buck Kartalian,Joe Don Baker",Lalo Schifrin,"Pour s'être livré à des actes de vandalisme, Luke Jackson purge une peine de deux ans de prison dans un camp de travail. Il s'y lie d'amitié avec un autre détenu, Dragline, et devi",https://fr.web.img6.acsta.net/c_310_420/pictures/15/11/02/12/48/405166.jpg,https://www.allocine.fr/film/fichefilm-40646/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-40646/similaire/
Reflets dans un oeil d'or,Reflections in a Golden Eye,13 novembre 2002,1h 50min,Drame,U.S.A.,"3,8",302,44,John Huston,"Marlon Brando,Elizabeth Taylor,Brian Keith,Julie Harris,Robert Forster,Gordon Mitchell,Harvey Keitel,Ed Metzger,Jed Curtis,Al Mulock,Friedrich Von Ledebur",Toshiro Mayuzumi,"Dans un fort de Géorgie, le major Penderton ne s'intéresse plus depuis longtemps à sa femme, qui a pour amant le colonel Langdon. Un jeune soldat, William, va venir perturber un pe",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/00/02/55/11/affiche.jpg,https://www.allocine.fr/film/fichefilm-775/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-775/similaire/
Hombre,Hombre,26 mai 1967,1h 51min,Western,U.S.A.,"3,9",314,55,Martin Ritt,"Paul Newman,Fredric March,Richard Boone,Diane Cilento,Cameron Mitchell,Barbara Rush,Peter Lazer,Margaret Blye,Martin Balsam,Skip Ward,Frank Silvera,David Canary,Val Avery,Larry Ward",David Rose,"""Hombre"" est un blanc qui a été élevé par une tribu indienne. Pour se rendre à Bisbee, afin de débuter une nouvelle vie, il prend une diligence. Dans celle-ci, il y a de nombreux p",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/71/25/33/19699852.jpg,https://www.allocine.fr/film/fichefilm-45570/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-45570/similaire/
Un homme de trop,Un homme de trop,avril 1967,1h 50min,"Action,Drame,Historique,Thriller,Guerre","France,Italie","3,7",244,46,Costa-Gavras,"Charles Vanel,Bruno Cremer,Jean-Claude Brialy,Michel Piccoli,Gérard Blain,Claude Brasseur,Jacques Perrin,François Périer,Claude Brosset,Pierre Clémenti,Michel Creton,Pierre Brasseur,Monique Chaumette,Maurice Garrel,Patrick Prejean,Mario David,Med Hondo,Sady Rebbot,Guy Mairesse,André Dalibert",Michel Magne,"Douze prisonniers ont été délivrés des nazis par un groupe de resistants. Ensemble, ils vont combattre les Allemands...",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/77/96/44/19441288.jpg,https://www.allocine.fr/film/fichefilm-34202/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-34202/similaire/
On ne vit que deux fois,You Only Live Twice,20 septembre 1967,1h 57min,"Action,Policier,Espionnage,Thriller",Grande-Bretagne,"3,6",7138,239,Lewis Gilbert,"Sean Connery,Tetsuro Tamba,Akiko Wakabayashi,Mie Hama,Donald Pleasence,Teru Shimada,Karin Dor,Charles Gray,Bernard Lee,Lois Maxwell,Desmond Llewelyn,Tsai Chin,Burt Kwouk,Michael Chow Man-Kin,Yasuko Nagazumi,George Roubicek,John Stone,Richard Graydon,Robert Lee,Ric Young",John Barry,"Le gouvernement d’un pays asiatique veut provoquer un conflit armé entre les États-Unis et l’URSS. Afin de rester dans l’anonymat, il confie cette mission à l’organisation criminel",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/62/91/36/18991367.jpg,https://www.allocine.fr/film/fichefilm-2574/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-2574/similaire/
La Nuit des généraux,The Night of the Generals,12 avril 1967,2h 28min,"Drame,Guerre","France,Grande-Bretagne","3,9",581,62,Anatole Litvak,"Tom Courtenay,Juliette Gréco,Peter O'Toole,Omar Sharif,Donald Pleasence,Philippe Noiret,Charles Gray,Coral Browne,John Gregson,Nigel Stock,Christopher Plummer,Yves Brainville",Maurice Jarre,"En 1942, sur fond de Seconde Guerre mondiale, une prostituée est sauvagement assassinée à Varsovie. C'est le major allemand Grau qui est chargé de l'enquête. Les premiers éléments ",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/71/68/45/19141977.jpg,https://www.allocine.fr/film/fichefilm-42148/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-42148/similaire/
Le Voleur,Le Voleur,22 février 1967,2h 02min,"Comédie dramatique,Policier","Italie,France","3,9",497,51,Louis Malle,"Jean-Paul Belmondo,Geneviève Bujold,Marie Dubois,Julien Guiomar,Paul Le Person,Christian Lude,Françoise Fabian,Marlène Jobert,Bernadette Lafont,Martine Sarcey,Roger Crouzet,Jacques Debary,Fernand Guiot,Marc Dudicourt,Monique Mélinand,Madeleine Damien,Jacqueline Staup,Nane Germon,Jean Champion,Christian de Tillière,Charles Denner,Jean-Luc Bideau,Pierre Etaix,Anne Vernon,Maurice Auzel,Nicole Chollet",Henri Lanoë,"1890. Une nuit, Georges Randa décide de revenir sur sa carrière de voleur. Orphelin sous la tutelle de son oncle, il revient à Paris, où il pense épouser Charlotte, sa cousine. Ne ",https://fr.web.img2.acsta.net/c_310_420/pictures/22/09/06/12/11/0116460.jpg,https://www.allocine.fr/film/fichefilm-63944/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-63944/similaire/
Devine qui vient dîner...,Guess Who's Coming to Dinner,1 février 2016,1h 48min,"Comédie,Comédie dramatique,Drame,Romance",U.S.A.,"3,9",693,80,Stanley Kramer,"Spencer Tracy,Sidney Poitier,Katharine Hepburn,Katharine Houghton,Cecil Kellaway,Beah Richards,Roy Glenn,Alexandra Hay,Tom Heaton,Isabel Sanford",Frank De Vol,"Joey Drayton, jeune fille de bonne famille, décide de présenter son fiancé à ses parents lors d'un dîner. Quelle n'est pas leur surprise quand ils constatent que le futur mari de l",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/65/29/44/19126386.jpg,https://www.allocine.fr/film/fichefilm-12693/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-12693/similaire/
Mouchette,Mouchette,16 janvier 2007,1h 21min,Drame,France,"3,9",328,36,Robert Bresson,"Marie Cardinal,Paul Hebert,Jean Vimenet,Nadine Nortier,Marie Suzini,Liliane Princet,Jean-Claude Guilbert,Suzanne Huguenin",Jean Wiener,"Mouchette, au seuil de l'adolescence, vit dans une campagne misérable. Elle est témoin d'une dispute entre le garde-champêtre et un braconnier. Un peu plus tard dans la nuit, le br",https://fr.web.img3.acsta.net/c_310_420/pictures/16/09/08/16/41/492619.jpg,https://www.allocine.fr/film/fichefilm-1655/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-1655/similaire/
Un Idiot à Paris,Un Idiot à Paris,22 mars 1967,1h 30min,Comédie,France,"3,5",265,47,Serge Korber,"Jean Lefebvre,Dany Carrel,Bernard Blier,Robert Dalban,Pierre Tornade,Micheline Luccioni,Bernadette Lafont,Jean Carmet,Philippe Avron,Robert Castel,Pierre Richard,Yves Robert,André Pousse","Bernard Gérard,Jacques Brel","Après une nuit trop arrosée, un ouvrier agricole se réveille le lendemain à Paris, seul et perdu. Heureusement pour lui, il rencontre un mandataire en viande, Monsieur Dessertine, ",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/64/97/04/18870477.jpg,https://www.allocine.fr/film/fichefilm-44578/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-44578/similaire/
Seule dans la nuit,Wait until Dark,5 août 2003,1h 48min,"Drame,Thriller",U.S.A.,"3,9",330,42,Terence Young,"Audrey Hepburn,Alan Arkin,Richard Crenna,Efrem Zimbalist Jr.,Jack Weston,Samantha Jones,Julie Herrod,Robby Benson,Jean Del Val,Gary Morgan,Bill Walters",Henry Mancini,"A l'aéroport de New York, Lisa débarque chargée d'une poupée bourrée d'Héroïne. Suite à une rencontre imprévue, elle confie la cargaison à un voyageur, Sam Hendrix. Quelques heures",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/72/02/26/19151283.jpg,https://www.allocine.fr/film/fichefilm-7243/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-7243/similaire/
Le Point de non-retour,Point Blank,5 avril 1968,1h 32min,"Policier,Thriller",U.S.A.,"3,9",405,74,John Boorman,"Lee Marvin,Angie Dickinson,Keenan Wynn,Carroll O'Connor,Lloyd Bochner,Michael Strong,John Vernon,Sharon Acker,Roberta Haynes,Kathleen Freeman,Sid Haig,Michael Bell,James Sikking,Bill Hickman,Chuck Hicks","Johnny Mandel,Stu Gardner","C'est pour le compte de son ami Reese que Walker, accompagné de sa femme, récupère dans la prison désaffectée d'Alcatraz un magot de 93 000 dollars. L'opération réussit. Reese abat",https://fr.web.img5.acsta.net/c_310_420/pictures/17/05/10/16/12/118179.jpg,https://www.allocine.fr/film/fichefilm-12359/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-12359/similaire/
La collectionneuse,La collectionneuse,2 mars 1967,1h 30min,Comédie dramatique,France,"3,3",471,51,Eric Rohmer,"Patrick Bauchau,Haydee Politoff,Daniel Pommereulle,Alain Jouffroy,Mijanou Bardot,Dennis Berry,Néstor Almendros,Annick Morice,Jackie Raynal,Donald Cammell","Blossom Toes,Giorgio Gomelsky","Adrien et Daniel, deux dandys, passent l'été dans une grande villa des environs de Saint-Tropez que leur a prêtée un de leurs amis. Ils ont prévu de ne rien faire d'autre que lire ",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/35/46/88/19209102.jpg,https://www.allocine.fr/film/fichefilm-421/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-421/similaire/
El Chuncho,Quien Sabe?,26 juillet 1968,1h 58min,Western,Italie,"3,8",160,37,Damiano Damiani,"Gian Maria Volontè,Klaus Kinski,Martine Beswick,Lou Castel,Jaime Fernandez,Aldo Sambrell,Valentino Macchi,Santiago Santos,Salvatore Borghese,Carla Gravina,Andrea Checchi,Spartaco Conversi,José Manuel Martin","Ennio Morricone,Luis Bacalov","Mexique, années 1910. Alors que la révolution bat son plein, El Chuncho, moitié bandit moitié guérillero, s’est spécialisé dans les attaques de train. Il vole des armes et les reve",https://fr.web.img4.acsta.net/c_310_420/pictures/21/10/29/16/09/3707440.jpg,https://www.allocine.fr/film/fichefilm-10164/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-10164/similaire/
Astérix le Gaulois,Astérix le Gaulois,20 décembre 1967,1h 08min,"Animation,Comédie","Belgique,France","3,0",2531,90,,,,"Alors que César assoit son hégémonie sur l'ensemble de la Gaule, un village remplit d'irréductibles Gaulois résiste à l'envahisseur. Le chef des centurions romains, Caïus Bonus, ex",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/65/77/52/19183849.jpg,https://www.allocine.fr/film/fichefilm-2246/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-2246/similaire/
Who's that Knocking at My Door,Who's that Knocking at My Door,10 juin 2009,1h 30min,Comédie dramatique,U.S.A.,"3,5",468,55,Martin Scorsese,"Harvey Keitel,Zina Bethune,Anne Collette,Catherine Scorsese,Tsuai Yu-Lan,Michael Scala,Harry Northrup,Martin Scorsese,Susan Wood",,"Petite frappe du quartier italien de New York, J.R. décide de se poser pour épouser la femme qu'il aime. Il apprend que celle-ci a été violée quelque temps plus tôt et il ne peut e",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/69/60/99/19069726.jpg,https://www.allocine.fr/film/fichefilm-7064/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-7064/similaire/
Du mou dans la gâchette,Du mou dans la gâchette,3 avril 2024,1h 25min,Comédie,"France,Italie","1,7",196,34,Louis Grospierre,"Michel Serrault,Bernard Blier,Jean Lefebvre,Francis Blanche,Corinne Marchand,Gastone Moschin,Marc Lawrence",Claude Bolling,"Deux gangsters débarquent à Paris et rejoignent une bande qui leur confie comme première mission de tuer le chef d'un gang rival. Pas doués, ce sont eux qui se retrouvent au final ",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/64/66/53/19200151.jpg,https://www.allocine.fr/film/fichefilm-33249/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-33249/similaire/
La Comtesse de Hong Kong,A Countess from Hong Kong,4 février 2003,2h 00min,Comédie,"U.S.A.,Grande-Bretagne","3,2",172,27,Charles Chaplin,"Marlon Brando,Sophia Loren,Sydney Chaplin,Tippi Hedren,Patrick Cargill,Michael Medwin,Oliver Johnston,Margaret Rutherford,Bill Nagy,Peter Bartlett,Geraldine Chaplin,Anthony Chinn",Charles Chaplin,"Au cours d'une croisière, un milliardaire américain fait escale à Hong-Kong. Il y fait la connaissance d'une taxi-girl avec laquelle il passe une agréable soirée, ignorant que la j",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/33/53/18473908.jpg,https://www.allocine.fr/film/fichefilm-52753/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-52753/similaire/
La Chinoise,La Chinoise,30 août 1967,1h 36min,"Comédie,Comédie dramatique,Drame",France,"3,3",297,32,Jean-Luc Godard,"Anne Wiazemsky,Juliet Berto,Jean-Pierre Léaud,Michel Semeniako,Omar Diop,Francis Jeanson,Blandine Jeanson,Lex De Bruijn",Karlheinz Stockhausen,"Dans un appartement dont les murs sont recouverts de petits livres rouges, des jeunes gens étudient la pensée marxiste-léniniste. Leur leader, Véronique, propose au groupe l'assass",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/36/14/16/19197473.jpg,https://www.allocine.fr/film/fichefilm-3618/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-3618/similaire/
Week-end,Week-end,29 décembre 1967,1h 45min,Comédie dramatique,"France,Italie","2,9",222,31,Jean-Luc Godard,"Mireille Darc,Jean Yanne,Jean-Pierre Léaud,Jean-Pierre Kalfon,Valérie Lagrange,Juliet Berto,Jean Eustache,Yves Afonso,Laszlo Szabo (I),Yves Beneyton,Daniel Pommereulle,Anne Wiazemsky",Antoine Duhamel,"Chaque fin de semaine c'est la même chose, tous les citadins, voulant fuir la ville pour respirer l'air de campagne, tombent dans des embouteillages.",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/73/06/71/19188785.jpg,https://www.allocine.fr/film/fichefilm-1825/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-1825/similaire/
Oedipe roi,Edipo Re,9 octobre 1968,1h 44min,Drame,Italie,"3,4",364,30,Pier Paolo Pasolini,"Pier Paolo Pasolini,Franco Citti,Alida Valli,Silvana Mangano,Carmelo Bene,Julian Beck,Ninetto Davoli,Laura Betti,Isabel Ruth,Luciano Bartoli,Giovanni Ivan Scratuglia",,"Un enfant naît d’une mère douce et aimante et d’un père jaloux de l’amour qu’elle porte à l’enfant. Abandonné dans le désert au bout d’une branche, l’enfant est recueilli par un be",https://fr.web.img4.acsta.net/c_310_420/pictures/22/07/05/14/07/4683106.jpg,https://www.allocine.fr/film/fichefilm-4876/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-4876/similaire/
Deux ou trois choses que je sais d'elle,Deux ou trois choses que je sais d'elle,17 mars 1967,1h 27min,Drame,France,"2,7",207,34,Jean-Luc Godard,"Marina Vlady,Anny Duperey,Roger Montsoret,Raoul Levy,Jean Narboni,Yves Beneyton,Juliet Berto,Héléna Bielicic,Christophe Bourseiller,Claude Miller,Jean-Patrick Lebel",Ludwig van Beethoven,"Au milieu des années 1960. En racontant l’histoire de Juliette, ménagère "" banale "" qui vit dans un grand ensemble de la région parisienne et se prostitue occasionnellement, Godard",https://fr.web.img5.acsta.net/c_310_420/pictures/19/06/17/11/30/2977447.jpg,https://www.allocine.fr/film/fichefilm-2377/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-2377/similaire/
Le Soleil des voyous,Le Soleil des voyous,2 juin 1967,1h 40min,Policier,"France,Italie","3,5",240,40,Jean Delannoy,"Lucienne Bogaert,Albert Michel,Henri Coutet,Bernard Musson,Pierre Koulak,Mino Doro,Jean Gabin,Robert Stack,Suzanne Flon,Margaret Lee,Jean Topart,Walter Giller,Georges Aminel",Francis Lai,"Denis Ferrand est un truand repenti, qui vit tranquillement avec son épouse Marie-Jeanne, dans une petite ville de province où il tient une auberge. Un de ses anciens amis, recherc",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/70/94/59/19117608.jpg,https://www.allocine.fr/film/fichefilm-43592/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-43592/similaire/
Angélique et le sultan,Angélique et le sultan,23 août 1968,1h 38min,"Aventure,Historique","France,Italie,Allemagne","3,0",463,20,Bernard Borderie,"Michèle Mercier,Robert Hossein,Jean-Claude Pascal,Ali Ben Ayed,Helmut Schneider,Roger Pigaut,Ettore Manni,Jacques Santi,Erno Crisa,Bruno Dietrich,Renato De Carmine,Henri Cogan",Michel Magne,"Angélique, dont l'enlèvement a été ordonné par le sultan Moulay Ismaël, se retrouve captive de son harem où elle tient une place de favorite. Elle ne tarde pas à attiser la jalousi",https://fr.web.img6.acsta.net/c_310_420/pictures/184/673/18467340_20130814161708214.jpg,https://www.allocine.fr/film/fichefilm-44444/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-44444/similaire/
Un seul bras les tua tous,Dubei dao,16 mars 2022,1h 51min,"Action,Drame,Arts Martiaux",Hong-Kong,"3,8",160,34,Chang Cheh,"Jimmy Wang Yu,Chiao Chiao,Chung-Hsin Huang,Yin Tze Pan,Chuen Chan,Pei-Shan Chang,Lei Cheng,Yen-yen Chen,Mei Sheng Fan,Feng Ku,Chia-Liang Liu,Chia Yung Liu,Kang Liu,Feng Tien",Fu-Ling Wang,Premier épisode de la saga du sabreur manchot.,https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/63/07/13/18670882.jpg,https://www.allocine.fr/film/fichefilm-46558/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-46558/similaire/
Au feu les pompiers !,"Hori, Ma Panenko",15 juin 1968,1h 10min,"Comédie,Drame","Tchécoslovaquie,Italie","3,5",193,29,Milos Forman,"Jan Vostrcil,Frantisek Debelka,Josef Sebanek,Josef Rehorek,Jan Stöckl,Vratislav Cermák,Josef Valnoha,Václav Novotný,Milada Jezkova",Karel Mares,"Dans une petite ville de province, un bal des pompiers est organisé en l’honneur des cinquante ans de service de l’un des leurs. En plus d’une tombola, un concours de miss beauté e",https://fr.web.img6.acsta.net/c_310_420/pictures/19/10/29/11/12/3777914.jpg,https://www.allocine.fr/film/fichefilm-3829/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-3829/similaire/
Colorado,La Resa dei conti,3 juillet 2013,1h 30min,Western,Italie,"3,7",282,50,Sergio Sollima,"Lee Van Cleef,Tomás Milián,Fernando Sancho,Luisa Rivelli,Lorenzo Robledo,Benito Stefanelli,Fernando Sanchez Polack,Frank Braña,Antonio Casas,Spartaco Conversi,Roberto Camardiel,Romano Puppo,Calisto Calisti,Antonio Molino Rojo,Tom Felleghy,Gérard Herter,Barta Barri,Nieves Navarro,Nello Pazzafini,Pietro Ceccarelli,José Torres,Walter Barnes,Luis Barboo,Ángel del Pozo,Maria Granada,Luis Gaspar",Ennio Morricone,"Cuchilio Sanchez est accusé du viol et du meurtre d'une jeune fille de 13 ans. Jurant son innocence à tous, il constate que personne ne le croit, il décide alors de s'enfuir avant ",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/64/87/99/19149272.jpg,https://www.allocine.fr/film/fichefilm-2078/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-2078/similaire/
Les Compagnons de la Marguerite,Les Compagnons de la Marguerite,20 janvier 1967,1h 30min,Comédie,"France,Espagne,Italie","3,7",154,29,Jean-Pierre Mocky,"Micha Bayard,Claude Rich,Michel Serrault,Francis Blanche,Michael Lonsdale,Henri Poirier,Jean Tissier,Dominique Zardi",Gérard Calvi,"Restaurateur de manuscrits à la Bibliothèque nationale et profondément malheureux en ménage, Jean-Louis Matouzec, dit ""Matou"" (Claude Rich), rêve de divorcer pour trouver une âme s",https://fr.web.img6.acsta.net/c_310_420/commons/v9/common/empty/empty_portrait.png,https://www.allocine.fr/film/fichefilm-22861/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-22861/similaire/
La Mort était au rendez-vous,Da uomo a uomo,7 août 1968,2h 00min,"Drame,Western","Italie,U.S.A.","3,6",188,42,Giulio Petroni,"Lee Van Cleef,John Phillip Law,Mario Brega,Luigi Pistilli,Anthony Dawson,José Torres,Franco Balducci",Ennio Morricone,"Un enfant assiste impuissant à l'assassinat de ses parents par quatre bandits. Quinze ans plus tard, il recherche toujours les coupables, guidé par sa soif de vengeance. Il rencont",https://fr.web.img6.acsta.net/c_310_420/pictures/24/03/05/07/10/4009402.jpg,https://www.allocine.fr/film/fichefilm-110356/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-110356/similaire/
Sept secondes en enfer,Hour of the Gun,24 juillet 1968,1h 40min,Western,U.S.A.,"3,0",92,22,John Sturges,"James Garner,Jason Robards,Robert Ryan,Albert Salmi,Charles Aidman,Jon Voight,Jim Sheppard,David Perna,Robert Phillips",Jerry Goldsmith,"Tombstone, 1881. Le marshall Wyatt Earp et son allié, le joueur de poker Doc Holliday, sortent victorieux du règlement de compte à O.K. Corral. Une victoire qui, au premier, laisse",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/71/72/82/19143731.jpg,https://www.allocine.fr/film/fichefilm-30956/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-30956/similaire/
