title,original_title,date,duration,categories,countries,star_rating,notes,reviews,directors,actors,composers,summary,url_thumbnail,url_reviews,url_similar_movies
Sorry We Missed You,Sorry We Missed You,23 octobre 2019,1h 41min,Drame,"Grande-Bretagne,Belgique,France","3,9",4294,263,Ken Loach,"Kris Hitchen,Debbie Honeywood,Rhys Stone,Katie Proctor,Ross Brewster,Alfie Dobson,Mark Burns,Mark Birch",George Fenton,"Ricky, Abby et leurs deux enfants vivent à Newcastle. Leur famille est soudée et les parents travaillent dur. Alors qu’Abby travaille avec dévouement pour des personnes âgées à dom",https://fr.web.img6.acsta.net/c_310_420/pictures/19/07/11/13/43/3645664.jpg,https://www.allocine.fr/film/fichefilm-264872/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-264872/similaire/
Les Enquêtes du Département V : Dossier 64,Journal 64,7 mars 2019,1h 59min,"Policier,Drame,Thriller",Danemark,"3,9",878,69,Christoffer Boe,"Nikolaj Lie Kaas,Fares Fares,Johanne Louise Schmidt,Fanny Leander Bornedal,Anders Hove,Elliott Crosset Hove,Clara Rosager,Nicolas Bro,Soren Pilmark,Birthe Neumann,Michael Brostrup","Mikkel Maltha,Anthony Lledo","Alors que le Département V est sous tension avant le départ annoncé d'Assad, partenaire de l'inspecteur Carl Mørck, ces derniers se lancent dans une nouvelle enquête qui pourrait b",https://fr.web.img5.acsta.net/c_310_420/pictures/19/01/25/14/56/2001767.jpg,https://www.allocine.fr/film/fichefilm-271282/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-271282/similaire/
Ralph 2.0,Ralph Breaks the Internet,13 février 2019,1h 53min,"Aventure,Animation",U.S.A.,"3,7",5754,346,,,,Ralph quitte l’univers des jeux d’arcade pour s’aventurer dans le monde sans limite d’Internet. La Toile va-t-elle résister à son légendaire talent de démolisseur ? Ralph et son am,https://fr.web.img6.acsta.net/c_310_420/pictures/18/10/29/15/09/3689644.jpg,https://www.allocine.fr/film/fichefilm-216578/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-216578/similaire/
Mandy,Mandy,5 février 2019,2h 01min,"Action,Epouvante-horreur,Thriller","U.S.A.,Belgique","2,3",665,84,Panos Cosmatos,"Nicolas Cage,Andrea Riseborough,Linus Roache,Olwen Fouéré,Ned Dennehy,Richard Brake,Bill Duke,Line Pillet",Jóhann Jóhannsson,"Pacific Northwest, 1983. Red Miller et Mandy Bloom mènent une existence paisible et empreinte d'amour. Quand leur refuge entouré de pinèdes est sauvagement détruit par les membres ",https://fr.web.img2.acsta.net/c_310_420/pictures/18/09/21/15/16/1758551.jpg,https://www.allocine.fr/film/fichefilm-256771/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-256771/similaire/
Titan,The Titan,28 mars 2018,1h 37min,Science Fiction,U.S.A.,"1,7",965,133,Lennart Ruff,"Sam Worthington,Taylor Schilling,Noah Jupe,Tom Wilkinson,Nathalie Emmanuel,Aleksandar Jovanovic,Diego Boneta,Agyness Deyn,Corey Johnson,Alex Lanipekun,Aaron Heffernan,Steven Cree,Naomi Battrick",Fil Eisler,"Dans un monde où toutes les ressources sont épuisées, l’avenir de l’humanité réside dans une planète lointaine. Quelques soldats sont le seul espoir de l’atteindre, mais pour réuss",https://fr.web.img6.acsta.net/c_310_420/pictures/18/03/12/11/43/3327937.jpg,https://www.allocine.fr/film/fichefilm-240567/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-240567/similaire/
Mademoiselle de Joncquières,Mademoiselle de Joncquières,12 septembre 2018,1h 49min,"Drame,Romance",France,"3,9",3027,332,Emmanuel Mouret,"Cécile de France,Edouard Baer,Alice Isaaz,Natalia Dontcheva,Laure Calamy,Jean-Michel Lahmi,Arnaud Dupont,Alban Casterman",,"Madame de La Pommeraye, jeune veuve retirée du monde, cède à la cour du marquis des Arcis, libertin notoire. Après quelques années d’un bonheur sans faille, elle découvre que le ma",https://fr.web.img5.acsta.net/c_310_420/pictures/18/08/01/11/38/4214720.jpg,https://www.allocine.fr/film/fichefilm-250824/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-250824/similaire/
Deux,Deux,12 février 2020,1h 36min,"Drame,Romance","France,Luxembourg,Belgique","3,9",1156,111,Filippo Meneghetti,"Barbara Sukowa,Martine Chevallier,Léa Drucker,Jerome Varanfrain,Muriel Bénazéraf,Hervé Sogne,Eugénie Anselin,Paloma Dumaine,Denis Jousselin",,"Nina et Madeleine sont profondément amoureuses l’une de l’autre. Aux yeux de tous, elles ne sont que de simples voisines vivant au dernier étage de leur immeuble. Au quotidien, ell",https://fr.web.img2.acsta.net/c_310_420/pictures/21/05/12/09/58/1630485.jpg,https://www.allocine.fr/film/fichefilm-268333/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-268333/similaire/
Photo De Famille,Photo De Famille,5 septembre 2018,1h 39min,"Comédie,Drame",France,"3,3",2940,272,Cecilia Rouaud,"Vanessa Paradis,Camille Cottin,Pierre Deladonchamps,Jean-Pierre Bacri,Chantal Lauby,Laurent Capelluto,Marc Ruchmann,Claudette Walker,Guilaine Londez,Sandra Nkaké,Rio Vega,Bérangère McNeese,Grégoire Oestermann","Alexandre Lier,Sylvain Ohrel,Nicolas Weil","Gabrielle, Elsa et Mao sont frères et sœurs, mais ne se côtoient pas. Surtout pas.",https://fr.web.img3.acsta.net/c_310_420/pictures/18/11/22/14/07/3778816.jpg,https://www.allocine.fr/film/fichefilm-253584/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-253584/similaire/
I Feel Pretty,I Feel Pretty,11 septembre 2021,1h 50min,Comédie,"U.S.A.,Chine","3,1",801,50,"Abby Kohn,Marc Silverstein","Amy Schumer,Michelle Williams,Rory Scovel,Emily Ratajkowski,Busy Philipps,Aidy Bryant,Tom Hopper,Naomi Campbell,Lauren Hutton,Sasheer Zamata,Adrian Martinez,Caroline Day,Chloe Hurst,Lexie Roth,Sarah Fischer (II)",Michael Andrews (IV),Suite à une chute une jeune femme ne se sentant pas à l'aise dans sa peau va assumer ses rondeurs.,https://fr.web.img6.acsta.net/c_310_420/pictures/18/02/08/12/35/1206940.jpg,https://www.allocine.fr/film/fichefilm-255567/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-255567/similaire/
Ma vie avec John F. Donovan,The Death and Life of John F. Donovan,13 mars 2019,2h 03min,Drame,Canada,"3,6",3690,290,Xavier Dolan,"Kit Harington,Natalie Portman,Jacob Tremblay,Susan Sarandon,Kathy Bates,Chris Zylka,Thandiwe Newton,Michael Gambon,Jared Keeso,Ben Schnetzer,Emily Hampshire,Amara Karan,Ari Millen,Sarah-Jeanne Labrosse,Catherine St-Laurent,Hamza Haq,Dilyana Bouklieva,Katy Breier,Fran Targ,Daniel Lillford",Gabriel Yared,"Dix ans après la mort d’une vedette de la télévision américaine, un jeune acteur se remémore la correspondance jadis entretenue avec cet homme, de même que l’impact que ces lettres",https://fr.web.img6.acsta.net/c_310_420/pictures/19/02/26/11/18/0373251.jpg,https://www.allocine.fr/film/fichefilm-229189/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-229189/similaire/
Kursk,Kursk,7 novembre 2018,1h 58min,"Drame,Historique","Belgique,France,Norvège","3,6",1641,168,Thomas Vinterberg,"Matthias Schoenaerts,Léa Seydoux,Colin Firth,Peter Simonischek,August Diehl,Max von Sydow,Matthias Schweighöfer,Magnus Millang,Steven Waddington,Miglen Mirtchev,Joel Basman,Tom Hudson,Zlatko Burić,Gustaf Hammarsten,John Hollingworth,Eva Van der Gucht,Eric Soriano",Alexandre Desplat,"KURSK relate le naufrage du sous-marin nucléaire russe K-141 Koursk, survenu en mer de Barents le 12 août 2000. Tandis qu’à bord du navire endommagé, vingt-trois marins se battent ",https://fr.web.img6.acsta.net/c_310_420/pictures/18/09/20/10/20/0444908.jpg,https://www.allocine.fr/film/fichefilm-244552/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-244552/similaire/
Colette,Colette,16 janvier 2019,1h 52min,"Biopic,Drame","U.S.A.,Grande-Bretagne","3,5",1432,100,Wash Westmoreland,"Keira Knightley,Dominic West,Eleanor Tomlinson,Denise Gough,Fiona Shaw,Robert Pugh,Aiysha Hart,Ray Panthaki,Rebecca Root,Caroline Boulton,Shannon Tarbet,Arabella Weir,Karen Gagnon,Attila Árpa,Máté Haumann,Scott Alexander Young,Roderick Hill,Peter Schueller,Alexandra Szucs,Janine Harouni,Julian Wadham",Thomas Adés,"1893. Malgré leurs quatorze ans d’écart, Gabrielle Sidonie Colette, jeune fille à l’esprit rebelle, épouse Willy, écrivain aussi égocentrique que séducteur. Grâce à ses relations, ",https://fr.web.img2.acsta.net/c_310_420/pictures/18/10/12/16/21/5667607.jpg,https://www.allocine.fr/film/fichefilm-244808/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-244808/similaire/
Hurricane,The Hurricane Heist,28 février 2018,1h 40min,Action,U.S.A.,"2,0",1437,180,Rob Cohen,"Toby Kebbell,Maggie Grace,Ryan Kwanten,Ralph Ineson,Melissa Boloña,Ben Cross,Jamie Andrew Cutler,Christian Contreras,Jimmy Walker Jr.,Ed Birch,Moyo Akandé,James Barriscale,Erik Rondell,Stuart McQuarrie,Mark Rhino Smith,Brooke Johnston",Lorne Balfe,"Profitant du plus gros ouragan ayant jamais touché les Etats-Unis, une équipe de braqueurs d’élite infiltre la plus grande réserve de billets des États-Unis. Leur objectif : un bra",https://fr.web.img4.acsta.net/c_310_420/pictures/18/01/12/09/53/5357891.jpg,https://www.allocine.fr/film/fichefilm-244507/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-244507/similaire/
Action ou vérité,Truth or Dare,2 mai 2018,1h 40min,"Epouvante-horreur,Thriller",U.S.A.,"2,3",3173,261,Jeff Wadlow,"Lucy Hale,Tyler Posey,Violett Beane,Hayden Szeto,Landon Liboiron,Sophia Ali,Nolan Gerard Funk,Tom Choi,Omar Leyva,Aurora Perrineau,Sam Lerner,Brady Smith,Carlo Sciortino,Bradley Snedeker,Noah Staggs",Matthew Margeson,Un simple jeu innocent d’Action ou Vérité entre amis se transforme en cauchemar sanglant quand quelqu’un – ou quelque chose – commence à punir ceux qui mentent – ou refusent de jou,https://fr.web.img4.acsta.net/c_310_420/pictures/18/04/17/09/04/4935346.jpg,https://www.allocine.fr/film/fichefilm-254690/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-254690/similaire/
Woman at War,Kona fer í stríð,4 juillet 2018,1h 41min,"Comédie,Drame","Islande,France,Ukraine","4,1",1598,141,Benedikt Erlingsson,"Halldora Geirhardsdottir,Jóhann Sigurðarson,Juan Camillo Roman Estrada,Jörundur Ragnarsson,Davíd Thór Jónsson,Magnús Trygvason Eliassen,Ómar Guðjónsson,Vala Kristín Eiríkssdóttir,Björn Thors,Hilmir Snær Guðnason,Helga Braga Jónsdóttir,Jón Gnarr",Davíd Thór Jónsson,"Halla, la cinquantaine, déclare la guerre à l’industrie locale de l’aluminium, qui défigure son pays. Elle prend tous les risques pour protéger les Hautes Terres d’Islande… Mais la",https://fr.web.img4.acsta.net/c_310_420/pictures/18/06/04/13/58/4169390.jpg,https://www.allocine.fr/film/fichefilm-257385/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-257385/similaire/
Le Dindon,Le Dindon,25 septembre 2019,1h 25min,Comédie,France,"1,9",1234,161,Jalil Lespert,"Dany Boon,Guillaume Gallienne,Alice Pol,Ahmed Sylla,Laure Calamy,Camille Lellouche,Holt McCallany,Henri Guybet,Estéban,Eric De Staercke,Natascha Wiese,Elisa Erka,Maxime Mallet",Ludovic Bource,"Monsieur de Pontagnac a eu un coup de foudre pour une jolie jeune femme. Ce qu’il n’avait pas prévu c’est que celle-ci n’est autre que Victoire, la femme d’un de ses amis, Vatelin.",https://fr.web.img6.acsta.net/c_310_420/pictures/19/07/22/11/52/4207244.jpg,https://www.allocine.fr/film/fichefilm-262869/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-262869/similaire/
Halloween,Halloween,24 octobre 2018,1h 49min,"Epouvante-horreur,Thriller",U.S.A.,"3,2",4508,424,David Gordon Green,"Jamie Lee Curtis,Judy Greer,Andi Matichak,Haluk Bilginer,Nick Castle,James Jude Courtney,Will Patton,Rhian Rees,Jefferson Hall,Toby Huss,Virginia Gardner,Dylan Arnold,Miles Robbins,Drew Scheid,Jibrail Nantambu,Diva Tyler,Omar J. Dorsey,Pedro Lopez,Christopher Allen Nelson,Jonathan Bruce","John Carpenter,Cody Carpenter,Daniel A. Davies","Laurie Strode est de retour pour un affrontement final avec Michael Myers, le personnage masqué qui la hante depuis qu’elle a échappé de justesse à sa folie meurtrière le soir d’Ha",https://fr.web.img3.acsta.net/c_310_420/pictures/18/09/19/14/32/4251359.jpg,https://www.allocine.fr/film/fichefilm-238622/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-238622/similaire/
Night Shot,Night Shot,1 mars 2023,1h 30min,"Drame,Epouvante-horreur",France,"2,3",40,16,Hugo König,,,Une jeune blogueuse spécialisée dans l’exploration urbaine (urbex) décide d’aller visiter un gigantesque hôpital abandonné. Comme toujours elle part seule et de nuit avec son camer,https://fr.web.img2.acsta.net/c_310_420/img/3d/94/3d9489eaede5e59f4bfc814b8b6d825c.jpg,https://www.allocine.fr/film/fichefilm-1000010879/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-1000010879/similaire/
Hunter Killer,Hunter Killer,12 décembre 2018,2h 02min,"Action,Thriller",U.S.A.,"3,5",1531,143,Donovan Marsh,"Gerard Butler,Gary Oldman,Common,Linda Cardellini,Toby Stephens,Michael Nyqvist,Alexander Diachenko,Caroline Goodall,Michael Gor,Gabriel Chavarria,Zane Holtz,Michael Trucco,Ryan McPartlin,Taylor John Smith,David Gyasi",,"Dans les profondeurs de l'océan arctique, alors que le commandant sous-marinier Joe Glass tente de retrouver un sous-marin américain en détresse, il découvre que des terroristes ru",https://fr.web.img4.acsta.net/c_310_420/pictures/18/11/08/11/48/5499068.jpg,https://www.allocine.fr/film/fichefilm-190617/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-190617/similaire/
Crazy Rich Asians,Crazy Rich Asians,7 novembre 2018,2h 00min,"Comédie,Romance",U.S.A.,"3,1",1743,105,Jon M. Chu,"Constance Wu,Henry Golding,Michelle Yeoh,Gemma Chan,Lisa Lu,Awkwafina,Ken Jeong,Sonoya Mizuno,Chris Pang,Jimmy O. Yang,Ronny Chieng,Remy Hii,Nico Santos,Harry Shum Jr.,Jing Lusi,Kheng Hua Tan",Brian Tyler,"Née à New York, Rachel Chu n'est jamais allée en Asie. En accompagnant son fiancé Nick Young au mariage de son meilleur ami à Singapour, Rachel est donc enchantée de découvrir le c",https://fr.web.img6.acsta.net/c_310_420/pictures/18/09/17/15/47/3771769.jpg,https://www.allocine.fr/film/fichefilm-251258/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-251258/similaire/
Leto,Leto,5 décembre 2018,2h 06min,"Biopic,Drame","Russie,France","4,0",1763,149,Kirill Serebrennikov,"Roman Bilyk,Irina Starshenbaum,Yoo Teo,Filipp Avdeyev,Evgeniy Serzin,Alexander Gorchilin,Vasily Mikhailov,Aleksandr Kuznetsov,Nikita Efremov,Yuliya Aug,Liya Akhedzhakova,Aleksandr Bashirov",Roman Bylik,"Leningrad. Un été du début des années 80. En amont de la Perestroïka, les disques de Lou Reed et de David Bowie s'échangent en contrebande, et une scène rock émerge. Mike et sa fem",https://fr.web.img6.acsta.net/c_310_420/pictures/18/10/19/10/44/4845503.jpg,https://www.allocine.fr/film/fichefilm-263780/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-263780/similaire/
L'Empereur de Paris,L'Empereur de Paris,19 décembre 2018,1h 59min,"Aventure,Policier,Historique",France,"3,2",4061,446,Jean-François Richet,"Vincent Cassel,Freya Mavor,Denis Ménochet,August Diehl,Fabrice Luchini,James Thiérrée,Patrick Chesnais,Olga Kurylenko,Jérôme Pouly,Denis Lavant,Faycal Safi,Frédéric Fix,Nemo Schiffman,Lucien Belves,Maxime Lefrancois,Antoine Basler,Didier Nobletz,Fabien Orcier,Jérôme Cachon,Régis Maynard,Hervé Masquelier,Michael Perez,Solene Delannoy,Thierry Nenez,Vincent Schmitt,Jonathan Louis,Franck Mercadal","Marco Beltrami,Marcus Trumpp","Sous le règne de Napoléon, François Vidocq, le seul homme à s'être échappé des plus grands bagnes du pays, est une légende des bas-fonds parisiens. Laissé pour mort après sa derniè",https://fr.web.img4.acsta.net/c_310_420/pictures/18/11/15/16/35/0321684.jpg,https://www.allocine.fr/film/fichefilm-258914/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-258914/similaire/
Freaks,Freaks,31 octobre 2013,1h 44min,"Science Fiction,Thriller",U.S.A.,"3,4",746,85,"Zach Lipovsky,Adam B. Stein","Emile Hirsch,Lexy Kolker,Bruce Dern,Amanda Crew,Grace Park,Matty Finochio,Michelle Harrison (II),Aleks Paunovic,Lee Shorten,Ava Telek,Kwesi Ameyaw,Aria Birch,Dakota Daulby",Timothy Wynn,"Chloé a 7 ans et n’a jamais vu la lumière du jour. Son père la maintient à l’écart du monde extérieur, ne cessant de lui répéter qu’elle est différente, et que tout ce qui se trouv",https://fr.web.img4.acsta.net/c_310_420/pictures/19/11/14/15/32/1956274.jpg,https://www.allocine.fr/film/fichefilm-267126/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-267126/similaire/
Mamma Mia! Here We Go Again,Mamma Mia! Here We Go Again,25 juillet 2018,1h 54min,Comédie musicale,U.S.A.,"3,5",2719,225,Ol Parker,"Lily James,Amanda Seyfried,Meryl Streep,Pierce Brosnan,Colin Firth,Stellan Skarsgård,Cher,Julie Walters,Christine Baranski,Dominic Cooper,Andy Garcia,Josh Dylan,Hugh Skinner,Jeremy Irvine,Alexa Davies,Naoko Mori,Togo Igawa,Paul-Adrien Bénéro,Omid Djalili,Gerard Monaco,Maria Vacratsis,Anastasia Hille,Jonathan Goldsmith,Björn Ulvaeus,Benny Andersson","Benny Andersson,Björn Ulvaeus,Benny Andersson,Anne Dudley","Sur l’île paradisiaque de Kalokairi, Sophie, qui rencontre divers soucis dans l’ouverture de son hôtel, va trouver du réconfort auprès des amies de sa mère Donna qui vont lui conse",https://fr.web.img6.acsta.net/c_310_420/pictures/18/05/07/17/47/5321526.jpg,https://www.allocine.fr/film/fichefilm-256399/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-256399/similaire/
Premières vacances,Premières vacances,2 janvier 2019,1h 42min,Comédie,France,"2,8",3779,283,Patrick Cassir,"Camille Chamoux,Jonathan Cohen,Camille Cottin,Jérémie Elkaïm,Vincent Dedienne,Dominique Valadié,Svetlana Gergova,Bar Levy,Jean-Charles Clichet,Zoé Bruneau,Émilie Caen,Caroline Anglade,Aleksandar Aleksiev,Ellora Torchia,Julian Vergov,Kait Tenison,Benjamin Gauthier","Alexandre Lier,Sylvain Ohrel,Nicolas Weil","Marion et Ben, trentenaires, font connaissance sur Tinder. C’est à peu près tout ce qu’ils ont en commun ; mais les contraires s’attirent, et ils décident au petit matin de leur re",https://fr.web.img5.acsta.net/c_310_420/pictures/18/12/03/10/23/4039806.jpg,https://www.allocine.fr/film/fichefilm-260363/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-260363/similaire/
Perdrix,Perdrix,14 août 2019,1h 39min,Comédie,France,"3,3",1668,204,Erwan Le Duc,"Swann Arlaud,Maud Wyler,Fanny Ardant,Nicolas Maury,Patience Munchenbach,Alexandre Steiger,Tobias Nuytten,Nicolas Chupin",Julie Roué,"Pierre Perdrix vit des jours agités depuis l'irruption dans son existence de l'insaisissable Juliette Webb. Comme une tornade, elle va semer le désir et le désordre dans son univer",https://fr.web.img3.acsta.net/c_310_420/pictures/19/06/17/09/29/2982101.jpg,https://www.allocine.fr/film/fichefilm-190322/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-190322/similaire/
Revenir,Revenir,29 janvier 2020,1h 17min,Drame,France,"3,1",739,66,Jessica Palud,"Niels Schneider,Adèle Exarchopoulos,Patrick d'Assumçao,Hélène Vincent,Franck Falise,Jonathan Couzinié,Roman Coustère Hachez,Catherine Salée",Augustin Charnet,"C’est la ferme où Thomas est né. C’est sa famille. Son frère, qui ne reviendra plus, sa mère, qui est en train de l’imiter, et son père, avec qui rien n’a jamais été possible. Il r",https://fr.web.img2.acsta.net/c_310_420/pictures/19/12/05/09/14/5557882.jpg,https://www.allocine.fr/film/fichefilm-266584/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-266584/similaire/
Creed II,Creed II,9 janvier 2019,2h 10min,"Action,Drame",U.S.A.,"3,9",7304,455,Steven Caple Jr.,"Michael B. Jordan,Sylvester Stallone,Tessa Thompson,Phylicia Rashad,Dolph Lundgren,Florian Munteanu,Russell Hornsby,Wood Harris,Milo Ventimiglia,Brigitte Nielsen,Christopher Mann,Pete Postiglione,Ivo Nandi,Michael Buffer,Jim Lampley,Roy Jones Jr.",Ludwig Göransson,"La vie est devenue un numéro d'équilibriste pour Adonis Creed. Entre ses obligations personnelles et son entraînement pour son prochain grand match, il est à la croisée des chemins",https://fr.web.img3.acsta.net/c_310_420/pictures/18/11/27/14/25/1451897.jpg,https://www.allocine.fr/film/fichefilm-244084/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-244084/similaire/
Un Homme Pressé,Un Homme Pressé,7 novembre 2018,1h 40min,"Comédie,Drame",France,"3,5",3051,272,Hervé Mimran,"Fabrice Luchini,Leïla Bekhti,Rebecca Marder,Igor Gotesman,Clémence Massart,Yves Jacques,Micha Lescot,Frédérique Tirmont,Fatima Adoum,Evelyne Didi,Olivier Rosemberg,Pauline Pouchin,Baya Rehaz,Frédéric Fisbach,Saïd Benchnafa,Edouard Michelon,Jason Divengele",Balmorhea,"Alain est un homme d’affaires respecté et un orateur brillant. Il court après le temps. Dans sa vie, il n'y a aucune place pour les loisirs ou la famille. Un jour, il est victime d",https://fr.web.img3.acsta.net/c_310_420/pictures/18/09/12/12/07/4578729.jpg,https://www.allocine.fr/film/fichefilm-256594/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-256594/similaire/
Mon Garçon,Mon Garçon,20 septembre 2017,1h 24min,Thriller,France,"2,9",2410,361,Christian Carion,"Guillaume Canet,Mélanie Laurent,Olivier De Benoist,Antoine Hamel,Mohamed Brikat,Lino Papa,Marc Robert,Tristan Pagès,Pierre Langlois,Christophe Rossignon,Pierre Desmaret",Laurent Perez Del Mar,"Passionné par son métier, Julien voyage énormément à l’étranger. Ce manque de présence a fait exploser son couple quelques années auparavant. Lors d’une escale en France, il découv",https://fr.web.img6.acsta.net/c_310_420/pictures/17/06/12/09/36/489167.jpg,https://www.allocine.fr/film/fichefilm-251864/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-251864/similaire/
xXx : Reactivated,xXx : Return of Xander Cage,18 janvier 2017,1h 47min,"Action,Thriller",U.S.A.,"2,2",3719,288,D.J. Caruso,"Vin Diesel,Donnie Yen,Deepika Padukone,Kris Wu,Ruby Rose,Tony Jaa,Nina Dobrev,Rory McCann,Toni Collette,Samuel L. Jackson,Hermione Corfield,Tony Gonzalez,Michael Bisping,Al Sapienza,Nigel Bennett,Daniel Kash,Andrey Ivchenko,Shawn Roberts (II),Neymar,Ice Cube,Helena-Alexis Seymour,Kristen Kurnik","Robert Lydecker,Brian Tyler","Xander Cage, sportif de l’extrême devenu agent d'élite, sort de l’exil qu’il s’était imposé, pour affronter le redoutable guerrier alpha Xiang et son équipe. Il entre dans une cour",https://fr.web.img4.acsta.net/c_310_420/pictures/16/12/27/18/14/024416.jpg,https://www.allocine.fr/film/fichefilm-139202/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-139202/similaire/
Les Tuche 3,Les Tuche 3,31 janvier 2018,1h 32min,Comédie,France,"1,9",13549,719,Olivier Baroux,"Jean-Paul Rouve,Isabelle Nanty,Claire Nadeau,Sarah Stern,Pierre Lottin,Théo Fernandez,Scali Delpeyrat,Philippe Magnan,Nicolas Maury,Stephan Wojtowicz,Philippe Vieux,Yann Papin,Mathilde Ripley,Lou Gala,François Bureloup,Lionel Cecilio,Ralph Amoussou,Hubert Myon,Bernard Lanneau,Brice Ormain,Julien Boissier Descombes,Léo Dussollier,Thierry Stein,Jean-Pierre Pernaut,Patrick Albenque",Martin Rappeneau,"Jeff Tuche, se réjouit de l’arrivée du TGV dans son cher village. Malheureusement, le train à grande vitesse ne fait que passer, sans s’arrêter à Bouzolles. Déçu, il tente de joind",https://fr.web.img3.acsta.net/c_310_420/pictures/17/11/30/10/40/0534331.jpg,https://www.allocine.fr/film/fichefilm-248049/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-248049/similaire/
A Beautiful Day,You Were Never Really Here,8 novembre 2017,1h 30min,"Drame,Thriller","Grande-Bretagne,France,U.S.A.","2,9",3006,255,Lynne Ramsay,"Joaquin Phoenix,Ekaterina Samsonov,John Doman,Alex Manette,Alessandro Nivola,Judith Roberts,Frank Pando,Jason Babinsky,Kate Easton,Madison Arnold,Jonathan Wilde (II)",Jonny Greenwood,"La fille d’un sénateur disparaît. Joe, un vétéran brutal et torturé, se lance à sa recherche. Confronté à un déferlement de vengeance et de corruption, il est entraîné malgré lui d",https://fr.web.img3.acsta.net/c_310_420/pictures/17/09/28/09/57/1695604.jpg,https://www.allocine.fr/film/fichefilm-247450/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-247450/similaire/
L'Ascension,L'Ascension,25 janvier 2017,1h 43min,Comédie,France,"3,9",7308,506,Ludovic Bernard,"Ahmed Sylla,Alice Belaïdi,Kevin Razy,Nicolas Wanczycki,Waly Dia,Maïmouna Gueye,Denis Mpunga,Fadila Belkebla,Moussa Maaskri,Amir El Kacem,Rabah Naït Oufella,Oscar Copp,Mariama Gueye,Tiphaine Daviot,Johannes Oliver Hamm,Audran Cattin,Daniel Semporé,Rodolphe Borgniet,Erico Salamone","Lucien Papalu,Laurent Sauvagnac","« Pour toi, je pourrais gravir l’Everest !» Samy aurait mieux fait de se taire ce jour-là... D’autant que Nadia ne croit pas beaucoup à ses belles paroles. Et pourtant… Par amour p",https://fr.web.img3.acsta.net/c_310_420/pictures/17/01/26/13/22/394590.jpg,https://www.allocine.fr/film/fichefilm-247045/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-247045/similaire/
Seven Sisters,What Happened to Monday?,30 août 2017,2h 04min,"Science Fiction,Thriller","U.S.A.,Grande-Bretagne,France,Belgique","3,8",22996,1082,Tommy Wirkola,"Noomi Rapace,Glenn Close,Willem Dafoe,Marwan Kenzari,Christian Rubeck,Robert Wagner,Pål Sverre Valheim Hagen,Tomiwa Edun,Cassie Clare,Cameron Jack,Kirsty Averton,Edouard Philipponnat,Elijah Ungvary,Nadiv Molcho,Lara Decaro,Jeppe Beck Laursen,Sewell Whitney,Vegar Hoel,Stig Frode Henriksen,Alexandre Nguyen,Santiago Cabrera",Christian Wibe,"2073. La Terre est surpeuplée. Le gouvernement décide d’instaurer une politique d’enfant unique, appliquée de main de fer par le Bureau d’Allocation des Naissances, sous l’égide de",https://fr.web.img6.acsta.net/c_310_420/pictures/17/06/02/10/02/162904.jpg,https://www.allocine.fr/film/fichefilm-200686/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-200686/similaire/
