title,original_title,date,duration,categories,countries,star_rating,notes,reviews,directors,actors,composers,summary,url_thumbnail,url_reviews,url_similar_movies
Le Chemin de la liberté,Rabbit-Proof Fence,23 avril 2003,1h 34min,"Aventure,Drame",Australie,"3,9",423,54,Phillip Noyce,"Kenneth Branagh,Everlyn Sampi,Tianna Sansbury,Laura Monaghan,Ningali Lawford,David Gulpilil,Carmel Johnson,Celine O'Leary,Andrew S. Gilbert,Anthony Hayes,Richard Carter,Garry McDonald,David Ngoombujarra,Deborah Mailman,Roy Billing,Ken Radley,Andrew Martin,Jason Clarke,Don Barker,Natasha Wanganeen,David Buchanan",Peter Gabriel,"En 1931, à Jigalong, près du désert de Gibson, trois filles aborigènes vivent heureuses auprès de leurs mères : Molly, quatorze ans, sa cousine Gracie, dix ans, et sa sœur Daisy, h",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/35/07/36/affiche.jpg,https://www.allocine.fr/film/fichefilm-28816/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-28816/similaire/
Les Sentiments,Les Sentiments,5 novembre 2003,1h 34min,"Comédie dramatique,Romance",France,"2,7",1365,143,Noémie Lvovsky,"Jean-Pierre Bacri,Nathalie Baye,Isabelle Carré,Melvil Poupaud,Agathe Bonitzer,Bakary Sangaré,Alain Libolt,Cécile Reigher,Dimitri Radochevitch,Heloise Mignot,Valeria Bruni Tedeschi","Noémie Lvovsky,Florence Seyvos,Philippe Rouèche","Jacques, médecin, et Carole, son épouse, habitent une maison en région parisienne. Dans la maison voisine s'installent François et Edith. Ce dernier doit succéder à Jacques et repr",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/35/12/89/18365063.jpg,https://www.allocine.fr/film/fichefilm-47139/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-47139/similaire/
Les Lois de l'attraction,The Rules of Attraction,12 mars 2003,1h 50min,"Drame,Thriller",U.S.A.,"3,0",5591,265,Roger Avary,"James Van Der Beek,Shannyn Sossamon,Ian Somerhalder,Jessica Biel,Clifton Collins Jr.,Faye Dunaway,Thomas Ian Nicholas,Kip Pardue,Clare Kramer,Eric Stoltz,Kate Bosworth,Joel Michaely,Skyler Stone,Jay Baruchel,Colin Bain,Fred Savage,Swoosie Kurtz,Russell Sams,Parker Posey,Eric Szmanda,Kavan Reece,Cheyenne Wilbur,Paul Williams,Drew Wood,Michael Ralph,Noelle Evans","Deborah Harry,tomandandy","Au Camden College, l'essentiel de la vie des étudiants ne se déroule pas pendant les cours. Dans cet univers de fêtes et de débauche, Sean Bateman n'a pas usurpé sa réputation de t",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/00/02/58/12/afte.jpg,https://www.allocine.fr/film/fichefilm-43925/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-43925/similaire/
Allumeuses !,The Sweetest Thing,17 juillet 2002,1h 24min,"Comédie,Romance",U.S.A.,"1,6",3012,140,Roger Kumble,"Cameron Diaz,Christina Applegate,Selma Blair,Thomas Jane,Jason Bateman,Parker Posey,James Mangold,Max Rosa,Jeanne Sakata,Kristoffer Ryan Winters,Branden Williams,Don Winston,Jennifer Gimenez,Joe Bellan,Erik Stolhanske,Lillian Adams,Mason Lucero,Johnny Messner,Georgia Engel,Eddie McClintock,John Lehr,Frank Grillo,John Bennett Perry,Siena Goines,Bryan Anthony,Charlie Dell","John Houlihan,Ed Shearmur","Après avoir évité pendant plusieurs années les relations sérieuses avec le sexe opposé, Christina Walters rencontre un soir l'homme idéal en la personne de Peter Donahue. Malheureu",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/00/02/47/81/affichette.jpg,https://www.allocine.fr/film/fichefilm-29146/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-29146/similaire/
Paï : l'élue d'un peuple nouveau,Whale Rider,17 septembre 2003,1h 41min,"Comédie,Drame","U.S.A.,Allemagne","3,8",208,33,Niki Caro,"Keisha Castle-Hughes,Rawin Paratene,Vicky Haughton,Cliff Curtis,John Sumner,Taungaroa Emile,Tammy Davis,Rachel House,Rawiri Paratene",Lisa Gerrard,"Les habitants de ce village maori se réclament tous du même ancêtre : Paikea, le légendaire Whale Rider qui y débarqua mille ans plus tôt, juché sur le dos d'une baleine. A chaque ",https://fr.web.img2.acsta.net/c_310_420/pictures/22/03/21/14/44/3843139.jpg,https://www.allocine.fr/film/fichefilm-53041/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-53041/similaire/
Uzak,Uzak,14 janvier 2004,1h 50min,Drame,Turquie,"3,4",312,50,Nuri Bilge Ceylan,"Muzaffer Özdemir,Mehmet Emin Toprak,Zuhal Gencer Erkaya,Feridun Koç,Fatma Ceylan,Ebru Ceylan,Nazan Kesal,Arif Asci,Ercan Kesal",,"Un photographe est persuadé que l'écart entre sa vie et ses idéaux est en train de grandir. Il se retrouve obligé d'accueillir une jeune personne de sa famille, qui a quitté son vi",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/35/15/72/18365173.jpg,https://www.allocine.fr/film/fichefilm-52592/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-52592/similaire/
Mauvais esprit,Mauvais esprit,5 novembre 2003,1h 30min,Comédie,France,"1,3",1492,109,Patrick Alessandrin,"Audrey Langle,Thierry Lhermitte,Ophélie Winter,Maria Pacôme,Leonor Watling,François Levantal,Michel Muller,Clémentine Célarié,Emmanuel Vieilly,Catherine Hosmalin,Jean-Louis Richard,Lise Lametrie,Manuel Munz,Lola Casamayor,Tsilla Chelton,Natalia Dontcheva,Matthias Van Khache,Marie Collins",Ange Ghinozzi,Vincent Poirel dirige une multinationale du BTP. Il a tout obtenu dans la vie sauf un enfant. Sa société est retenue pour construire un stade olympique. Le projet original apporté ,https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/35/13/28/18364615.jpg,https://www.allocine.fr/film/fichefilm-48272/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-48272/similaire/
Lilja 4-ever,Lilja 4-ever,16 avril 2003,1h 49min,"Drame,Romance","Danemark,Suède","4,0",158,24,Lukas Moodysson,"Oksana Akinshina,Artiom Bogucharskij,Pavel Ponomarev,Tonu Kark,Anastasia Bedredinova,Elina Benenson,Ljubov Agapova,Lilia Sinkarjova",Nathan Larson,"Lilya, seize ans, vit dans une banlieue triste, quelque part en ex-Union Soviétique. Elle rêve d'une vie meilleure. Sa mère vient de partir aux Etats-Unis avec son compagnon. Lilya",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/35/05/60/affiche.jpg,https://www.allocine.fr/film/fichefilm-47414/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-47414/similaire/
Bloody Sunday,Bloody Sunday,30 octobre 2002,1h 47min,Drame,"Grande-Bretagne,Irlande","4,0",6875,227,Paul Greengrass,"James Nesbitt,Tim Pigott-Smith,Nicholas Farrell,Gérard Crossan,Mary Moulds,Carmel McCallion,Chris Villiers,James Hewitt,Kathy Kiera Clarke,Jacob O'Reiley,Gerard McSorley,James Scott,Allan Gildea,Christopher Villiers,Bruce Alexander,David Pearse,Oliver Maguire,David Clayton Rogers,Darren Healy,Jim Alexander",,"Le dimanche 30 janvier 1972, à Derry, en Irlande du Nord, Ivan Cooper est l'organisateur d'une marche pacifique pour l'égalité des droits entre catholiques et protestants, farouche",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/00/02/53/19/affiche.jpg,https://www.allocine.fr/film/fichefilm-42572/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-42572/similaire/
La Reine des damnés,Queen of the Damned,19 juin 2002,1h 41min,"Fantastique,Epouvante-horreur,Musical","U.S.A.,Australie","2,0",1816,131,Michael Rymer,"Stuart Townsend,Aaliyah,Marguerite Moreau,Vincent Perez,Paul McGann,Claudia Black,Tiriel Mora,Bruce Spence,Lena Olin,Matthew Newton,Franklyn Ajaye,Bruce Myles,Russell Kiefel,Christopher Connelly,Pia Miranda,Christopher Kirby,Mark O'Halloran,Pip Mushin","Jonathan H. Davis,Ric Gibbs","En quête de popularité, le vampire Lestat s'initie à la musique rock et devient le chanteur d'un groupe underground. La raison de son succès : son allure et ses manières de vampire",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/00/02/43/40/affreine.jpg,https://www.allocine.fr/film/fichefilm-26871/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-26871/similaire/
Monsieur Schmidt,About Schmidt,5 mars 2003,2h 05min,"Comédie,Drame",U.S.A.,"3,1",1450,94,Alexander Payne,"Jack Nicholson,Kathy Bates,Hope Davis,Dermot Mulroney,June Squibb,Len Cariou,Mark Venhuizen,Phil Reeves,Matt Winston,Cheryl Hamada,Connie Ray,Howard Hesseman,Harry Groener,James M. Connor",,"Agé de 66 ans, Warren Schmidt prend sa retraite et perd par la même occasion tous ses repères. Le brusque décès de son épouse quelques semaines plus tard ne fait qu'empirer les cho",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/00/02/58/44/affiche.jpg,https://www.allocine.fr/film/fichefilm-28420/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-28420/similaire/
Respiro,Respiro,1 janvier 2003,1h 30min,Drame,"Italie,France","3,5",607,48,Emanuele Crialese,"Valeria Golino,Vincenzo Amato,Veronica D'Agostino,Francesco Casisa,Filippo Pucillo,Emma Loffredo,Elio Germano,Avy Marciano",Andrea Guerra,"Lampedusa est une île perdue au sud de la Sicile, belle et aride, avec sa mer d'un bleu parfait, sa communauté de pêcheurs, ses bandes d'enfants bagarreurs, ses familles solidaires",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/00/02/54/56/affiche2.jpg,https://www.allocine.fr/film/fichefilm-45458/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-45458/similaire/
Kate & Leopold,Kate & Leopold,3 avril 2002,2h 04min,"Comédie,Fantastique,Romance",U.S.A.,"2,6",1112,71,James Mangold,"Hugh Jackman,Meg Ryan,Liev Schreiber,Breckin Meyer,Kristen Schaal,Martha Madison,Henry Boyle,Brittney Startzman,Robert Ray Manning Jr.,Francis Dumaurier,Natasha Lyonne,Bradley Whitford,Spalding Gray,Charlotte Ayanna,Paxton Whitehead,Josh Stamberg,Matthew Sussman","Rolfe Kent,Sting",Kate McKay est une femme d'affaires new-yorkaise dynamique ; elle possède tous les atouts pour réussir sa vie professionnelle. C'est une vraie businesswoman du XXIe siècle. Quant à,https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/00/02/38/24/affkate.jpg,https://www.allocine.fr/film/fichefilm-28525/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-28525/similaire/
Maléfique,Maléfique,7 mai 2003,1h 30min,"Fantastique,Epouvante-horreur",France,"2,5",737,109,Eric Valette,"Alain Bouzigues,Clovis Cornillac,Didier Bénureau,Dimitri Rataud,Philippe Laudenbach,Gérald Laroche,Geoffrey Carey,Yves Arnaud",Eric Sampieri,"Quatre détenus partagent la même cellule. Ils découvrent un jour, derrière une pierre descellée, le journal d'un prisonnier enfermé au début du siècle. Ce recueil contient des form",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/00/02/59/21/affiche.jpg,https://www.allocine.fr/film/fichefilm-46730/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-46730/similaire/
Antwone Fisher,Antwone Fisher,16 avril 2003,1h 57min,Drame,U.S.A.,"3,7",1114,70,Denzel Washington,"Denzel Washington,Derek Luke,Joy Bryant,Salli Richardson-Whitfield,Kevin Connolly,Rainoldo Gooding,Stephen Snedden,Yolonda Ross,Viola Davis,Earl Billings,Jascha Washington,Vernee Watson,Sung Kang,Leonard Earl Howze,Novella Nelson,Charles Robinson,Malcolm David Kelley,Michelle Davison,Cory Hodges,O.L. Duke,Kente Scott,Ellis Williams",Mychael Danna,"Après une jeunesse difficile, Antwone Fisher, un jeune noir de 24 ans, est engagé dans la marine américaine. Mais ce dernier, connaissant certaines poussées de violence, est sujet ",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/35/05/93/affiche2.jpg,https://www.allocine.fr/film/fichefilm-29100/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-29100/similaire/
Crimes et pouvoir,High Crimes,10 juillet 2002,1h 55min,Thriller,U.S.A.,"2,7",1053,74,Carl Franklin,"Morgan Freeman,Ashley Judd,Amanda Peet,Tom Bower,Jim Caviezel,Adam Scott,Bruce Davison,Michael Shannon,John Apicella,Emilio Rivera,Jude Ciccolella,Kyle T. Heffner,John Billingsley,Paula Jai Parker,Michael Gaston,Arlen Escarpeta,Eddie Santiago,Dendrie Taylor,Alex Nesic,Randy Mulkey,Stephen Jared,Julie Remala",Graeme Revell,"Procureur redouté, Claire Kubik mène une vie de rêve à Marin County avec son mari Tom, un entrepreneur indépendant dont les affaires fonctionnent plutôt bien. Tous deux s'aiment, e",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/00/02/46/03/crimes.jpg,https://www.allocine.fr/film/fichefilm-29175/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-29175/similaire/
A la dérive,Swept away,21 mai 2003,1h 30min,"Comédie dramatique,Romance","Grande-Bretagne,Italie","1,8",324,57,Guy Ritchie,"Madonna,Bruce Greenwood,Elizabeth Banks,Michael Beattie,Adriano Giannini,Patrizio Rispo,Jeanne Tripplehorn,David Thornton,Yorgo Voyagis,George Yiasoumi,Francis Pardeilhan,Rosa Pianeta",Michel Colombier,"Amber, une femme fortunée, gâtée par son mari, et quelques amis louent un yacht pour faire une croisière sur la Méditerranée pendant l'été. Parmi l'équipage figure Giuseppe, un mar",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/35/07/74/affiche.jpg,https://www.allocine.fr/film/fichefilm-44241/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-44241/similaire/
Photo obsession,One Hour Photo,18 septembre 2002,1h 38min,"Drame,Thriller",U.S.A.,"3,1",2959,189,Mark Romanek,"Robin Williams,Connie Nielsen,Michael Vartan,Dylan Smith,Erin Daniels,Paul Hansen Kim,Lee Garlington,Gary Cole,David Moreland,Nick Searcy,Dave Engfer,Jimmy Shubert,Eriq La Salle,Clark Gregg,Andy Comeau,Robert Clotworthy,Megan Corletto,Jim Rash,Carmen Mormino,Peter MacKenzie,Paul Kim","Reinhold Heil,Johnny Klimek","Sy Parrish est un homme effacé et timide qui dirige depuis des années le laboratoire photo de SavMart, une grande surface. Il vit seul, adore son métier et fait preuve de perfectio",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/00/02/50/77/aff.jpg,https://www.allocine.fr/film/fichefilm-28728/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-28728/similaire/
Sweet Sixteen,Sweet Sixteen,11 décembre 2002,1h 46min,Drame,"Grande-Bretagne,Espagne,Allemagne","3,8",2002,101,Ken Loach,"Martin Compston,Michelle Coulter,Annmarie Fulton,William Ruane,Gary McCormack,Tommy McKee,Michelle Abercromby,Calum McAlees,Matt Costello,Michael Graham,Chris Walker,David Charles,James Doherty",George Fenton,"Dans quelques jours, Liam aura seize ans. Jean, sa mère qui est en prison, doit être libérée à temps pour l'anniversaire de son fils.",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/00/02/45/99/affiche.jpg,https://www.allocine.fr/film/fichefilm-44205/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-44205/similaire/
Millennium Actress,Sennen joyû,18 décembre 2019,1h 28min,"Animation,Drame,Fantastique,Romance",Japon,"4,1",874,69,,,,"Lorsque les prestigieux studios de cinéma Ginei font faillite, une chaîne de télévision commande un documentaire et mandate deux journalistes pour retrouver et interviewer Chiyoko ",https://fr.web.img5.acsta.net/c_310_420/pictures/19/11/29/09/42/5443681.jpg,https://www.allocine.fr/film/fichefilm-41241/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-41241/similaire/
Fashion victime,Sweet Home Alabama,11 décembre 2002,1h 49min,"Comédie,Romance",U.S.A.,"2,4",1111,60,Andy Tennant,"Reese Witherspoon,Josh Lucas,Patrick Dempsey,Candice Bergen,Ethan Embry,Jean Smart,Fred Ward,Mary Kay Place,Dakota Fanning,Rhona Mitra,Colin Ford,Nathan Lee Graham,Michael Snow,Melanie Lynskey,Afemo Omilami,Kevin Sussman,Mary Lynn Rajskub,Bob Penny,Eddy Donno,Thomas Curtis,Courtney Gains,Sean Bridgers,Michelle Krusiec,Mark Matkevich,Leslie Hendrix,Kevin Hagan,Jody Thompson",George Fenton,"Melanie Carmichael, une jeune créatrice de mode, quitte son mari Jake et sa région natale d'Alabama pour le strass et les paillettes de la grande ville de New York. Dans la high-so",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/00/02/55/18/affiche.jpg,https://www.allocine.fr/film/fichefilm-29063/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-29063/similaire/
Monsieur Ibrahim et les fleurs du Coran,Monsieur Ibrahim et les fleurs du Coran,17 septembre 2003,1h 34min,"Action,Comédie dramatique",France,"3,2",576,58,François Dupeyron,"Omar Sharif,Pierre Boulanger,Gilbert Melki,Isabelle Renauld,Lola Naymark,Anne Suarez,Mata Gabin,Céline Samie,Isabelle Adjani,Guillaume Gallienne,Guillaume Rannou,Eric Caravaca",Catherine Bouchard,"A Paris, dans les années soixante, Momo, un garçon de treize ans, se retrouve livré à lui-même. Il a un seul ami, Monsieur Ibrahim, l'épicier arabe et philosophe de la rue Bleue. C",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/35/12/50/affiche.jpg,https://www.allocine.fr/film/fichefilm-43960/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-43960/similaire/
Oasiseu,Oasiseu,12 novembre 2003,2h 12min,Drame,Corée du Sud,"4,2",199,25,Lee Chang-Dong,"Kyung-Gu Sol,Sori Moon,Ahn Nae-Sang,Seung-wan Ryoo,Kwi-Jung Chu,Byung-ho Son,Park Myeong-Shin",Jae-jin Lee,"A peine sorti de prison, Jong-Du, un délinquant récidiviste, se retrouve à nouveau au poste de police pour ne pas avoir payé une note de restaurant. Sa famille paie sa caution et l",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/35/12/69/18362718.jpg,https://www.allocine.fr/film/fichefilm-45195/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-45195/similaire/
La Gorge du diable,Cold Creek Manor,23 août 2020,1h 58min,"Drame,Thriller","U.S.A.,Grande-Bretagne,Canada","2,0",396,61,Mike Figgis,"Christopher Plummer,Gary Johnston,George Buza,Tommy Brewster,Dana Eskelson,Brian Kaulback,Shawn Korson,Dennis Quaid,Sharon Stone,Juliette Lewis,Stephen Dorff,Ryan Wilson,Kristen Stewart,Wayne Robson,Peter Outerbridge,Daniel Kash,Philip Williams,Stéphanie Morgenstern,Raoul Bhaneja,Simon Reynolds,Kathleen Duborg,Aidan Devine,Karen Glave,Paulette Sinclair,Timm Zemanek,Paula Brancati,Shauna Black",Mike Figgis,"Tournant définitivement le dos à l'épuisante vie citadine, Cooper Tilson et sa femme Leah partent avec enfants et bagages s'installer en pleine campagne, dans une propriété achetée",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/65/55/56/19038536.jpg,https://www.allocine.fr/film/fichefilm-44921/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-44921/similaire/
Abîmes,Below,30 juillet 2003,1h 44min,"Action,Fantastique,Guerre",U.S.A.,"2,6",1343,147,David Twohy,"Matthew Davis,Bruce Greenwood,Olivia Williams,Holt McCallany,Scott Foley,Jason Flemyng,Zach Galifianakis,Dexter Fletcher,Nick Chinlund,Andrew Howard,Christopher Fairbank,Alexis Conran,Tim Plester,Matthew Leitch,David Crow,Sebastian Knapp",Graeme Revell,"Durant le Deuxième conflit mondial, l'équipage de l'USS Tiger Shark, un sous-marin américain, doit se porter au secours de trois naufragés d'un navire britannique. Cette simple mis",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/35/09/88/affiche4.jpg,https://www.allocine.fr/film/fichefilm-42959/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-42959/similaire/
Laissez-passer,Laissez-passer,9 janvier 2002,2h 45min,Comédie dramatique,France,"3,6",333,36,Bertrand Tavernier,"Jacques Gamblin,Denis Podalydès,Christian Berkel,Charlotte Kady,Marie Gillain,Marie Desgranges,Ged Marlon,Maria Pitarresi,Olivier Gourmet,Serge Riaboukine,Jacques Boudet,Philippe Morier-Genoud,Liliane Rovère,Christophe Odent,Philippe Duclos,Pierre Berriau,Jean-Pierre Léonardini,Lara Guirao,Daniel Langlet,Philippe Saïd",Antoine Duhamel,"Sous l’occupation nazie, la société Continental Films gérée par l’Allemagne est la vedette du cinéma. Jean Devaivre est résistant et travaille comme réalisateur adjoint pour Contin",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/00/02/37/07/afflaissezpasser.jpg,https://www.allocine.fr/film/fichefilm-29064/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-29064/similaire/
Le Coût de la Vie,Le Coût de la Vie,30 juillet 2003,1h 48min,Comédie,France,"2,1",978,103,Philippe Le Guay,"Vincent Lindon,Fabrice Luchini,Géraldine Pailhas,Lorànt Deutsch,Isild Le Besco,Claude Rich,Camille Japy,Catherine Hosmalin,Michel Vuillermoz,Bernard Bloch,Nils Hugon,Fabien Behar,Chantal Neuwirth,Xavier de Guillebon,Daniel Martin (II),Philippe Fretun,Alain Blazquez",Philippe Rombi,"Une héritière qui n'arrive pas à hériter, un radin qui ne peut rien dépenser, un petit garçon qui trouve un billet dans la rue, un restaurateur prodigue qui ne fait que donner... T",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/35/10/30/affiche2.jpg,https://www.allocine.fr/film/fichefilm-49758/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-49758/similaire/
Ivre de femmes et de peinture,Chihwaseon,27 novembre 2002,1h 57min,"Biopic,Drame,Historique",Corée du Sud,"3,7",365,33,Kwon-taek Im,"Min-sik Choi,Sung-Ki Ahn,You Ho-Jeong,Kim Yejin,Ye-jin Son",Young-dong Kim,"Au XIXe siècle, Ohwon Jang Seung-Up est un artiste peintre coréen connu, non seulement pour son art qu'il maîtrise à la perfection mais également pour son mode de vie libertin, son",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/00/02/54/25/affiche2.jpg,https://www.allocine.fr/film/fichefilm-45257/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-45257/similaire/
Ma femme... s'appelle Maurice,Ma femme... s'appelle Maurice,25 septembre 2002,1h 42min,Comédie,France,"1,5",1960,137,Jean-Marie Poiré,"Régis Laspalès,Philippe Chevallier,Alice Evans,Martin Lamotte,Guy Marchand,Virginie Lemoine,Stéphane Audran,Anémone,Götz Otto,Michèle Garcia,Jean-Pierre Castaldi,Danièle Evenou,Urbain Cancelier,Sylvie Joly,Sacha Briquet,Marco Bonini,Macha Béranger,Paul Belmondo,Julie Arnold,Hélène Hily,Raphaël Mezrahi,Stefano Antonucci",,"Maurice, bénévole dans une association caritative, débarque au domicile de Georges, un agent immobilier infidèle qui a des soucis conjugaux. Pour se débarrasser de sa maîtresse Emm",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/00/02/50/02/aff.jpg,https://www.allocine.fr/film/fichefilm-42130/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-42130/similaire/
Rollerball,Rollerball,13 mars 2002,1h 39min,"Action,Science Fiction","U.S.A.,Allemagne,Japon","1,3",1510,107,John McTiernan,"Chris Klein,Jean Reno,LL Cool J,Rebecca Romijn,Naveen Andrews,Oleg Taktarov,David Hemblen,Eugene Lipinski,Frank Ferrara,Ismail Bashey,Peter Kosaka,Andrew Bryniarski,Kevin Rushton,Pink,Mike Dopud,Shawn Stewart,Peter Von Berg,Jean Brassard,Slava Schoot,Damir Andrei,Janet Wright,Luoyong Wang,Pedro Salvin,Paulino Nunes,Anthony Palermo,Richard Zeman",Eric Serra,"En 2005, Jonathan Cross est la star de l'équipe américaine du jeu le plus violent qu'il soit : le rollerball. Avec Marcus Ridley, son ami d'enfance, et la belle Aurora, il enflamme",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/00/00/00/34/rollerball.jpg,https://www.allocine.fr/film/fichefilm-26854/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-26854/similaire/
Elfe,Elf,3 décembre 2003,1h 37min,"Comédie,Famille,Fantastique","U.S.A.,Allemagne","2,5",526,49,Jon Favreau,"Will Ferrell,James Caan,Zooey Deschanel,Bob Newhart,Edward Asner,Mary Steenburgen,Daniel Tay,Michael Lerner,Andy Richter,Faizon Love,Amy Sedaris,Peter Dinklage,Kyle Gass",John Debney,"Buddy, un être humain, est élevé par les lutins du Père Noël depuis sa plus tendre enfance. Lorsqu'il atteint l'âge et la taille adulte, ces derniers s'aperçoivent que cette différ",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/35/15/53/18365366.jpg,https://www.allocine.fr/film/fichefilm-45156/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-45156/similaire/
Bad Company,Bad Company,17 juillet 2002,1h 57min,"Action,Comédie","U.S.A.,République tchèque","2,3",1645,118,Joel Schumacher,"Anthony Hopkins,Chris Rock,Peter Stormare,Gabriel Macht,Kerry Washington,John Slattery,Adoni Maropis,Garcelle Beauvais,Matthew Marsh,Dragan Micanovic,Ammar Daraiseh,Bill Massof,David Fisher,Kurt Bryant,Peter MacDissi,Peter Von Berg,Mikulás Kren,Jeff Mantel,Jeff Chena,Jan Nemejovsky",Trevor Rabin,"L'agent de la CIA Kevin Pope est parvenu à gagner la confiance des barons de la mafia russe. En se faisant passer pour un acheteur potentiel, il s'apprêtait à récupérer une arme nu",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/00/02/46/56/affiche.jpg,https://www.allocine.fr/film/fichefilm-28654/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-28654/similaire/
Pinocchio,Pinocchio,26 mars 2003,1h 41min,"Aventure,Comédie dramatique,Fantastique",Italie,"2,3",234,25,Roberto Benigni,"Roberto Benigni,Nicoletta Braschi,Carlo Giuffrè,Mino Bellei,Kim Rossi Stuart,Alessandro Bergonzoni,Corrado Pani,Vincenzo Cerami,Luis Molteni,Tommaso Bianco,Franco Iavarone",Nicola Piovani,"Un pantin de bois nommé Pinocchio, créé par Gepetto, un vieux menuisier toscan, s'anime par la magie de la Fée Bleue. Devenu un vrai petit garcon, il fait l'apprentissage de la vie",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/00/02/54/31/affiche2.jpg,https://www.allocine.fr/film/fichefilm-35106/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-35106/similaire/
Cabin Fever,Cabin Fever,25 août 2004,1h 34min,Epouvante-horreur,"U.S.A.,Grande-Bretagne","2,4",2391,348,Eli Roth,"Rider Strong,Jordan Ladd,James DeBello,Cerina Vincent,Joey Kern,Arie Verveen,Hal Courtney,Matthew Helms,Richard Boone","Angelo Badalamenti,Nathan Barr",Trois jeunes hommes et deux jeunes filles ont loué une cabane dans la forêt pour y fêter la fin de leurs études et profiter des derniers jours de liberté avant d'entrer dans le mon,https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/35/31/23/18382934.jpg,https://www.allocine.fr/film/fichefilm-49125/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-49125/similaire/
