title,original_title,date,duration,categories,countries,star_rating,notes,reviews,directors,actors,composers,summary,url_thumbnail,url_reviews,url_similar_movies
Legend,Legend,28 août 1985,1h 38min,"Aventure,Fantastique,Romance",U.S.A.,"3,1",4999,179,Ridley Scott,"Tom Cruise,Mia Sara,Tim Curry,David Bennent,Alice Playten,Kiran Shah,Robert Picardo,Billy Barty,Cork Hubbert,Peter O'Farrell,Tina Martin",Jerry Goldsmith,"Lili, jeune et jolie princesse, est convoitée à la fois par Jack, jeune homme proche de la nature, et par Darkness, véritable incarnation du mal, qui ne rêve que de plonger le mond",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/35/18/46/18370152.jpg,https://www.allocine.fr/film/fichefilm-541/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-541/similaire/
L'Effrontée,L'Effrontée,11 décembre 1985,1h 36min,Comédie dramatique,France,"3,3",1501,95,Claude Miller,"Charlotte Gainsbourg,Bernadette Lafont,Clothilde Baudon,Jean-Claude Brialy,Julie Glenn,Raoul Billerey,Jean-Philippe Écoffey,Simon de La Brosse,Philippe Baronnet,Chantal Banlier",Alain Jomy,"Dans une petite ville de province, à la veille des vacances, Charlotte Castang, 13 ans, s’ennuie de tout malgré l’amour de son grand frère, de son père veuf, de sa nounou Léone, et",https://fr.web.img6.acsta.net/c_310_420/pictures/17/03/08/11/18/256795.jpg,https://www.allocine.fr/film/fichefilm-1080/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-1080/similaire/
Subway,Subway,10 avril 1985,1h 44min,Policier,France,"3,4",9459,241,Luc Besson,"Isabelle Adjani,Christopher Lambert,Richard Bohringer,Michel Galabru,Jean-Hugues Anglade,Jean Bouise,Marie Vincent,Jean-Pierre Bacri,Jean Reno,Pierre-Ange Le Pogam,Benoit Régent,Isabelle Sadoyan,Francis Lemonnier,Claude Melki,Etienne Chicot,Constantin Alexandrov,Jean-Claude Lecas",Eric Serra,"Après avoir dérobé des documents compromettants, un homme se réfugié dans l'univers fascinant et agité du métro parisien. Une impitoyable chasse à l'homme s'organise au cours de la",https://fr.web.img3.acsta.net/c_310_420/pictures/14/08/21/14/04/441036.jpg,https://www.allocine.fr/film/fichefilm-306/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-306/similaire/
"Pale Rider, le cavalier solitaire",Pale Rider,14 août 1985,1h 53min,Western,U.S.A.,"4,0",7782,225,Clint Eastwood,"Clint Eastwood,Michael Moriarty,Carrie Snodgress,Richard A. Dysart,Sydney Penny,Chris Penn,John Russell,Billy Drago,Charles Hallahan,Terrence Evans,Richard Kiel,Jeffrey Weissman",Lennie Niehaus,"Les derniers chercheurs d'or indépendants de LaHood, bourgade minière de Californie, sont harcelés par la bande de Coy LaHood, fondateur de la ville qui veut s'approprier leur conc",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/66/81/35/18956932.jpg,https://www.allocine.fr/film/fichefilm-484/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-484/similaire/
Commando,Commando,5 février 1986,1h 28min,Action,U.S.A.,"2,7",3471,308,Mark L. Lester,"Arnold Schwarzenegger,Rae Dawn Chong,Dan Hedaya,Vernon Wells,Alyssa Milano,James Olson,Bill Duke,Bill Paxton,David Patrick Kelly,Gary Cervantes,Drew Snyder,Sharon Wyatt,Bob Minor,Michael DeLano,Ava Cadell,Chelsea Field,George Fisher,Branscombe Richmond,Lenny Juliano,Matt Landers,Mike Adams",James Horner,"Après avoir mené de nombreuses missions périlleuses, le colonel John Matrix, un ancien combattant d'élite, coule des jours heureux avec sa fille Jenny, âgée de 12 ans. Mais le géné",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/36/14/93/18455837.jpg,https://www.allocine.fr/film/fichefilm-30763/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-30763/similaire/
Rocky IV,Rocky IV,22 janvier 1986,1h 31min,"Action,Drame",U.S.A.,"3,3",9010,441,Sylvester Stallone,"Sylvester Stallone,Talia Shire,Burt Young,Carl Weathers,Brigitte Nielsen,Dolph Lundgren,James Brolin,Tony Maffatone Maffatone,Tony Burton,Michael Pataki,James Brown,Dominic Barto","Vince DiCola,Bill Conti","Rocky Balboa est champion du monde de boxe poids lourd, mais il doit faire face à un nouveau challenger : Drago, un combattant qui a le soutien de l'Union soviétique. Rocky se prép",https://fr.web.img4.acsta.net/c_310_420/pictures/14/08/25/16/16/198079.jpg,https://www.allocine.fr/film/fichefilm-40900/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-40900/similaire/
"Ladyhawke, la femme de la nuit",Ladyhawke,1 août 2014,1h 57min,Fantastique,U.S.A.,"3,3",962,77,Richard Donner,"Matthew Broderick,Rutger Hauer,Michelle Pfeiffer,Leo McKern,John Wood,Ken Hutchison,Alfred Molina,Venantino Venantini,Giancarlo Prete,Massimo Sarchielli,Donald Hodson,Paul Tuerpe",Andrew Powell,"Ensorcelés par le cruel et jaloux évêque d'Aquila, les amants Etienne de Navarre et Isabeau d'Anjou se transforment alternativement en loup et en faucon. Avec le secours de Philipp",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/66/15/66/19141234.jpg,https://www.allocine.fr/film/fichefilm-598/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-598/similaire/
La Chair et le sang,Flesh and Blood,1 octobre 1985,2h 06min,"Aventure,Drame","U.S.A.,Espagne,Pays-Bas","3,7",1030,117,Paul Verhoeven,"Rutger Hauer,Jennifer Jason Leigh,Fernando Hilbeck,Tom Burlinson,Jack Thompson,Susan Tyrrell,Ronald Lacey,Brion James,John Dennis Johnston,Simón Andreu,Bruno Kirby,Kitty Courbois,Marina Saura,Jake Wood,Héctor Alterio,Blanca Marsillach,Nancy Cartwright,Jorge Bosso,Siobhan Hayes,Anne Lockhart",Basil Poledouris,"Au XVIème siècle, une bande de mercenaires, s'estimant lésés par un seigneur, enlèvent et violent la promise de son fils avant de semer la terreur dans son château.",https://fr.web.img6.acsta.net/c_310_420/pictures/20/06/16/14/29/2838882.jpg,https://www.allocine.fr/film/fichefilm-52650/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-52650/similaire/
Ran,Ran,20 septembre 1985,2h 42min,"Action,Drame","Japon,France","4,0",3882,120,Akira Kurosawa,"Tatsuya Nakadai,Masayuki Yui,Mieko Harada,Akira Terao,Hisashi Igawa,Yoshiko Miyazaki,Daisuke Ryu,Jinpachi Nezu,Kazuo Kato",Tôru Takemitsu,"Dans le Japon du XVIe siècle, le seigneur Hidetora Ichimonji décide de se retirer et de partager son domaine entre ses trois fils, Taro, Jiro et Saburo. Mais la répartition de cet ",https://fr.web.img5.acsta.net/c_310_420/pictures/16/03/01/10/50/009700.jpg,https://www.allocine.fr/film/fichefilm-45970/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-45970/similaire/
La Forêt d'émeraude,The Emerald Forest,26 juin 1985,1h 55min,"Action,Aventure,Drame",Grande-Bretagne,"3,7",1759,142,John Boorman,"Powers Boothe,Meg Foster,Charley Boorman,Dira Paes,Rui Polonah,Ariel Coelho,Mario Borges,Peter Marinker,Estee Chandler,Atila Iorio,Ruy Polanah","Brian Gascoigne,Junior Homrich","Alors qu'il construit un immense barrage, un ingénieur perd son fils en pleine jungle amazonienne. Après dix ans de recherches, il apprend qu'un jeune Blanc vit au milieu d'une tri",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/64/32/69/18794198.jpg,https://www.allocine.fr/film/fichefilm-203/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-203/similaire/
Rambo II : la mission,Rambo : First Blood Part II,16 octobre 1985,1h 36min,Action,U.S.A.,"2,9",14216,399,George Pan Cosmatos,"Sylvester Stallone,Richard Crenna,Charles Napier,Steven Berkoff,Julia Nickson,Martin Kove,George Cheung,Andy Wood,Vojislav Govedarica,Dana Lee",Jerry Goldsmith,John Rambo purge une peine de prison lorsque le Colonel Trautman lui donne la possibilité de sortir pour une mission délicate : avoir la preuve qu'il reste bel et bien des prisonni,https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/36/04/20/18464994.jpg,https://www.allocine.fr/film/fichefilm-34566/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-34566/similaire/
D.A.R.Y.L.,D.A.R.Y.L.,2 février 2024,1h 39min,"Famille,Science Fiction","Grande-Bretagne,U.S.A.","3,3",668,51,Simon Wincer,"Barret Oliver,Mary Beth Hurt,Michael McKean,Kathryn Walker,Colleen Camp,Steve Ryan,Amy Linker,Josef Sommer,Ron Frazier,Danny Corkill,Ed Grady,David Wohl",Marvin Hamlisch,"Daryl, enfant adopte et heureux, est doue de facultes extraordinaires. Ses qualites surprenantes excitent la convoitise des militaires.",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/71/79/22/19145239.jpg,https://www.allocine.fr/film/fichefilm-1827/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-1827/similaire/
Cocoon,Cocoon,27 novembre 1985,1h 57min,"Drame,Science Fiction",U.S.A.,"3,2",1833,94,Ron Howard,"Don Ameche,Wilford Brimley,Brian Dennehy,Jack Gilford,Hume Cronyn,Maureen Stapleton,Jessica Tandy,Steve Guttenberg,Tahnee Welch,Barret Oliver,Linda Harrison (I)",James Horner,Un groupe d'aliens déguisés en humains reviennent sur Terre pour reprendre des cocons de leur espèce (de la planète Antarea) qu'ils avaient laissés lors d'un précédent voyage. Une ,https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/66/61/48/18943964.jpg,https://www.allocine.fr/film/fichefilm-45561/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-45561/similaire/
Parking,Parking,31 mai 2019,1h 35min,"Comédie dramatique,Comédie musicale",France,"1,6",113,20,Jacques Demy,"Francis Huster,Keiko Itō,Marie-France Pisier,Eva Darlan,Jean Marais,Laurent Malet,Gérard Klein,Hugues Quester,Annick Alane,Marion Game,Gilles Cohen,Odile Cohen,Patrick Fierry,José Da Silva",Michel Legrand,"Orphée est une pop-star adulée. Lorsque sa compagne Eurydice meurt subitement, il tente de la rejoindre dans l'au-delà. Un mystérieux personnage va lui proposer un bien étrange con",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/72/09/45/19153065.jpg,https://www.allocine.fr/film/fichefilm-647/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-647/similaire/
Taram et le chaudron magique,The Black Cauldron,27 novembre 1985,1h 22min,"Animation,Fantastique",U.S.A.,"3,2",6625,117,,,,"Taram, apprenti sorcier au pays enchanté de Prydain, doit empêcher le Seigneur des Ténèbres d'étendre sa domination maléfique. L'enjeu est le chaudron magique...",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/66/77/43/18954135.jpg,https://www.allocine.fr/film/fichefilm-32000/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-32000/similaire/
L'Année du dragon,Year of the Dragon,13 novembre 1985,2h 14min,"Action,Policier,Drame",U.S.A.,"3,9",2401,155,Michael Cimino,"Mickey Rourke,John Lone,Ariane Koizumi,Leonard Termo,Jilly Rizzo,Tony Lip,Fabia Drake,Gerald Orange,Mei Sheng Fan,Geoff Lee,Caroline Kava,Eddie Jones,Raymond J. Barry,Victor Wong,Jack Kehler,Dennis Dun,Mark Hammer",David Mansfield,"Une vague mystérieuse de violence vient de s'abattre sur Chinatown. Le capitaine Stanley White, personnalité très forte, penche pour la théorie du développement d'une mafia chinois",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/images/affiches/001678.jpg,https://www.allocine.fr/film/fichefilm-877/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-877/similaire/
Sans toit ni loi,Sans toit ni loi,4 décembre 1985,1h 45min,Drame,"France,Grande-Bretagne","3,7",857,67,Agnès Varda,"Sandrine Bonnaire,Macha Méril,Stéphane Freiss,Yolande Moreau,Laurence Cortadellas,Marthe Jarnias,Joël Fosse,Patrick Lepcynski,Jacques Berthier,Rémy Leboucq",Joanna Bruzdowicz,Une jeune fille errante est trouvée morte de froid : c'est un fait d'hiver. Etait-ce une mort naturelle ? C'est une question de gendarme ou de sociologue. Que pouvait-on savoir d'e,https://fr.web.img5.acsta.net/c_310_420/pictures/14/05/27/11/04/577061.jpg,https://www.allocine.fr/film/fichefilm-1052/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-1052/similaire/
Recherche Susan désespérément,Desperately Seeking Susan,30 novembre 2023,1h 44min,"Comédie,Drame,Romance",U.S.A.,"2,8",479,39,Susan Seidelman,"Rosanna Arquette,Madonna,Aidan Quinn,Mark Blum,John Turturro,Will Patton,Robert Joy,Laurie Metcalf,Peter Maloney,Steven Wright,Giancarlo Esposito,Richard Edson,Ann Magnuson,John Lurie,Victor Argo,Timothy Carhart,John Hoyt,Michael Badalucco,Annie Golden,Isabel Garcia Lorca,Shirley Stoler,Richard Portnow,Lazaro Perez,Rockets Redglare,Mary Joy,Paul Austin,Tim Ransom,Kim Chan,Ilene Kristen,Gary Ray",Thomas Newman,"Roberta, jeune bourgeoise un peu coincée du New Jersey, s'ennuie ferme dans sa luxueuse maison. Et quand elle découvre dans les petites annonces ""Recherche Susan désespérément"", el",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/77/90/95/19439563.jpg,https://www.allocine.fr/film/fichefilm-28233/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-28233/similaire/
Les Spécialistes,Les Spécialistes,13 mars 1985,1h 32min,"Action,Aventure,Policier",France,"3,4",1149,85,Patrice Leconte,"Gérard Lanvin,Bernard Giraudeau,Christiane Jean,Maurice Barrier,Jacques Nolot,Daniel Jegou,Bertie Cortez,Georges Zsiga,Jesse Joe Walsh,Jean Toscan",Éric Demarsan,"Stéphane et Paul, deux détenus en cavale, se refugient dans un mas isolé occupé par une étrange jeune femme, Laura. Provisoirement en sécurite, les deux compères vont tenter un cas",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/60/11/66/18610596.jpg,https://www.allocine.fr/film/fichefilm-301/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-301/similaire/
Mishima,Mishima: A Life in Four Chapters,15 mai 1985,2h 00min,"Biopic,Drame","Japon,U.S.A.","3,4",222,50,Paul Schrader,"Ken Ogata,Masayuki Shionoya,Hiroshi Mikami,Junya Fukuda,Shigeto Tachihara,Junkichi Orimoto,Naoko Otani,Gô Rijû,Kenji Sawada,Haruko Katô,Yasuaki Kurata,Toshiyuki Nagashima,Mitsuru Hirata,Jun Negami,Hiroshi Katsuno,Sachiko Hidari,Ryô Ikebe",Philip Glass,"En novembre 1970, Yukio Mishima, l'un des plus grands écrivains contemporains japonais, se fait hara-kiri. Quels sont les motifs qui ont pousse cet ecrivain célèbre, ce putchiste a",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/76/73/30/19304415.jpg,https://www.allocine.fr/film/fichefilm-244/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-244/similaire/
Runaway Train,Runaway Train,21 mai 1986,1h 51min,"Action,Aventure","U.S.A.,Israël","3,6",784,68,Andrey Konchalovsky,"Jon Voight,Rebecca De Mornay,Eric Roberts,Kyle T. Heffner,John P. Ryan,T.K. Carter,Kenneth McMillan,Harris D. Smithe,Danny Trejo,Stacey Pickren,Edward Bunker,Don Pugsley,John Otrin,Michael Lee Gogin",Trevor Jones,"Manny et Buck parviennent à s'échapper de prison. Leur fuite est très compliquée et dangereuse car ils sont au beau milieu de l'Alaska, région aux conditions climatiques glaciales.",https://fr.web.img6.acsta.net/c_310_420/pictures/210/239/21023922_20130801142703263.jpg,https://www.allocine.fr/film/fichefilm-40864/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-40864/similaire/
Papa est en voyage d'affaires,Otac na sluzbenom putu,16 octobre 1985,2h 16min,Drame,Yougoslavie,"3,8",414,29,Emir Kusturica,"Moreno D'e Bartolli,Predrag 'Miki' Manojlovic,Mirjana Karanović,Mira Furlan,Mustafa Nadarevic,Predrag Lakovic,Pavle Vuisic,Slobodan Aligrudic,Eva Ras,Emir Hadžihafizbegović,Zoran Radmilovic,Davor Dujmovic,Zaim Muzaferija,Haris Burina,Jasmin Geljo",Zoran Simjanovic,"Sarajevo. Juin 1950, peu après la rupture Tito-Staline qui crée des tensions dans la société yougoslave. Meša, volage mais attaché à sa famille et amoureux de sa femme Sena, est dé",https://fr.web.img4.acsta.net/c_310_420/img/7a/0c/7a0c31240c681d6844b94c06e9065e1d.jpg,https://www.allocine.fr/film/fichefilm-85145/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-85145/similaire/
Dangereusement vôtre,A View to a Kill,11 septembre 1985,2h 11min,"Action,Policier,Espionnage,Thriller",U.S.A.,"3,3",8110,225,John Glen,"Roger Moore,Christopher Walken,Tanya Roberts,Grace Jones,Patrick Macnee,Patrick Bauchau,David Yip,Fiona Fullerton,Desmond Llewelyn,Robert Brown,Walter Gotell,Lois Maxwell,Geoffrey Keen,Willoughby Gray,Manning Redwood,Alison Doody,Jean Rougerie,Daniel Benzali,Mary Stavin,Anthony Chinn,Lucien Jerôme,Joe Flood",John Barry,Une puce électronique dérobée dans un centre de recherches soviétique qui saute de Londres à Paris avant de faire sauter Silicon Valley. Mais l'agent 007 veille...,https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/65/26/75/18992234.jpg,https://www.allocine.fr/film/fichefilm-623/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-623/similaire/
Une créature de rêve,Weird Science,5 février 1986,1h 33min,"Comédie,Fantastique",U.S.A.,"3,2",623,61,John Hughes,"Anthony Michael Hall,Kelly LeBrock,Ilan Mitchell-Smith,Bill Paxton,Suzanne Snyder,Judie Aronson,Robert Downey Jr.,Robert Rusler,Vernon Wells,Michael Berryman,John Kapelos,Wallace Langham",Ira Newborn,Deux lycéens pas populaires ne parviennent pas à être acceptés par leurs camarades (et surtout pas les filles) malgré tous leurs efforts. Ils créent alors un programme informatique,https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/65/42/95/19205633.jpg,https://www.allocine.fr/film/fichefilm-1341/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-1341/similaire/
Le Sacrifice,Offret,7 novembre 2017,2h 29min,Drame,"Suède,France","3,8",529,65,Andreï Tarkovsky,"Erland Josephson,Susan Fleetwood,Valérie Mairesse,Allan Edwall,Guðrún Gísladóttir,Sven Wollter,Filippa Franzén,Tommy Kjellqvist",,"Le soir où il réunit quelques amis pour fêter son anniversaire, Alexandre apprend qu’une catastrophe nucléaire mondiale est survenue. La fin du monde est proche. Alors le vieil écr",https://fr.web.img5.acsta.net/c_310_420/pictures/18/05/17/16/02/4274360.jpg,https://www.allocine.fr/film/fichefilm-1790/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-1790/similaire/
La Rose pourpre du Caire,The Purple Rose of Cairo,29 mai 1985,1h 25min,Comédie,U.S.A.,"3,9",5077,159,Woody Allen,"Mia Farrow,Jeff Daniels,Danny Aiello,Dianne Wiest,Stefanie Farrow,Irving Metzman,David Kieserman,Edward Herrmann,John Wood,Deborah Rush,Van Johnson,Zoe Caldwell,Viggo Mortensen",Dick Hyman,"Cecilia mène une existence morne et tourmentée. Le cinéma est son seul refuge et sa seule évasion. Lors d'une projection, Tom Baxter, le héros d'un mélo la Rose pourpre du Caire so",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/65/52/61/18867673.jpg,https://www.allocine.fr/film/fichefilm-286/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-286/similaire/
Tampopo,Tampopo,25 novembre 1987,1h 54min,Comédie,Japon,"4,1",285,28,Jûzô Itami,"Nobuko Miyamoto,Tsutomu Yamazaki,Ken Watanabe,Rikiya Yasuoka,Koji Yakusho,Fukumi Kuroda,Narutoshi Hayashi,Isao Hashizume,Yoshi Katô,Hideji Ôtaki,Yoriko Doguchi,Masahiko Tsugawa,Hisashi Igawa,Nobuo Nakamura,Mariko Okada,Chôei Takahashi,Ryutaro Otomo",Kunihiko Murai,"Tampopo, une jeune veuve, gère, sans succès, un petit restaurant de « ramen » (soupe de nouilles) dans un quartier populaire de Tokyo. Sa vie va basculer le jour où un client, Goro",https://fr.web.img3.acsta.net/c_310_420/pictures/22/12/01/17/23/1084627.jpg,https://www.allocine.fr/film/fichefilm-2857/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-2857/similaire/
"Vampire, vous avez dit vampire ?",Fright Night,1 mai 2012,1h 40min,"Comédie,Fantastique,Epouvante-horreur",U.S.A.,"3,5",1152,125,Tom Holland (II),"Chris Sarandon,William Ragsdale,Amanda Bearse,Roddy McDowall,Stephen Geoffreys,Jonathan Stark,Dorothy Fielding,Art Evans",Brad Fiedel,"Charlie Brewster est un adolescent sans histoire. Il partage sa vie entre sa mere, sa petite amie, ses copains et ses series preferees a la television sur les films d'horreur de se",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/24/73/18465116.jpg,https://www.allocine.fr/film/fichefilm-1264/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-1264/similaire/
"Police Fédérale, Los Angeles",To Live and Die in L.A.,4 janvier 2017,1h 56min,"Policier,Thriller",U.S.A.,"3,9",1035,118,William Friedkin,"William L. Petersen,Willem Dafoe,John Pankow,Debra Feuer,John Turturro,Darlanne Fluegel,Dean Stockwell,Steve James,Robert Downey Sr.,Michael Greene,Christopher Allport,Jane Leeves,Thomas F. Duffy",Wang Chung (II),"Richard Chance est un flic tête brûlée, obsédé par la traque du faussaire Rick Masters. Le jour où son coéquipier est abattu alors qu’il menait une opération en solo, Chance va peu",https://fr.web.img6.acsta.net/c_310_420/pictures/16/10/19/11/17/059619.jpg,https://www.allocine.fr/film/fichefilm-1763/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-1763/similaire/
Le Baiser de la femme araignée,Kiss of the Spider Woman,6 juin 1985,2h 00min,Drame,"Brésil,U.S.A.","3,8",168,27,Héctor Babenco,"William Hurt,Raúl Julia,Sônia Braga,José Lewgoy,Milton Gonçalves,Míriam Pires,Miguel Falabella,Walter Breda,Claudio Curi,Denise Dumont,Ken Kaneko,Oswaldo Barreto,Benjamin Cattan,Lineu Dias,Nuno Leal Maia,Nildo Parente,Ana Maria Braga,Fernando Torres,Antônio Petrin,Wilson Grey,Patricio Bisso,Herson Capri","Nando Carneiro,John Neschling","Valentin, journaliste révolutionnaire, a été torturé et incarcéré pour ses convictions politiques dans une prison d'Amérique latine. Molina, décorateur homosexuel, est condamné pou",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/00/02/48/72/affiche.jpg,https://www.allocine.fr/film/fichefilm-124/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-124/similaire/
Les Rois du gag,Les Rois du gag,6 mars 1985,1h 38min,Comédie,France,"2,2",476,49,Claude Zidi,"Michel Serrault,Thierry Lhermitte,Gérard Jugnot,Macha Méril,Didier Kaminka,Mathilda May,Coluche,Maurice Baquet,Pierre Doris,Georges Beller,Pierre Tchernia,Ticky Holgado,Valérie Steffen,Claude Brasseur,Philippe Noiret,Pierre Richard,Carole Jacquinot",Vladimir Cosma,"Un comique d'un certain âge fait appel à deux jeunes auteurs afin de renouveller son répertoire. Mais il se retrouve embringué, suite à une dispute avec son épouse, dans un film pr",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/64/99/82/19145807.jpg,https://www.allocine.fr/film/fichefilm-32753/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-32753/similaire/
Hold-Up,Hold-Up,23 octobre 1985,1h 54min,"Comédie,Policier","France,Canada","2,9",872,77,Alexandre Arcady,"Jean-Paul Belmondo,Kim Cattrall,Jean-Pierre Marielle,Guy Marchand,Jacques Villeret,Yvan Ponton,Raymond Aquilon",Serge Franklin,"Déguisé en clown, Grimm dévalise la banque de Montréal. Il prend 32 otages, dont parmi eux 2 sont des complices. Le casse réussit, mais intervient Larsky, un rival, ainsi que la po",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/62/85/68/18655732.jpg,https://www.allocine.fr/film/fichefilm-28970/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-28970/similaire/
Enemy,Enemy Mine,27 mars 2001,1h 33min,"Science Fiction,Guerre",U.S.A.,"3,5",630,86,Wolfgang Petersen,"Dennis Quaid,Brion James,Louis Gossett Jr.,Carolyn McCormick,Richard Marcus,Bumper Robinson,Scott Kraft,Henry Stolow,Herb Andress,Jim Mapp",Maurice Jarre,"À la fin du XX Ie siècle, les Terriens et les habitants de la lointaine planète Dracon s'affrontent pour la conquête de l'espace. Au cours d'un combat, Davidge, un pilote américain",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/71/72/85/19143744.jpg,https://www.allocine.fr/film/fichefilm-1460/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-1460/similaire/
Phenomena,Phenomena,12 juin 1985,1h 57min,Epouvante-horreur,Italie,"3,4",655,95,Dario Argento,"Jennifer Connelly,Daria Nocolodi,Donald Pleasence,Fiore Argento,Federica Mastroianni,Dalila Di Lazzaro,Patrick Bauchau,Fiorenza Tessari,Mario Donatone,Michele Soavi,Franco Trevisi,Kaspar Capparoni,Davide Marotta,Fulvio Mingozzi,Alberto Cracco","Simon Boswell,Goblin","Jennifer Corvino se rend en Suisse afin de poursuivre ses études au sein d’un établissement scolaire privé. Un soir, lors d’une crise de somnanbulisme, la jeune fille assiste au me",https://fr.web.img2.acsta.net/c_310_420/pictures/23/06/13/09/20/4307983.jpg,https://www.allocine.fr/film/fichefilm-13231/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-13231/similaire/
Demons,Dèmoni,1 octobre 1986,1h 44min,Epouvante-horreur,Italie,"2,8",260,50,Lamberto Bava,"Natasha Hovey,Urbano Barvierini,Fiore Argento,Nicoletta Elmi,Karl Zinny,Paola Cozzo,Geretta Geretta,Stelio Candelli,Fabiola Toledo,Bobby Rhodes,Eliana Miglio",Claudio Simonetti,"Invités à l'avant-première d'un film d'horreur, des spectateurs sont contaminés par des effluves maléfiques.",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/72/70/19/19175518.jpg,https://www.allocine.fr/film/fichefilm-12968/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-12968/similaire/
Cluedo,Clue,1 février 2016,1h 34min,"Comédie,Policier",U.S.A.,"3,4",650,73,Jonathan Lynn,"Tim Curry,Christopher Lloyd,Eileen Brennan,Lesley Ann Warren,Madeline Kahn,Michael McKean,Martin Mull,Lee Ving,Colleen Camp,Howard Hesseman,Jeffrey Kramer,Kellye Nakahara,Bill Henderson,Jane Wiedlin",John Morris (II),L'adaptation du célèbre jeu de société. Six personnes sont invitées à passer une soirée dans un manoir. Six meurtres sont commis. L'inspecteur Butler enquête pour attribuer à chaqu,https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/71/10/71/19123274.jpg,https://www.allocine.fr/film/fichefilm-47117/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-47117/similaire/
