title,original_title,date,duration,categories,countries,star_rating,notes,reviews,directors,actors,composers,summary,url_thumbnail,url_reviews,url_similar_movies
Le Déluge,Le Déluge,25 décembre 2024,1h 41min,"Drame,Historique","France,Italie","3,1",357,74,Gianluca Jodice,"Guillaume Canet,Mélanie Laurent,Aurore Broutin,Vidal Arzoni,Hugo Dillon,Tom Hudson,Roxane Duran,Fabrizio Rongione,Nicolas Buchoux",Fabio Massimo Capogrosso,"1792, L’Ancien Régime touche à sa fin. À Paris, Louis XVI et son épouse Marie-Antoinette sont arrêtés et conduits au donjon de la Tour du Temple. Librement inspiré des carnets de C",https://fr.web.img3.acsta.net/c_310_420/img/a1/b0/a1b0995509fe5c4f003d4b1e959336ff.jpg,https://www.allocine.fr/film/fichefilm-311661/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-311661/similaire/
Le Robot Sauvage,The Wild Robot,9 octobre 2024,1h 42min,"Aventure,Animation,Comédie,Famille",U.S.A.,"4,4",5368,684,,,,Le Robot Sauvage suit l’incroyable épopée d'un robot – l'unité ROZZUM 7134 alias “Roz” – qui après avoir fait naufrage sur une île déserte doit apprendre à s'adapter à un environne,https://fr.web.img3.acsta.net/c_310_420/img/7a/10/7a1098f21c765b7d4935240e1af094ed.jpg,https://www.allocine.fr/film/fichefilm-268384/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-268384/similaire/
Joli joli,Joli joli,25 décembre 2024,1h 56min,Comédie musicale,France,"3,0",717,155,Diastème,"Clara Luciani,José Garcia,William Lebghil,Laura Felpin,Grégoire Ludig,Vincent Dedienne,Victor Belmondo,Thomas VDB,Alban Lenoir,Jeanne Rosa,Anne Serra,Carolina Jurczak,Alexis Moncorgé,Jean-Jacques Vanier,Grégori Baquet,Christophe Héraut,Frederic Andrau",Alex Beaupain,"De Paris à Rome dans les années 70, le destin d’un écrivain fauché percute celui d’une star montante du cinéma. Leur chemin vers l’amour sera semé d’embuches, de quiproquos et rebo",https://fr.web.img6.acsta.net/c_310_420/img/ff/76/ff762244b571f0911e5d53bb7a647e48.jpg,https://www.allocine.fr/film/fichefilm-321788/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-321788/similaire/
Carry-On,Carry-On,13 décembre 2024,1h 57min,"Action,Thriller",U.S.A.,"3,3",2622,216,Jaume Collet-Serra,"Taron Egerton,Jason Bateman,Sofia Carson,Danielle Deadwyler,Theo Rossi,Dean Norris,Logan Marshall-Green,Sinqua Walls,Tonatiuh,Joe Williamson,Curtiss Cook,Josh Brener,Gil Perez-Abraham",,Un jeune agent de la sécurité aérienne doit affronter le chantage d’un mystérieux passager qui le menace de faire passer un colis dangereux à bord d’un avion la veille de Noël...,https://fr.web.img3.acsta.net/c_310_420/img/4a/87/4a87d9491643ee5f465648b455eb2236.jpg,https://www.allocine.fr/film/fichefilm-306738/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-306738/similaire/
Les Pistolets en plastique,Les Pistolets en plastique,26 juin 2024,1h 36min,"Comédie,Policier",France,"3,1",1052,164,Jean-Christophe Meurisse,"Laurent Stocker,Delphine Baril,Charlotte Laemmel,Gaëtan Peau,Anthony Paliotti,Juana Acosta,Philippe Rebbot,Romane Bohringer,Anne-Lise Heimburger,Thomas Landbo,Peter Bonke,Aymeric Lompret,Vincent Dedienne,Fred Tousch,Jonathan Cohen,Nora Hamzawi,Nicolas Baisin,François Rollin,Estelle Galarme",,"Léa et Christine sont obsédées par l'affaire Paul Bernardin, un homme soupçonné d’avoir tué toute sa famille et disparu mystérieusement. Alors qu'elles partent enquêter dans la mai",https://fr.web.img3.acsta.net/c_310_420/img/cd/ef/cdeff4525e167a0df43f14ee9672a35c.jpg,https://www.allocine.fr/film/fichefilm-306256/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-306256/similaire/
The Killer’s Game,The Killer’s Game,23 janvier 2025,1h 44min,"Action,Comédie",U.S.A.,"2,3",201,33,J.J. Perry,"Sofia Boutella,Dave Bautista,Ben Kingsley,Pom Klementieff,Ice Cube,Terry Crews,Scott Adkins,Shaina West,Daniel Bernhardt,Hoon Lee,Marko Zaror,Raffaello Degruttola,Antonia Desplat,Alex Kingston,George Somner",Roque Baños,"Un tueur à gages de haut vol, Joe Flood, apprend qu'il est condamné par une maladie. Catholique, il décide de ne pas mettre fin à ses jours et s'assure que sa compagne sera à l'abr",https://fr.web.img6.acsta.net/c_310_420/img/c6/8c/c68c46a23f0e89c7f4654a44256e9576.jpg,https://www.allocine.fr/film/fichefilm-275144/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-275144/similaire/
Megalopolis,Megalopolis,25 septembre 2024,2h 18min,"Drame,Science Fiction",U.S.A.,"2,1",2795,438,Francis Ford Coppola,"Adam Driver,Giancarlo Esposito,Nathalie Emmanuel,Aubrey Plaza,Shia LaBeouf,Jon Voight,Laurence Fishburne,Talia Shire,Jason Schwartzman,Kathryn Hunter,Chloe Fineman,James Remar,D.B. Sweeney,Balthazar Getty,Dustin Hoffman,Sonia Ben Ammar,Charlie Talbert,Jade Albany,Bradley Pierce,Muretta Moss","Osvaldo Golijov,Grace VanderWaal","Megalopolis est une épopée romaine dans une Amérique moderne imaginaire en pleine décadence. La ville de New Rome doit absolument changer, ce qui crée un conflit majeur entre César",https://fr.web.img2.acsta.net/c_310_420/img/ce/13/ce13369fed29c4d59afb6f8cc0d7f459.jpg,https://www.allocine.fr/film/fichefilm-12934/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-12934/similaire/
À son image,À son image,4 septembre 2024,1h 53min,Drame,France,"3,2",912,129,Thierry de Peretti,"Clara-Maria Laredo,Marc'Antonu Mozziconacci,Louis Starace,Barbara Sbraggia,Saveria Giorgi,Andrea Cossu,Pierre-Jean Straboni,Antonia Buresi,Paul Garatte,Victoire Du Bois,Alexis Manenti,Cédric Appietto",,"Fragments de la vie d’Antonia, jeune photographe de Corse-Matin à Ajaccio. Son engagement, ses amis, ses amours se mélangent aux grands événements de l’histoire politique de l'île,",https://fr.web.img2.acsta.net/c_310_420/img/96/5e/965ec8b1765aab2b2e0abe70b850636c.jpg,https://www.allocine.fr/film/fichefilm-308391/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-308391/similaire/
Sans un bruit: jour 1,A Quiet Place: Day One,26 juin 2024,1h 39min,"Drame,Epouvante-horreur,Thriller",U.S.A.,"2,7",3513,450,Michael Sarnoski,"Lupita Nyong'o,Joseph Quinn,Alex Wolff,Djimon Hounsou,Alfie Todd,Eliane Umuhire,Alexander John,Thea Butler,Elijah Ungvary",Alexis Grapsas,Découvrez comment notre monde est devenu silencieux.,https://fr.web.img6.acsta.net/c_310_420/img/4f/95/4f95a31f1562e41ba10b199f25b25931.jpg,https://www.allocine.fr/film/fichefilm-287892/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-287892/similaire/
À toute allure,À toute allure,6 novembre 2024,1h 26min,Comédie,France,"2,7",540,96,Lucas Bernard,"Pio Marmaï,Eye Haïdara,José Garcia,Victor Pontecorvo,Frédéric Maranber,Tobias Nuytten,Ewens Abid,Paul Zinga,Calixte Broisin-Doutaz,Nicolas Lancelin",Christophe Danvin,Elle est officier de sous-marin tactique. Il est steward. Ils se rencontrent lors d’une escale. Mais leur aventure naissante doit subitement s’interrompre. Et le voilà qui s’accro,https://fr.web.img6.acsta.net/c_310_420/img/84/7c/847ca58da882e60347c61404cfa715c5.jpg,https://www.allocine.fr/film/fichefilm-314055/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-314055/similaire/
Drone,Drone,2 octobre 2024,1h 50min,Thriller,France,"2,8",410,72,Simon Bouisson,"Marion Barbeau,Eugénie Derouand,Cédric Kahn,Stefan Crepon,Bilel Chegrani",Paul Sabin,"Une nuit, Émilie, une jeune étudiante, remarque qu'un drone silencieux l’observe à la fenêtre de son appartement. Les jours suivants, il la suit et scrute chacun de ses mouvements.",https://fr.web.img5.acsta.net/c_310_420/img/d4/e1/d4e14d8c9b4a3dd8919a3a1780622ec2.jpg,https://www.allocine.fr/film/fichefilm-313489/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-313489/similaire/
All We Imagine as Light,All We Imagine as Light,2 octobre 2024,2h 03min,Drame,"France,Inde,Luxembourg,Pays-Bas","3,5",1063,119,Payal Kapadia,"Kani Kusruti,Divya Prabha,Chhaya Kadam,Hridhu Haroon,Azees Nedumangad",Topshe,"Sans nouvelles de son mari depuis des années, Prabha, infirmière à Mumbai, s'interdit toute vie sentimentale. De son côté, Anu, sa jeune colocataire, fréquente en cachette un jeune",https://fr.web.img2.acsta.net/c_310_420/img/01/3e/013e5a40ebb8635669364d43cbde41ee.jpg,https://www.allocine.fr/film/fichefilm-290444/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-290444/similaire/
Jamais plus - It Ends With Us,It Ends With Us,14 août 2024,2h 11min,"Drame,Romance",U.S.A.,"3,3",2286,289,Justin Baldoni,"Blake Lively,Justin Baldoni,Brandon Sklenar,Jenny Slate,Hasan Minhaj,Amy Morton,Alex Neustaedter,Isabela Ferrer,Kevin McKidd,Emily Baldoni,Adam Mondschein,Robyn Lively,Robert Clohessy,Steve Monroe,Daphne Zelle","Duncan Blickenstaff,Rob Simonsen",Lily Bloom surmonte une enfance traumatisante pour se lancer dans une nouvelle vie à Boston et poursuivre son rêve de toujours d’ouvrir sa propre boutique. De sa rencontre fortuite,https://fr.web.img4.acsta.net/c_310_420/img/b5/ff/b5ff0f64dfdf0354ca29c72b43fdb90d.jpg,https://www.allocine.fr/film/fichefilm-275673/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-275673/similaire/
On fait quoi maintenant ?,On fait quoi maintenant ?,2 octobre 2024,1h 31min,Comédie,France,"1,9",269,56,Lucien Jean-Baptiste,"Isabelle Nanty,Gérard Darmon,Lucien Jean-Baptiste,Zabou Breitman,Syana Medjber,Nalya Medjber,Catherine Artigala,Ayden Rochelle",,"Brutalement licencié à 58 ans, Alain décide de monter sa propre société pour se prouver et prouver au monde qu'il n'est pas devenu inutile. Embarquant dans son improbable projet Vé",https://fr.web.img6.acsta.net/c_310_420/img/55/ff/55ff0fe564774cd1a7038aff0899d985.jpg,https://www.allocine.fr/film/fichefilm-316135/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-316135/similaire/
Dune : Deuxième Partie,Dune: Part Two,28 février 2024,2h 46min,"Drame,Science Fiction",U.S.A.,"4,5",18356,1784,Denis Villeneuve,"Timothée Chalamet,Zendaya,Rebecca Ferguson,Josh Brolin,Austin Butler,Florence Pugh,Dave Bautista,Christopher Walken,Léa Seydoux,Souheila Yacoub,Stellan Skarsgård,Charlotte Rampling,Javier Bardem,Stephen McKinley Henderson,Anya Taylor-Joy,Roger Yuan,Babs Olusanmokun,Giusi Merli,Kait Tenison,Tara Breathnach,Imola Gaspar,Joseph Beddelem,Hopi Grace,Cat Simmons",Hans Zimmer,"Dans DUNE : DEUXIÈME PARTIE, Paul Atreides s’unit à Chani et aux Fremen pour mener la révolte contre ceux qui ont anéanti sa famille. Hanté par de sombres prémonitions, il se trouv",https://fr.web.img2.acsta.net/c_310_420/pictures/24/01/26/10/18/5392835.jpg,https://www.allocine.fr/film/fichefilm-278742/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-278742/similaire/
Heretic,Heretic,27 novembre 2024,1h 50min,"Epouvante-horreur,Thriller",U.S.A.,"3,2",1891,266,"Scott Beck,Bryan Woods","Hugh Grant,Sophie Thatcher,Chloe East,Topher Grace,Elle Young,Julie Lynn Mortensen,Haylie Hansen,Hanna Huffman,Elle McKinnon,Anesha Bailey,Miguel Castillo,Stephanie Lavigne,Carolyn Adair",Chris Bacon,"Deux jeunes missionnaires de l'église mormone d'une petite ville du Colorado font du porte à porte dans l'espoir de convertir les habitants. Le soir venu, après une journée infruct",https://fr.web.img6.acsta.net/c_310_420/img/e7/a7/e7a7487a5131819d19b58f43718336b1.jpg,https://www.allocine.fr/film/fichefilm-317061/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-317061/similaire/
On fait quoi maintenant ?,On fait quoi maintenant ?,2 octobre 2024,1h 31min,Comédie,France,"1,9",269,56,Lucien Jean-Baptiste,"Isabelle Nanty,Gérard Darmon,Lucien Jean-Baptiste,Zabou Breitman,Syana Medjber,Nalya Medjber,Catherine Artigala,Ayden Rochelle",,"Brutalement licencié à 58 ans, Alain décide de monter sa propre société pour se prouver et prouver au monde qu'il n'est pas devenu inutile. Embarquant dans son improbable projet Vé",https://fr.web.img6.acsta.net/c_310_420/img/55/ff/55ff0fe564774cd1a7038aff0899d985.jpg,https://www.allocine.fr/film/fichefilm-316135/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-316135/similaire/
À Contre-Sens 2,Culpa tuya,27 décembre 2024,,"Drame,Romance",Espagne,"2,7",593,51,Domingo González,"Nicole Wallace,Gabriel Guevara,Iván Sánchez,Victor Varona,Eva Ruiz,Goya Toledo,Gabriela Andrada,Álex Béjar,Javier Morgade,Felipe Londoño,Jose Palacios,Marta Hazas,Eve Ryan",,"L'amour entre Noah et Nick semble indéfectible, malgré les manœuvres de leurs parents pour les séparer. Mais le travail de Noah et l'entrée de Nick à l'université ouvrent leur vie ",https://fr.web.img6.acsta.net/c_310_420/img/d2/57/d2570a078e34a1e40b4988a5b77a3728.jpg,https://www.allocine.fr/film/fichefilm-318573/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-318573/similaire/
Ma vie Ma gueule,Ma vie Ma gueule,18 septembre 2024,1h 39min,Comédie dramatique,France,"2,5",622,123,Sophie Fillières,"Agnès Jaoui,Angelina Woreth,Édouard Sulpice,Valérie Donzelli,Laurent Capelluto,Emmanuel Salinger,Philippe Katerine,Maxence Tual,Frédéric Fix,Alexandra Jacqmei",Philippe Katerine,"Barberie Bichette, qu'on appelle à son grand dam Barbie, a peut-être été belle, peut-être été aimée, peut-être été une bonne mère pour ses enfants, une collègue fiable, une grande ",https://fr.web.img6.acsta.net/c_310_420/img/e3/8a/e38a23f20e52a9a39c9e6aaac6ecc112.jpg,https://www.allocine.fr/film/fichefilm-289238/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-289238/similaire/
Fario,Fario,23 octobre 2024,1h 30min,Comédie dramatique,France,"2,8",260,46,Lucie Prost,"Finnegan Oldfield,Megan Northam,Florence Loiret Caille,Léna Laurent,Andranic Manet,Idir Chender,Olivia Côte,Camille Rutherford,Maxence Tual,Maria Dragus,Christian Waldner",Pierre Desprats,"Léo, jeune ingénieur brillant et fêtard qui vit à Berlin, doit rentrer dans son village du Doubs pour vendre les terrains agricoles de son père à une entreprise de forage de métaux",https://fr.web.img4.acsta.net/c_310_420/img/c5/95/c595a0f96270739933e0dc5a18dafc27.jpg,https://www.allocine.fr/film/fichefilm-302436/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-302436/similaire/
Saint-Ex,Saint-Ex,11 décembre 2024,1h 38min,Drame,"France,Belgique","2,3",665,153,Pablo Agüero,"Louis Garrel,Diane Kruger,Vincent Cassel,Yseult,Blanche Redouloux,Sergej Onopko,Inés Dutour,Jozua Malherbe,Daniel Melingo,Jean-Stan Du Pac",,"En 1930, Antoine de Saint-Exupéry est pilote de l’Aéropostale en Argentine. Quand Henri Guillaumet, son meilleur ami et le meilleur pilote de l’Aéropostale, disparaît dans la Cordi",https://fr.web.img5.acsta.net/c_310_420/img/3f/52/3f52b30b528f9a9e5dd96ee13e176f09.jpg,https://www.allocine.fr/film/fichefilm-310732/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-310732/similaire/
Emmanuelle,Emmanuelle,25 septembre 2024,1h 47min,"Drame,Erotique","France,U.S.A.","1,6",710,132,Audrey Diwan,"Noémie Merlant,Will Sharpe,Naomi Watts,Chacha Huang,Adam Tin-Nam Pak,Isabella Wei,Andrea Dolente,Kai Hu,Harrison Arevalo,Jamie Campbell Bower,Carole Franck","Evgueni Galperine,Sacha Galperine","Emmanuelle est en quête d’un plaisir perdu. Elle s’envole seule à Hong Kong, pour un voyage professionnel. Dans cette ville-monde sensuelle, elle multiplie les expériences et fait ",https://fr.web.img2.acsta.net/c_310_420/img/b6/bb/b6bbe487b5f86294577ebe75a38f8b44.jpg,https://www.allocine.fr/film/fichefilm-304544/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-304544/similaire/
Furiosa: une saga Mad Max,Furiosa: A Mad Max Saga,22 mai 2024,2h 28min,"Action,Science Fiction","Australie,U.S.A.","4,0",8909,784,George Miller,"Anya Taylor-Joy,Chris Hemsworth,Tom Burke,Alyla Browne,Charlee Fraser,Lachy Hulme,Nathan Jones,Angus Sampson,Daniel Webber,Goran D. Kleut,David Collins (IV),Rahel Romahn,Ian Roberts (II)",Junkie XL,"Dans un monde en déclin, la jeune Furiosa est arrachée à la Terre Verte et capturée par une horde de motards dirigée par le redoutable Dementus. Alors qu’elle tente de survivre à l",https://fr.web.img4.acsta.net/c_310_420/img/bd/b1/bdb11f06bd2f0392cfc2bf9f64ecca1d.jpg,https://www.allocine.fr/film/fichefilm-191112/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-191112/similaire/
Joker: Folie à Deux,Joker: Folie à Deux,2 octobre 2024,2h 19min,"Action,Drame,Romance",U.S.A.,"2,3",6366,1542,Todd Phillips,"Joaquin Phoenix,Lady Gaga,Brendan Gleeson,Catherine Keener,Zazie Beetz,Ken Leung,Harry Lawtey,Steve Coogan,Jacob Lofland,Gattlin Griffith,Bill Smitrovich,Leigh Gill,George Carroll,Sharon Washington,Mike Houston,Troy Metcalf,Troy Fromin,Brian Donahue,Jimmy Smagula,Alfred Rubin Thompson,Murphy Guyer,June Carryl",Hildur Guðnadóttir,"A quelques jours de son procès pour les crimes commis sous les traits du Joker, Arthur Fleck rencontre le grand amour et se trouve entraîné dans une folie à deux.",https://fr.web.img5.acsta.net/c_310_420/img/f5/a1/f5a1012acb73bb38b4801fe371a54227.jpg,https://www.allocine.fr/film/fichefilm-278006/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-278006/similaire/
Messagères de guerre,The Six Triple Eight,20 décembre 2024,2h 07min,"Drame,Guerre",U.S.A.,"3,9",588,65,Tyler Perry,"Kerry Washington,Ebony Obsidian,Milauna Jackson,Oprah Winfrey,Kylie Jefferson,Pepi Sonuga,Sarah Jeffery,Susan Sarandon,Sam Waterston,Jay Reeves,Gregg Sulkin,Dean Norris,Lyne Odums",Aaron Zigman,Une capitaine de l'armée et son bataillon historique de soldates défient les obstacles pour apporter de l'espoir au front pendant la Seconde Guerre mondiale.,https://fr.web.img4.acsta.net/c_310_420/img/d8/c5/d8c5cb1632259aaef60bef1d13a9b2fa.jpg,https://www.allocine.fr/film/fichefilm-311411/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-311411/similaire/
Les Femmes au balcon,Les Femmes au balcon,11 décembre 2024,1h 43min,Comédie,France,"2,7",925,190,Noémie Merlant,"Souheila Yacoub,Sanda Codreanu,Noémie Merlant,Lucas Bravo,Nadège Beausson-Diagne,Christophe Montenez,Annie Mercier,Hannil Ghilas,Henri Cohen",Uèle Lamore,"Trois femmes, dans un appartement à Marseille en pleine canicule. En face, leur mystérieux voisin, objet de tous les fantasmes. Elles se retrouvent coincées dans une affaire terrif",https://fr.web.img2.acsta.net/c_310_420/img/ce/ec/ceec7ac6929461a7c88498745a0b9bd1.jpg,https://www.allocine.fr/film/fichefilm-315202/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-315202/similaire/
Speak No Evil,Speak No Evil,18 septembre 2024,1h 50min,Epouvante-horreur,"U.S.A.,Danemark","3,6",2256,268,James Watkins,"James McAvoy,Mackenzie Davis,Aisling Franciosi,Alix West Lefler,Dan Hough,Scoot McNairy,Kris Hitchen,Motaz Malhees,Jacob Højlev Jørgensen","Danny Bensi,Saunder Jurriaans",Une famille américaine passe le week-end dans la propriété de rêve d'une charmante famille britannique rencontrée en vacances. Mais ce séjour qui s’annonçait idyllique se transform,https://fr.web.img5.acsta.net/c_310_420/img/3b/fc/3bfc5635c5724bd83392c3a9b541fff9.jpg,https://www.allocine.fr/film/fichefilm-263048/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-263048/similaire/
Le Seigneur des Anneaux : La Guerre des Rohirrim,The Lord Of The Rings: The War Of the Rohirrim,11 décembre 2024,2h 14min,"Aventure,Animation,Fantastique","U.S.A.,Japon,Nouvelle-Zélande","3,1",1092,199,,,,"Ce nouveau chapitre, situé 183 ans avant la trilogie du SEIGNEUR DES ANNEAUX, explore l'histoire de la Maison de Helm Poing-de-Marteau, roi de Rohan. Face à l'attaque soudaine de W",https://fr.web.img2.acsta.net/c_310_420/img/c8/6b/c86b09226789ef7e884ba5045dbca75f.jpg,https://www.allocine.fr/film/fichefilm-293578/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-293578/similaire/
Beetlejuice Beetlejuice,Beetlejuice Beetlejuice,11 septembre 2024,1h 44min,"Comédie,Fantastique,Epouvante-horreur",U.S.A.,"3,5",5602,639,Tim Burton,"Michael Keaton,Winona Ryder,Jenna Ortega,Catherine O'Hara,Willem Dafoe,Justin Theroux,Monica Bellucci,Arthur Conti,Danny DeVito,Burn Gorman,Santiago Cabrera,Amy Nuttall,Walles Hamonde",Danny Elfman,"Après une terrible tragédie, la famille Deetz revient à Winter River. Toujours hantée par le souvenir de Beetlejuice, Lydia voit sa vie bouleversée lorsque sa fille Astrid, adolesc",https://fr.web.img5.acsta.net/c_310_420/img/22/41/22419cf7a8b4f6e0ee6b71f301224aac.jpg,https://www.allocine.fr/film/fichefilm-197214/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-197214/similaire/
Pas de vagues,Pas de vagues,27 mars 2024,1h 32min,Drame,France,"3,8",5497,528,Teddy Lussi-Modeste,"François Civil,Shaïn Boumedine,Bakary Kebe,Toscane Duquesne,Luna Ho Poumey,Marianna Ehouman,Mallory Wanecque,Emma Boumali,Agnès Hurstel,Emilie Incerti Formentini,Mustapha Abourachid,Fadily Camara,Francis Leplay,Walid Afkir",Jean-Benoît Dunckel,"Julien est professeur au collège. Jeune et volontaire, il essaie de créer du lien avec sa classe en prenant sous son aile quelques élèves, dont la timide Leslie.",https://fr.web.img5.acsta.net/c_310_420/pictures/24/02/13/10/33/0660848.jpg,https://www.allocine.fr/film/fichefilm-306254/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-306254/similaire/
La Planète des Singes : Le Nouveau Royaume,Kingdom of the Planet of the Apes,8 mai 2024,2h 25min,"Action,Aventure,Science Fiction",U.S.A.,"3,6",7001,731,Wes Ball,"Owen Teague,Freya Allan,Peter Macon,Lydia Peckham,Travis Jeffery,Kevin Durand,Neil Sandilands,William H. Macy,Eka Darville,Sara Wiseman,Dichen Lachman",John Paesano,"Plusieurs générations après le règne de César, les singes ont définitivement pris le pouvoir. Les humains, quant à eux, ont régressé à l'état sauvage et vivent en retrait. Alors qu",https://fr.web.img2.acsta.net/c_310_420/pictures/23/11/03/09/01/4866574.jpg,https://www.allocine.fr/film/fichefilm-276289/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-276289/similaire/
Everybody Loves Touda,Everybody Loves Touda,18 décembre 2024,1h 42min,Drame,"France,Maroc","3,4",299,43,Nabil Ayouch,"Nisrin Erradi,Joud Chamihy,Jalila Tlemsi,El Moustafa Boutankite,Lahcen Razzougui,Abdellatif Chaouki","Flemming Nordkrog,Kristian Selin Eidnes Andersen","Touda rêve de devenir une Cheikha, une artiste traditionnelle marocaine, qui chante sans pudeur ni censure des textes de résistance, d’amour et d'émancipation, transmis depuis des ",https://fr.web.img6.acsta.net/c_310_420/img/8d/40/8d401b285d6aed29cd225f64d44b1537.jpg,https://www.allocine.fr/film/fichefilm-297896/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-297896/similaire/
Quelques jours pas plus,Quelques jours pas plus,3 avril 2024,1h 43min,Comédie dramatique,France,"3,0",1021,237,Julie Navarro,"Camille Cottin,Benjamin Biolay,Amrullah Safi,Makita Samba,Saadia Bentaïeb,Loula Bartilla Besse,Olivier Charasson,Andranic Manet,Hippolyte Girardot",Arnaud Rebotini,"Arthur Berthier, critique rock relégué aux informations générales après avoir saccagé une chambre d’hôtel, découvre que le journalisme est un sport de combat. Envoyé à l’hôpital pa",https://fr.web.img5.acsta.net/c_310_420/pictures/24/03/05/16/04/4544069.jpg,https://www.allocine.fr/film/fichefilm-311231/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-311231/similaire/
Alien: Romulus,Alien: Romulus,14 août 2024,1h 59min,"Epouvante-horreur,Science Fiction",U.S.A.,"3,6",6718,1105,Fede Alvarez,"Cailee Spaeny,David Jonsson,Archie Renaux,Isabela Merced,Spike Fearn,Aileen Wu,Rosie Ede,Soma Simon",Benjamin Wallfisch,"Alors qu’il entreprend des fouilles dans une station spatiale abandonnée, un groupe de jeunes voyageurs se retrouve confronté à la forme de vie la plus terrifiante de l'univers…",https://fr.web.img6.acsta.net/c_310_420/img/aa/f4/aaf4c61052ffc2a8056eee68681b1832.jpg,https://www.allocine.fr/film/fichefilm-302445/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-302445/similaire/
"Oh, Canada","Oh, Canada",18 décembre 2024,1h 35min,Drame,U.S.A.,"2,5",461,71,Paul Schrader,"Richard Gere,Uma Thurman,Jacob Elordi,Kristine Frøseth,Michael Imperioli,Gregory Connors,Caroline Dhavernas,Penelope Mitchell,Victoria Hill,Aaron Roman Weiner,Cornelia Guest,Dylan Flashner,Ryan Woodle,John Way (III),Gary Hilborn,Zach Shaffer,Jean Brassard",Phosphorescent,"Un célèbre documentariste canadien accorde une ultime interview à l’un de ses anciens élèves, pour dire enfin toute la vérité sur ce qu’a été sa vie. Une confession filmée sous les",https://fr.web.img4.acsta.net/c_310_420/img/12/e8/12e8a3bff2c2adc47617f908f7b7a1ee.jpg,https://www.allocine.fr/film/fichefilm-319998/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-319998/similaire/
Langue étrangère,Langue étrangère,11 septembre 2024,1h 45min,"Comédie,Comédie dramatique,Drame","France,Allemagne,Belgique","3,4",459,55,Claire Burger,"Josefa Heinsius,Lilith Grasmug,Nina Hoss,Chiara Mastroianni,Jalal Altawil,Jakob Diehl,Yuri Völsch",Rebeka Warrior,"Fanny a 17 ans et elle se cherche encore. Timide et sensible, elle peine à se faire des amis de son âge. Lorsqu'elle part en Allemagne pour un séjour linguistique, elle rencontre s",https://fr.web.img4.acsta.net/c_310_420/img/7e/8c/7e8c8cc8ab6d8c249c18d6b55031c4e8.jpg,https://www.allocine.fr/film/fichefilm-286689/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-286689/similaire/
Mother Land,Never Let Go,25 septembre 2024,1h 42min,"Epouvante-horreur,Thriller",U.S.A.,"2,3",767,108,Alexandre Aja,"Halle Berry,Percy Daggs IV,Anthony B. Jenkins,William Catlett,Matthew Kevin Anderson,Mila Morgan,Christin Park,Stephanie Lavigne,Kathryn Kirkpatrick,Michael Fields",,"Depuis la fin du monde, June protège ses fils Samuel et Nolan, en les confinant dans une maison isolée. Ils chassent et cherchent de quoi survivre dans la forêt voisine, constammen",https://fr.web.img4.acsta.net/c_310_420/img/13/2a/132a3302a08ac50db8421ab7ee3eb077.jpg,https://www.allocine.fr/film/fichefilm-286113/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-286113/similaire/
